year,month,day,week_day,hour,exits,arrivals,temperature,rain,wind_speed
2022,10,22,Saturday,20,7,3,19.0,0.0,5.9
2022,10,22,Saturday,21,0,0,19.0,0.0,5.1
2022,10,22,Saturday,22,0,2,18.2,0.0,2.9
2022,10,22,Saturday,23,2,0,17.8,0.0,2.9
2022,10,23,Sunday,0,0,1,17.4,0.0,3.3
2022,10,23,Sunday,1,1,0,19.3,0.0,4.1
2022,10,23,Sunday,2,0,0,18.3,0.0,3.3
2022,10,23,Sunday,3,0,0,18.1,0.0,2.7
2022,10,23,Sunday,4,0,0,17.5,0.0,4.7
2022,10,23,Sunday,5,0,0,16.7,0.0,1.9
2022,10,23,Sunday,6,0,0,16.9,0.0,2.3
2022,10,23,Sunday,7,0,0,17.0,0.0,2.3
2022,10,23,Sunday,8,0,4,17.2,0.0,7.6
2022,10,23,Sunday,9,3,5,20.3,0.0,4.3
2022,10,23,Sunday,10,1,7,22.7,0.0,2.7
2022,10,23,Sunday,11,2,7,23.6,0.0,4.3
2022,10,23,Sunday,12,3,1,23.6,0.0,6.1
2022,10,23,Sunday,13,6,2,24.5,0.0,10.0
2022,10,23,Sunday,14,5,5,24.8,0.0,9.1
2022,10,23,Sunday,15,4,7,24.5,0.0,6.5
2022,10,23,Sunday,16,4,4,23.4,0.0,6.2
2022,10,23,Sunday,17,5,2,23.1,0.0,5.0
2022,10,23,Sunday,18,7,6,21.1,0.0,4.2
2022,10,23,Sunday,19,7,3,21.0,0.0,4.0
2022,10,23,Sunday,20,9,2,20.6,0.0,5.9
2022,10,23,Sunday,21,1,0,20.8,0.0,7.6
2022,10,23,Sunday,22,1,4,20.0,0.0,5.8
2022,10,23,Sunday,23,6,5,19.2,0.0,6.8
2022,10,24,Monday,0,0,0,19.0,0.0,6.3
2022,10,24,Monday,1,0,0,21.3,0.0,11.1
2022,10,24,Monday,2,2,0,20.7,0.0,8.0
2022,10,24,Monday,3,0,0,20.0,0.0,8.0
2022,10,24,Monday,4,0,0,19.6,0.0,8.7
2022,10,24,Monday,5,0,1,19.4,0.0,7.9
2022,10,24,Monday,6,1,0,17.9,0.0,5.7
2022,10,24,Monday,7,1,14,16.9,0.0,6.1
2022,10,24,Monday,8,3,16,18.4,0.0,7.6
2022,10,24,Monday,9,3,4,20.5,0.0,8.4
2022,10,24,Monday,10,4,5,23.2,0.0,7.8
2022,10,24,Monday,11,6,7,25.2,0.0,8.7
2022,10,24,Monday,12,17,2,26.2,0.0,10.5
2022,10,24,Monday,13,19,8,26.1,0.0,8.7
2022,10,24,Monday,14,5,6,26.3,0.0,14.4
2022,10,24,Monday,15,7,18,25.1,0.0,15.7
2022,10,24,Monday,16,16,5,25.0,0.0,13.8
2022,10,24,Monday,17,7,7,24.6,0.0,10.0
2022,10,24,Monday,18,6,5,22.6,0.0,5.5
2022,10,24,Monday,19,1,2,20.9,0.0,7.3
2022,10,24,Monday,20,5,4,20.3,0.0,7.0
2022,10,24,Monday,21,2,2,19.6,0.0,6.4
2022,10,24,Monday,22,0,0,18.9,0.0,5.9
2022,10,24,Monday,23,0,0,18.4,0.0,5.3
2022,10,25,Tuesday,0,0,0,18.4,0.0,6.4
2022,10,25,Tuesday,1,0,1,19.0,0.0,7.4
2022,10,25,Tuesday,2,0,0,18.7,0.0,5.2
2022,10,25,Tuesday,3,0,0,17.6,0.0,4.8
2022,10,25,Tuesday,4,0,0,17.0,0.0,5.4
2022,10,25,Tuesday,5,0,0,16.8,0.0,7.6
2022,10,25,Tuesday,6,1,0,16.4,0.0,7.8
2022,10,25,Tuesday,7,1,10,15.9,0.0,7.0
2022,10,25,Tuesday,8,2,18,16.3,0.0,7.8
2022,10,25,Tuesday,9,2,3,19.7,0.0,7.0
2022,10,25,Tuesday,10,2,3,23.1,0.0,2.5
2022,10,25,Tuesday,11,7,5,24.4,0.0,4.7
2022,10,25,Tuesday,12,11,11,24.7,0.0,8.4
2022,10,25,Tuesday,13,22,12,25.4,0.0,10.4
2022,10,25,Tuesday,14,25,12,25.0,0.0,10.5
2022,10,25,Tuesday,15,14,13,24.5,0.0,11.6
2022,10,25,Tuesday,16,2,2,23.8,0.0,10.9
2022,10,25,Tuesday,17,6,5,22.8,0.0,10.1
2022,10,25,Tuesday,18,2,2,22.0,0.0,9.4
2022,10,25,Tuesday,19,2,2,21.0,0.0,7.2
2022,10,25,Tuesday,20,1,2,20.0,0.0,5.6
2022,10,25,Tuesday,21,0,1,19.8,0.0,5.2
2022,10,25,Tuesday,22,4,0,20.2,0.0,8.3
2022,10,25,Tuesday,23,2,0,19.7,0.0,7.2
2022,10,26,Wednesday,0,0,1,19.3,0.0,7.4
2022,10,26,Wednesday,1,0,0,19.0,0.0,10.6
2022,10,26,Wednesday,2,0,0,20.7,0.0,4.6
2022,10,26,Wednesday,3,0,0,17.7,0.0,3.9
2022,10,26,Wednesday,4,0,0,17.1,0.0,5.0
2022,10,26,Wednesday,5,0,0,16.2,0.0,4.6
2022,10,26,Wednesday,6,1,0,16.2,0.0,4.3
2022,10,26,Wednesday,7,1,19,15.3,0.0,3.4
2022,10,26,Wednesday,8,2,8,16.7,0.0,7.1
2022,10,26,Wednesday,9,2,3,19.8,0.0,8.8
2022,10,26,Wednesday,10,3,2,23.2,0.0,5.5
2022,10,26,Wednesday,11,8,7,25.7,0.0,4.3
2022,10,26,Wednesday,12,20,3,26.3,0.0,7.8
2022,10,26,Wednesday,13,12,5,24.9,0.0,10.2
2022,10,26,Wednesday,14,15,16,26.0,0.0,8.8
2022,10,26,Wednesday,15,7,6,27.1,0.0,4.9
2022,10,26,Wednesday,16,17,6,27.2,0.0,2.1
2022,10,26,Wednesday,17,6,5,25.8,0.0,3.4
2022,10,26,Wednesday,18,7,12,21.5,0.0,5.4
2022,10,26,Wednesday,19,6,2,20.4,0.0,6.1
2022,10,26,Wednesday,20,6,6,19.5,0.0,6.4
2022,10,26,Wednesday,21,5,4,20.7,0.0,0.7
2022,10,26,Wednesday,22,1,1,18.4,0.0,5.2
2022,10,26,Wednesday,23,2,2,18.2,0.0,4.1
2022,10,27,Thursday,0,0,0,17.9,0.0,3.9
2022,10,27,Thursday,1,0,0,18.4,0.0,6.6
2022,10,27,Thursday,2,0,0,18.1,0.0,6.0
2022,10,27,Thursday,3,0,0,17.9,0.0,6.6
2022,10,27,Thursday,4,0,0,17.1,0.0,6.0
2022,10,27,Thursday,5,0,0,16.2,0.0,5.0
2022,10,27,Thursday,6,0,0,15.7,0.0,6.0
2022,10,27,Thursday,7,1,11,15.2,0.0,6.2
2022,10,27,Thursday,8,3,11,15.9,0.0,6.9
2022,10,27,Thursday,9,2,3,19.0,0.0,5.2
2022,10,27,Thursday,10,1,2,21.4,0.0,4.2
2022,10,27,Thursday,11,8,7,22.2,0.0,6.2
2022,10,27,Thursday,12,19,7,23.0,0.0,6.2
2022,10,27,Thursday,13,14,6,24.3,0.0,8.1
2022,10,27,Thursday,14,23,11,23.0,0.0,11.3
2022,10,27,Thursday,15,11,10,22.2,0.0,10.9
2022,10,27,Thursday,16,5,4,22.1,0.0,9.4
2022,10,27,Thursday,17,3,3,21.2,0.0,8.0
2022,10,27,Thursday,18,6,6,19.7,0.0,4.4
2022,10,27,Thursday,19,2,2,19.2,0.0,5.0
2022,10,27,Thursday,20,3,3,18.7,0.0,5.6
2022,10,27,Thursday,21,4,2,18.5,0.0,5.4
2022,10,27,Thursday,22,1,0,19.6,0.0,5.9
2022,10,27,Thursday,23,0,0,19.2,0.0,6.4
2022,10,28,Friday,0,0,0,18.7,0.0,5.4
2022,10,28,Friday,1,0,0,17.4,0.0,6.0
2022,10,28,Friday,2,0,0,17.5,0.0,5.4
2022,10,28,Friday,3,0,0,16.7,0.0,4.1
2022,10,28,Friday,4,0,0,15.9,0.0,3.9
2022,10,28,Friday,5,0,0,15.9,0.0,3.1
2022,10,28,Friday,6,0,0,15.4,0.0,5.1
2022,10,28,Friday,7,0,12,14.5,0.0,5.1
2022,10,28,Friday,8,2,26,14.4,0.0,6.6
2022,10,28,Friday,9,6,11,17.7,0.0,6.4
2022,10,28,Friday,10,1,1,20.7,0.0,4.9
2022,10,28,Friday,11,7,4,21.8,0.0,7.2
2022,10,28,Friday,12,22,9,22.5,0.0,8.4
2022,10,28,Friday,13,14,4,23.6,0.0,8.1
2022,10,28,Friday,14,10,13,23.3,0.0,9.3
2022,10,28,Friday,15,12,8,22.5,0.0,9.4
2022,10,28,Friday,16,2,1,21.9,0.0,8.8
2022,10,28,Friday,17,9,11,20.9,0.0,7.0
2022,10,28,Friday,18,7,6,19.2,0.0,4.8
2022,10,28,Friday,19,0,0,18.1,0.0,5.9
2022,10,28,Friday,20,6,6,17.1,0.0,6.5
2022,10,28,Friday,21,2,2,16.0,0.0,6.3
2022,10,28,Friday,22,2,2,15.6,0.0,6.8
2022,10,28,Friday,23,1,2,15.3,0.0,7.2
2022,10,29,Saturday,0,1,0,15.3,0.0,6.7
2022,10,29,Saturday,1,0,0,16.0,0.0,6.7
2022,10,29,Saturday,2,0,1,15.7,0.0,7.3
2022,10,29,Saturday,3,0,0,16.4,0.0,6.2
2022,10,29,Saturday,4,1,1,15.9,0.0,6.8
2022,10,29,Saturday,5,1,0,15.4,0.0,7.2
2022,10,29,Saturday,6,0,2,15.3,0.0,5.9
2022,10,29,Saturday,7,0,0,15.7,0.0,5.0
2022,10,29,Saturday,8,0,2,16.4,0.0,6.6
2022,10,29,Saturday,9,0,5,18.3,0.0,7.8
2022,10,29,Saturday,10,4,9,19.8,0.0,6.2
2022,10,29,Saturday,11,2,7,21.2,0.0,5.7
2022,10,29,Saturday,12,2,2,22.0,0.0,7.6
2022,10,29,Saturday,13,6,1,22.1,0.0,10.1
2022,10,29,Saturday,14,3,2,22.3,0.0,11.3
2022,10,29,Saturday,15,2,8,22.0,0.0,11.7
2022,10,29,Saturday,16,4,8,21.1,0.0,10.4
2022,10,29,Saturday,17,3,2,20.4,0.0,8.4
2022,10,29,Saturday,18,6,0,18.4,0.0,4.7
2022,10,29,Saturday,19,12,1,17.4,0.0,6.2
2022,10,29,Saturday,20,8,0,17.9,0.1,4.3
2022,10,29,Saturday,21,1,1,17.4,0.0,4.5
2022,10,29,Saturday,22,0,0,17.6,0.0,5.1
2022,10,29,Saturday,23,1,1,17.5,0.0,7.6
2022,10,30,Sunday,0,0,0,17.0,0.0,7.8
2022,10,30,Sunday,1,0,0,17.4,0.0,7.2
2022,10,30,Sunday,2,0,1,17.6,0.0,6.3
2022,10,30,Sunday,3,0,0,18.2,0.0,5.2
2022,10,30,Sunday,4,0,0,17.9,0.0,6.0
2022,10,30,Sunday,5,0,0,17.5,0.0,7.3
2022,10,30,Sunday,6,0,0,17.0,0.0,8.3
2022,10,30,Sunday,7,0,0,15.5,0.0,9.2
2022,10,30,Sunday,8,0,1,14.8,0.0,10.7
2022,10,30,Sunday,9,0,5,16.1,0.0,10.0
2022,10,30,Sunday,10,0,10,19.0,0.0,6.1
2022,10,30,Sunday,11,3,4,21.0,0.0,1.5
2022,10,30,Sunday,12,3,0,21.8,0.0,4.5
2022,10,30,Sunday,13,6,0,22.4,0.0,7.4
2022,10,30,Sunday,14,2,3,22.8,0.0,7.4
2022,10,30,Sunday,15,4,10,22.4,0.0,9.7
2022,10,30,Sunday,16,2,6,21.7,0.0,9.2
2022,10,30,Sunday,17,0,4,20.7,0.0,8.7
2022,10,30,Sunday,18,4,4,19.2,0.0,4.3
2022,10,30,Sunday,19,4,4,19.9,0.0,4.0
2022,10,30,Sunday,20,19,1,19.8,0.0,3.0
2022,10,30,Sunday,21,0,4,19.5,0.0,2.7
2022,10,30,Sunday,22,2,0,18.9,0.0,4.3
2022,10,30,Sunday,23,1,0,17.3,0.0,4.5
2022,10,31,Monday,0,1,0,17.0,0.0,6.4
2022,10,31,Monday,1,0,1,17.8,0.0,4.5
2022,10,31,Monday,2,0,0,17.6,0.0,3.3
2022,10,31,Monday,3,0,0,17.5,0.0,3.2
2022,10,31,Monday,4,0,0,16.8,0.0,3.0
2022,10,31,Monday,5,0,0,16.3,0.0,4.0
2022,10,31,Monday,6,0,0,16.5,0.0,5.7
2022,10,31,Monday,7,2,3,16.9,0.0,6.4
2022,10,31,Monday,8,0,8,17.6,0.0,5.9
2022,10,31,Monday,9,0,8,18.9,0.0,4.3
2022,10,31,Monday,10,1,5,20.3,0.0,2.4
2022,10,31,Monday,11,5,1,21.8,0.1,6.0
2022,10,31,Monday,12,5,3,22.8,0.1,10.9
2022,10,31,Monday,13,6,0,23.1,0.0,14.9
2022,10,31,Monday,14,4,6,22.4,0.0,14.5
2022,10,31,Monday,15,2,6,22.4,0.0,13.9
2022,10,31,Monday,16,3,4,21.3,0.2,12.3
2022,10,31,Monday,17,8,4,21.1,0.1,10.5
2022,10,31,Monday,18,12,5,20.4,0.1,8.3
2022,10,31,Monday,19,5,3,20.2,0.1,9.0
2022,10,31,Monday,20,11,3,20.2,0.0,8.3
2022,10,31,Monday,21,5,4,20.0,0.0,6.0
2022,10,31,Monday,22,3,1,20.4,0.0,8.4
2022,10,31,Monday,23,0,0,19.9,0.0,7.1
2022,11,1,Tuesday,0,0,0,19.5,0.1,8.7
2022,11,1,Tuesday,1,0,0,17.9,0.0,6.5
2022,11,1,Tuesday,2,0,2,17.6,0.3,11.9
2022,11,1,Tuesday,3,1,1,17.7,0.3,7.9
2022,11,1,Tuesday,4,0,1,17.3,0.0,4.9
2022,11,1,Tuesday,5,0,2,17.1,0.0,5.9
2022,11,1,Tuesday,6,0,0,16.5,0.0,6.3
2022,11,1,Tuesday,7,0,0,16.0,0.0,5.2
2022,11,1,Tuesday,8,2,0,16.1,0.0,6.1
2022,11,1,Tuesday,9,0,2,17.8,0.0,7.8
2022,11,1,Tuesday,10,3,1,20.1,0.0,7.5
2022,11,1,Tuesday,11,0,1,21.9,0.0,8.5
2022,11,1,Tuesday,12,0,1,23.2,0.0,5.5
2022,11,1,Tuesday,13,3,0,22.3,0.0,14.5
2022,11,1,Tuesday,14,0,0,22.2,0.2,15.0
2022,11,1,Tuesday,15,0,1,21.7,0.0,14.3
2022,11,1,Tuesday,16,1,2,21.5,0.0,13.4
2022,11,1,Tuesday,17,6,4,20.5,0.0,13.4
2022,11,1,Tuesday,18,1,0,19.1,0.0,5.9
2022,11,1,Tuesday,19,1,1,17.6,0.0,6.4
2022,11,1,Tuesday,20,0,1,17.8,0.0,4.5
2022,11,1,Tuesday,21,2,2,16.7,0.0,4.0
2022,11,1,Tuesday,22,0,0,16.2,0.0,5.4
2022,11,1,Tuesday,23,1,1,15.8,0.0,5.4
2022,11,2,Wednesday,0,0,0,15.8,0.0,6.4
2022,11,2,Wednesday,1,0,2,16.8,0.0,3.7
2022,11,2,Wednesday,2,0,0,16.7,0.5,3.5
2022,11,2,Wednesday,3,0,0,16.1,0.0,7.4
2022,11,2,Wednesday,4,0,0,15.8,0.0,6.2
2022,11,2,Wednesday,5,0,0,15.3,0.0,5.0
2022,11,2,Wednesday,6,1,0,15.0,0.0,4.9
2022,11,2,Wednesday,7,3,15,14.6,0.0,4.9
2022,11,2,Wednesday,8,0,10,15.1,0.0,4.3
2022,11,2,Wednesday,9,5,5,17.5,0.0,5.1
2022,11,2,Wednesday,10,12,7,19.6,0.0,2.7
2022,11,2,Wednesday,11,9,7,20.6,0.0,6.8
2022,11,2,Wednesday,12,16,9,21.4,0.0,9.8
2022,11,2,Wednesday,13,15,6,21.0,0.0,8.7
2022,11,2,Wednesday,14,12,19,22.2,0.0,11.2
2022,11,2,Wednesday,15,5,10,21.5,0.0,12.6
2022,11,2,Wednesday,16,10,6,20.7,0.0,11.2
2022,11,2,Wednesday,17,15,10,19.9,0.0,9.9
2022,11,2,Wednesday,18,3,2,18.1,0.0,4.6
2022,11,2,Wednesday,19,7,8,18.1,0.0,5.4
2022,11,2,Wednesday,20,7,7,18.6,0.0,3.3
2022,11,2,Wednesday,21,4,2,18.4,0.0,1.1
2022,11,2,Wednesday,22,0,0,16.4,0.0,3.2
2022,11,2,Wednesday,23,1,1,15.8,0.0,6.4
2022,11,3,Thursday,0,0,0,15.7,0.0,5.9
2022,11,3,Thursday,1,0,0,16.6,0.0,7.7
2022,11,3,Thursday,2,0,0,17.1,0.0,4.2
2022,11,3,Thursday,3,0,0,15.7,0.0,2.6
2022,11,3,Thursday,4,0,0,14.9,0.0,2.8
2022,11,3,Thursday,5,0,0,14.7,0.0,3.6
2022,11,3,Thursday,6,0,2,14.7,0.0,4.3
2022,11,3,Thursday,7,1,14,15.0,0.0,4.3
2022,11,3,Thursday,8,1,10,16.1,0.0,4.2
2022,11,3,Thursday,9,2,17,18.1,0.0,4.6
2022,11,3,Thursday,10,4,7,19.5,0.0,8.3
2022,11,3,Thursday,11,11,6,20.6,0.0,11.5
2022,11,3,Thursday,12,14,10,21.4,0.0,12.3
2022,11,3,Thursday,13,17,10,19.7,0.0,18.1
2022,11,3,Thursday,14,16,6,19.9,0.1,15.9
2022,11,3,Thursday,15,6,7,20.2,0.0,15.3
2022,11,3,Thursday,16,6,5,20.5,0.1,15.3
2022,11,3,Thursday,17,8,7,20.7,0.0,14.2
2022,11,3,Thursday,18,7,5,19.2,0.0,11.0
2022,11,3,Thursday,19,6,6,18.7,0.0,14.8
2022,11,3,Thursday,20,2,2,19.1,0.0,17.4
2022,11,3,Thursday,21,2,2,18.4,0.0,12.6
2022,11,3,Thursday,22,0,0,17.7,0.0,9.6
2022,11,3,Thursday,23,0,3,16.8,0.0,7.6
2022,11,4,Friday,0,1,0,18.3,0.0,10.2
2022,11,4,Friday,1,0,2,17.4,0.0,13.4
2022,11,4,Friday,2,0,0,16.2,0.0,14.8
2022,11,4,Friday,3,0,0,15.2,0.0,14.4
2022,11,4,Friday,4,0,0,14.1,0.0,11.0
2022,11,4,Friday,5,4,0,13.2,0.0,11.4
2022,11,4,Friday,6,0,1,12.6,0.0,12.6
2022,11,4,Friday,7,3,17,11.7,0.0,11.8
2022,11,4,Friday,8,1,15,12.1,0.0,15.3
2022,11,4,Friday,9,5,5,14.0,0.0,22.5
2022,11,4,Friday,10,8,7,15.6,0.0,19.0
2022,11,4,Friday,11,2,1,17.5,0.0,22.0
2022,11,4,Friday,12,21,6,18.8,0.0,27.8
2022,11,4,Friday,13,13,4,18.6,0.0,26.1
2022,11,4,Friday,14,5,5,20.5,0.0,21.1
2022,11,4,Friday,15,8,8,20.0,0.0,24.5
2022,11,4,Friday,16,4,3,19.3,0.0,26.3
2022,11,4,Friday,17,7,7,18.6,0.0,28.7
2022,11,4,Friday,18,2,2,17.1,0.0,27.6
2022,11,4,Friday,19,4,4,16.5,0.0,27.7
2022,11,4,Friday,20,4,6,16.0,0.0,28.2
2022,11,4,Friday,21,5,4,15.5,0.0,28.0
2022,11,4,Friday,22,2,1,14.9,0.0,27.6
2022,11,4,Friday,23,1,1,14.7,0.0,24.1
2022,11,5,Saturday,0,1,1,14.1,0.0,21.7
2022,11,5,Saturday,1,2,2,12.3,0.0,15.2
2022,11,5,Saturday,2,1,1,12.4,0.0,15.3
2022,11,5,Saturday,3,0,2,12.3,0.0,18.4
2022,11,5,Saturday,4,0,0,12.0,0.0,18.2
2022,11,5,Saturday,5,1,0,11.9,0.0,18.9
2022,11,5,Saturday,6,0,0,11.7,0.0,16.8
2022,11,5,Saturday,7,0,0,11.5,0.0,15.1
2022,11,5,Saturday,8,1,1,11.8,0.0,15.6
2022,11,5,Saturday,9,2,9,13.5,0.0,15.3
2022,11,5,Saturday,10,1,0,15.6,0.0,15.3
2022,11,5,Saturday,11,4,6,17.7,0.0,8.3
2022,11,5,Saturday,12,5,1,18.3,0.0,6.1
2022,11,5,Saturday,13,2,0,19.7,0.0,6.1
2022,11,5,Saturday,14,2,1,20.5,0.0,3.6
2022,11,5,Saturday,15,0,2,19.7,0.0,10.8
2022,11,5,Saturday,16,2,2,18.0,0.0,15.7
2022,11,5,Saturday,17,1,0,17.1,0.0,13.4
2022,11,5,Saturday,18,2,1,15.0,0.0,7.1
2022,11,5,Saturday,19,6,5,17.2,0.0,5.2
2022,11,5,Saturday,20,6,1,16.5,0.0,2.3
2022,11,5,Saturday,21,2,6,12.5,0.0,5.4
2022,11,5,Saturday,22,2,1,12.2,0.0,7.2
2022,11,5,Saturday,23,1,3,11.7,0.0,5.4
2022,11,6,Sunday,0,4,0,11.4,0.0,5.5
2022,11,6,Sunday,1,1,3,11.7,0.0,6.6
2022,11,6,Sunday,2,4,0,10.6,0.0,6.6
2022,11,6,Sunday,3,0,0,10.1,0.0,8.2
2022,11,6,Sunday,4,0,0,9.9,0.0,9.1
2022,11,6,Sunday,5,0,0,9.7,0.0,9.5
2022,11,6,Sunday,6,0,0,9.4,0.0,9.5
2022,11,6,Sunday,7,0,0,9.2,0.0,10.1
2022,11,6,Sunday,8,0,0,9.5,0.0,11.0
2022,11,6,Sunday,9,0,3,11.7,0.0,11.7
2022,11,6,Sunday,10,0,5,15.2,0.0,9.2
2022,11,6,Sunday,11,0,4,18.4,0.0,6.6
2022,11,6,Sunday,12,3,3,20.5,0.0,9.7
2022,11,6,Sunday,13,5,2,21.5,0.0,13.3
2022,11,6,Sunday,14,6,1,21.6,0.0,15.5
2022,11,6,Sunday,15,4,2,21.1,0.0,16.8
2022,11,6,Sunday,16,0,1,20.4,0.0,15.3
2022,11,6,Sunday,17,4,2,19.2,0.0,11.6
2022,11,6,Sunday,18,1,2,16.5,0.0,6.4
2022,11,6,Sunday,19,3,3,16.4,0.0,5.2
2022,11,6,Sunday,20,2,1,14.9,0.0,8.0
2022,11,6,Sunday,21,1,1,13.5,0.0,7.1
2022,11,6,Sunday,22,1,1,12.6,0.0,8.6
2022,11,6,Sunday,23,1,1,12.7,0.0,6.7
2022,11,7,Monday,0,0,1,12.1,0.0,7.1
2022,11,7,Monday,1,0,0,14.9,0.0,5.0
2022,11,7,Monday,2,0,0,12.5,0.0,6.9
2022,11,7,Monday,3,0,0,11.4,0.0,7.4
2022,11,7,Monday,4,0,0,10.9,0.0,8.0
2022,11,7,Monday,5,0,0,10.9,0.0,8.0
2022,11,7,Monday,6,1,1,10.3,0.0,7.6
2022,11,7,Monday,7,2,16,9.7,0.0,8.4
2022,11,7,Monday,8,1,11,9.7,0.0,9.5
2022,11,7,Monday,9,3,4,12.7,0.0,10.0
2022,11,7,Monday,10,3,4,16.9,0.0,6.8
2022,11,7,Monday,11,6,4,19.3,0.0,4.0
2022,11,7,Monday,12,15,6,20.5,0.0,7.1
2022,11,7,Monday,13,17,13,20.8,0.0,11.7
2022,11,7,Monday,14,23,11,20.8,0.0,13.6
2022,11,7,Monday,15,7,10,20.4,0.0,13.6
2022,11,7,Monday,16,11,6,19.8,0.0,12.3
2022,11,7,Monday,17,5,6,18.7,0.0,10.0
2022,11,7,Monday,18,6,5,16.2,0.0,5.8
2022,11,7,Monday,19,5,6,14.8,0.0,7.4
2022,11,7,Monday,20,1,1,14.1,0.0,7.6
2022,11,7,Monday,21,2,1,13.7,0.0,6.5
2022,11,7,Monday,22,0,0,13.0,0.0,6.0
2022,11,7,Monday,23,0,1,12.9,0.0,4.6
2022,11,8,Tuesday,0,1,0,13.3,0.0,4.6
2022,11,8,Tuesday,1,0,0,14.7,0.0,3.3
2022,11,8,Tuesday,2,0,0,14.2,0.0,4.2
2022,11,8,Tuesday,3,0,0,13.6,0.0,4.5
2022,11,8,Tuesday,4,0,0,13.0,0.0,4.9
2022,11,8,Tuesday,5,0,0,12.4,0.0,5.6
2022,11,8,Tuesday,6,1,1,11.6,0.0,6.4
2022,11,8,Tuesday,7,1,22,11.3,0.0,7.4
2022,11,8,Tuesday,8,1,1,11.7,0.0,8.5
2022,11,8,Tuesday,9,1,1,13.8,0.0,9.4
2022,11,8,Tuesday,10,5,4,17.6,0.0,6.2
2022,11,8,Tuesday,11,7,3,20.5,0.0,10.2
2022,11,8,Tuesday,12,6,7,21.6,0.0,15.9
2022,11,8,Tuesday,13,23,10,21.5,0.0,17.6
2022,11,8,Tuesday,14,12,7,21.6,0.0,16.0
2022,11,8,Tuesday,15,4,6,21.2,0.0,15.4
2022,11,8,Tuesday,16,6,5,20.6,0.0,13.6
2022,11,8,Tuesday,17,7,6,19.3,0.0,11.9
2022,11,8,Tuesday,18,7,7,17.5,0.0,9.6
2022,11,8,Tuesday,19,0,0,17.0,0.0,7.9
2022,11,8,Tuesday,20,3,3,15.5,0.0,6.6
2022,11,8,Tuesday,21,1,1,14.7,0.0,6.5
2022,11,8,Tuesday,22,0,0,13.9,0.0,4.9
2022,11,8,Tuesday,23,0,3,14.3,0.0,4.5
2022,11,9,Wednesday,0,3,0,14.0,0.0,6.1
2022,11,9,Wednesday,1,0,0,15.6,0.0,3.6
2022,11,9,Wednesday,2,0,0,15.2,0.0,3.8
2022,11,9,Wednesday,3,0,0,15.1,0.0,7.4
2022,11,9,Wednesday,4,0,0,14.9,0.0,8.2
2022,11,9,Wednesday,5,0,0,14.0,0.0,8.1
2022,11,9,Wednesday,6,0,1,12.8,0.0,11.1
2022,11,9,Wednesday,7,2,19,12.1,0.0,11.7
2022,11,9,Wednesday,8,0,9,13.5,0.0,12.1
2022,11,9,Wednesday,9,2,14,16.2,0.0,11.8
2022,11,9,Wednesday,10,6,6,19.0,0.0,10.8
2022,11,9,Wednesday,11,8,10,21.5,0.0,9.9
2022,11,9,Wednesday,12,20,5,23.0,0.0,10.9
2022,11,9,Wednesday,13,15,6,23.1,0.0,14.8
2022,11,9,Wednesday,14,9,18,23.5,0.0,13.4
2022,11,9,Wednesday,15,10,10,23.3,0.0,12.8
2022,11,9,Wednesday,16,16,6,23.0,0.0,11.7
2022,11,9,Wednesday,17,10,9,21.6,0.0,11.0
2022,11,9,Wednesday,18,4,4,20.2,0.0,9.4
2022,11,9,Wednesday,19,3,2,19.5,0.0,7.6
2022,11,9,Wednesday,20,3,3,18.3,0.0,5.5
2022,11,9,Wednesday,21,1,1,18.4,0.1,6.5
2022,11,9,Wednesday,22,0,0,17.1,0.7,4.0
2022,11,9,Wednesday,23,0,0,16.2,0.5,7.8
2022,11,10,Thursday,0,0,1,16.2,0.3,12.6
2022,11,10,Thursday,1,0,0,16.0,0.2,10.9
2022,11,10,Thursday,2,0,0,15.7,2.9,7.9
2022,11,10,Thursday,3,0,0,15.8,0.4,11.5
2022,11,10,Thursday,4,0,0,15.4,0.2,5.4
2022,11,10,Thursday,5,0,1,15.5,0.1,0.8
2022,11,10,Thursday,6,0,0,15.2,1.2,1.6
2022,11,10,Thursday,7,1,18,14.9,0.5,1.6
2022,11,10,Thursday,8,2,9,14.6,0.0,4.8
2022,11,10,Thursday,9,3,3,15.3,0.0,8.7
2022,11,10,Thursday,10,2,3,16.9,0.0,8.0
2022,11,10,Thursday,11,9,5,18.3,0.0,8.2
2022,11,10,Thursday,12,14,7,19.4,0.0,5.8
2022,11,10,Thursday,13,17,8,19.5,0.0,8.0
2022,11,10,Thursday,14,20,13,19.9,0.0,9.5
2022,11,10,Thursday,15,3,9,19.0,0.4,11.9
2022,11,10,Thursday,16,9,2,17.7,0.5,10.8
2022,11,10,Thursday,17,2,4,17.0,0.2,6.6
2022,11,10,Thursday,18,5,4,15.8,0.0,3.7
2022,11,10,Thursday,19,3,2,15.8,0.0,1.6
2022,11,10,Thursday,20,3,4,14.4,0.0,4.6
2022,11,10,Thursday,21,3,2,12.7,0.0,7.4
2022,11,10,Thursday,22,0,0,13.1,0.0,5.4
2022,11,10,Thursday,23,0,0,14.7,0.0,8.4
2022,11,11,Friday,0,1,1,14.0,0.0,4.3
2022,11,11,Friday,1,0,1,13.8,0.0,9.3
2022,11,11,Friday,2,0,0,12.6,0.0,7.9
2022,11,11,Friday,3,0,0,12.5,0.0,6.5
