year,month,day,week_day,hour,exits,arrivals
2021,11,25,Thursday,14,14,2
2021,11,25,Thursday,15,9,9
2021,11,25,Thursday,16,6,8
2021,11,25,Thursday,17,5,2
2021,11,25,Thursday,18,5,4
2021,11,25,Thursday,19,1,1
2021,11,25,Thursday,20,3,4
2021,11,25,Thursday,21,4,3
2021,11,25,Thursday,22,0,0
2021,11,25,Thursday,23,0,0
2021,11,26,Friday,0,0,0
2021,11,26,Friday,1,0,0
2021,11,26,Friday,2,0,0
2021,11,26,Friday,3,0,0
2021,11,26,Friday,4,0,0
2021,11,26,Friday,5,0,1
2021,11,26,Friday,6,0,1
2021,11,26,Friday,7,0,12
2021,11,26,Friday,8,1,8
2021,11,26,Friday,9,2,2
2021,11,26,Friday,10,1,3
2021,11,26,Friday,11,8,7
2021,11,26,Friday,12,1,2
2021,11,26,Friday,13,20,6
2021,11,26,Friday,14,13,5
2021,11,26,Friday,15,2,3
2021,11,26,Friday,16,2,2
2021,11,26,Friday,17,4,4
2021,11,26,Friday,18,0,1
2021,11,26,Friday,19,6,6
2021,11,26,Friday,20,2,1
2021,11,26,Friday,21,3,1
2021,11,26,Friday,22,0,0
2021,11,26,Friday,23,0,1
2021,11,27,Saturday,0,1,0
2021,11,27,Saturday,1,0,1
2021,11,27,Saturday,2,1,0
2021,11,27,Saturday,3,0,0
2021,11,27,Saturday,4,0,0
2021,11,27,Saturday,5,0,0
2021,11,27,Saturday,6,0,0
2021,11,27,Saturday,7,0,0
2021,11,27,Saturday,8,0,0
2021,11,27,Saturday,9,0,1
2021,11,27,Saturday,10,3,1
2021,11,27,Saturday,11,1,1
2021,11,27,Saturday,12,0,2
2021,11,27,Saturday,13,1,3
2021,11,27,Saturday,14,1,0
2021,11,27,Saturday,15,1,0
2021,11,27,Saturday,16,2,0
2021,11,27,Saturday,17,4,5
2021,11,27,Saturday,18,2,1
2021,11,27,Saturday,19,1,3
2021,11,27,Saturday,20,1,1
2021,11,27,Saturday,21,1,0
2021,11,27,Saturday,22,0,0
2021,11,27,Saturday,23,0,0
2021,11,28,Sunday,0,0,0
2021,11,28,Sunday,1,0,0
2021,11,28,Sunday,2,0,0
2021,11,28,Sunday,3,0,0
2021,11,28,Sunday,4,0,1
2021,11,28,Sunday,5,0,0
2021,11,28,Sunday,6,0,0
2021,11,28,Sunday,7,0,0
2021,11,28,Sunday,8,0,0
2021,11,28,Sunday,9,1,1
2021,11,28,Sunday,10,0,2
2021,11,28,Sunday,11,0,1
2021,11,28,Sunday,12,0,1
2021,11,28,Sunday,13,0,0
2021,11,28,Sunday,14,0,1
2021,11,28,Sunday,15,0,1
2021,11,28,Sunday,16,1,1
2021,11,28,Sunday,17,1,1
2021,11,28,Sunday,18,0,3
2021,11,28,Sunday,19,2,0
2021,11,28,Sunday,20,3,0
2021,11,28,Sunday,21,1,0
2021,11,28,Sunday,22,0,0
2021,11,28,Sunday,23,0,0
2021,11,29,Monday,0,0,0
2021,11,29,Monday,1,0,0
2021,11,29,Monday,2,0,0
2021,11,29,Monday,3,0,0
2021,11,29,Monday,4,0,0
2021,11,29,Monday,5,0,0
2021,11,29,Monday,6,0,1
2021,11,29,Monday,7,1,9
2021,11,29,Monday,8,0,8
2021,11,29,Monday,9,1,7
2021,11,29,Monday,10,4,10
2021,11,29,Monday,11,1,3
2021,11,29,Monday,12,10,2
2021,11,29,Monday,13,15,5
2021,11,29,Monday,14,14,8
2021,11,29,Monday,15,2,2
2021,11,29,Monday,16,3,2
2021,11,29,Monday,17,1,1
2021,11,29,Monday,18,2,2
2021,11,29,Monday,19,1,1
2021,11,29,Monday,20,1,2
2021,11,29,Monday,21,3,2
2021,11,29,Monday,22,0,0
2021,11,29,Monday,23,0,0
2021,11,30,Tuesday,0,0,0
2021,11,30,Tuesday,1,0,0
2021,11,30,Tuesday,2,0,0
2021,11,30,Tuesday,3,0,0
2021,11,30,Tuesday,4,0,0
2021,11,30,Tuesday,5,0,0
2021,11,30,Tuesday,6,0,0
2021,11,30,Tuesday,7,0,12
2021,11,30,Tuesday,8,0,4
2021,11,30,Tuesday,9,1,3
2021,11,30,Tuesday,10,2,2
2021,11,30,Tuesday,11,1,2
2021,11,30,Tuesday,12,7,4
2021,11,30,Tuesday,13,14,8
2021,11,30,Tuesday,14,15,8
2021,11,30,Tuesday,15,8,10
2021,11,30,Tuesday,16,8,4
2021,11,30,Tuesday,17,1,2
2021,11,30,Tuesday,18,3,2
2021,11,30,Tuesday,19,5,5
2021,11,30,Tuesday,20,1,1
2021,11,30,Tuesday,21,0,0
2021,11,30,Tuesday,22,1,0
2021,11,30,Tuesday,23,0,1
2021,12,1,Wednesday,0,1,0
2021,12,1,Wednesday,1,0,0
2021,12,1,Wednesday,2,0,0
2021,12,1,Wednesday,3,0,0
2021,12,1,Wednesday,4,0,0
2021,12,1,Wednesday,5,0,0
2021,12,1,Wednesday,6,0,0
2021,12,1,Wednesday,7,0,5
2021,12,1,Wednesday,8,0,14
2021,12,1,Wednesday,9,1,5
2021,12,1,Wednesday,10,6,11
2021,12,1,Wednesday,11,2,6
2021,12,1,Wednesday,12,9,4
2021,12,1,Wednesday,13,10,9
2021,12,1,Wednesday,14,14,9
2021,12,1,Wednesday,15,5,5
2021,12,1,Wednesday,16,7,4
2021,12,1,Wednesday,17,9,4
2021,12,1,Wednesday,18,4,3
2021,12,1,Wednesday,19,3,5
2021,12,1,Wednesday,20,1,1
2021,12,1,Wednesday,21,1,0
2021,12,1,Wednesday,22,2,0
2021,12,1,Wednesday,23,0,0
2021,12,2,Thursday,0,0,1
2021,12,2,Thursday,1,1,0
2021,12,2,Thursday,2,0,0
2021,12,2,Thursday,3,0,0
2021,12,2,Thursday,4,0,0
2021,12,2,Thursday,5,0,0
2021,12,2,Thursday,6,0,1
2021,12,2,Thursday,7,1,8
2021,12,2,Thursday,8,1,15
2021,12,2,Thursday,9,1,1
2021,12,2,Thursday,10,3,4
2021,12,2,Thursday,11,2,5
2021,12,2,Thursday,12,12,5
2021,12,2,Thursday,13,11,4
2021,12,2,Thursday,14,11,6
2021,12,2,Thursday,15,4,6
2021,12,2,Thursday,16,8,6
2021,12,2,Thursday,17,5,2
2021,12,2,Thursday,18,4,3
2021,12,2,Thursday,19,4,4
2021,12,2,Thursday,20,2,4
2021,12,2,Thursday,21,1,1
2021,12,2,Thursday,22,2,0
2021,12,2,Thursday,23,0,0
2021,12,3,Friday,0,0,0
2021,12,3,Friday,1,0,0
2021,12,3,Friday,2,0,2
2021,12,3,Friday,3,0,0
2021,12,3,Friday,4,0,0
2021,12,3,Friday,5,0,0
2021,12,3,Friday,6,0,0
2021,12,3,Friday,7,0,6
2021,12,3,Friday,8,0,6
2021,12,3,Friday,9,3,11
2021,12,3,Friday,10,1,3
2021,12,3,Friday,11,3,3
2021,12,3,Friday,12,4,2
2021,12,3,Friday,13,11,3
2021,12,3,Friday,14,13,3
2021,12,3,Friday,15,7,3
2021,12,3,Friday,16,1,1
2021,12,3,Friday,17,1,1
2021,12,3,Friday,18,2,2
2021,12,3,Friday,19,4,4
2021,12,3,Friday,20,1,2
2021,12,3,Friday,21,2,2
2021,12,3,Friday,22,1,0
2021,12,3,Friday,23,2,2
2021,12,4,Saturday,0,0,0
2021,12,4,Saturday,1,0,0
2021,12,4,Saturday,2,0,1
2021,12,4,Saturday,3,1,0
2021,12,4,Saturday,4,0,0
2021,12,4,Saturday,5,0,0
2021,12,4,Saturday,6,0,0
2021,12,4,Saturday,7,0,0
2021,12,4,Saturday,8,0,2
2021,12,4,Saturday,9,1,3
2021,12,4,Saturday,10,1,0
2021,12,4,Saturday,11,1,0
2021,12,4,Saturday,12,0,1
2021,12,4,Saturday,13,2,1
2021,12,4,Saturday,14,1,1
2021,12,4,Saturday,15,1,3
2021,12,4,Saturday,16,0,2
2021,12,4,Saturday,17,1,0
2021,12,4,Saturday,18,4,1
2021,12,4,Saturday,19,0,0
2021,12,4,Saturday,20,2,2
2021,12,4,Saturday,21,1,0
2021,12,4,Saturday,22,2,0
2021,12,4,Saturday,23,1,1
2021,12,5,Sunday,0,0,0
2021,12,5,Sunday,1,0,0
2021,12,5,Sunday,2,0,0
2021,12,5,Sunday,3,0,0
2021,12,5,Sunday,4,0,0
2021,12,5,Sunday,5,0,0
2021,12,5,Sunday,6,0,0
2021,12,5,Sunday,7,0,0
2021,12,5,Sunday,8,0,0
2021,12,5,Sunday,9,0,0
2021,12,5,Sunday,10,0,0
2021,12,5,Sunday,11,1,1
2021,12,5,Sunday,12,0,0
2021,12,5,Sunday,13,0,1
2021,12,5,Sunday,14,3,2
2021,12,5,Sunday,15,1,1
2021,12,5,Sunday,16,0,1
2021,12,5,Sunday,17,1,0
2021,12,5,Sunday,18,0,0
2021,12,5,Sunday,19,1,2
2021,12,5,Sunday,20,0,1
2021,12,5,Sunday,21,1,0
2021,12,5,Sunday,22,0,1
2021,12,5,Sunday,23,0,1
2021,12,6,Monday,0,0,0
2021,12,6,Monday,1,0,0
2021,12,6,Monday,2,0,0
2021,12,6,Monday,3,0,0
2021,12,6,Monday,4,0,0
2021,12,6,Monday,5,0,0
2021,12,6,Monday,6,0,0
2021,12,6,Monday,7,0,0
2021,12,6,Monday,8,1,0
2021,12,6,Monday,9,0,0
2021,12,6,Monday,10,0,1
2021,12,6,Monday,11,0,0
2021,12,6,Monday,12,1,0
2021,12,6,Monday,13,4,1
2021,12,6,Monday,14,0,0
2021,12,6,Monday,15,0,0
2021,12,6,Monday,16,1,1
2021,12,6,Monday,17,0,0
2021,12,6,Monday,18,4,2
2021,12,6,Monday,19,1,0
2021,12,6,Monday,20,1,0
2021,12,6,Monday,21,1,0
2021,12,6,Monday,22,0,0
2021,12,6,Monday,23,2,1
2021,12,7,Tuesday,0,2,0
2021,12,7,Tuesday,1,3,0
2021,12,7,Tuesday,2,0,0
2021,12,7,Tuesday,3,0,0
2021,12,7,Tuesday,4,0,0
2021,12,7,Tuesday,5,0,0
2021,12,7,Tuesday,6,0,0
2021,12,7,Tuesday,7,1,0
2021,12,7,Tuesday,8,0,2
2021,12,7,Tuesday,9,2,2
2021,12,7,Tuesday,10,0,2
2021,12,7,Tuesday,11,2,1
2021,12,7,Tuesday,12,1,0
2021,12,7,Tuesday,13,2,1
2021,12,7,Tuesday,14,0,0
2021,12,7,Tuesday,15,1,2
2021,12,7,Tuesday,16,0,2
2021,12,7,Tuesday,17,5,2
2021,12,7,Tuesday,18,1,2
2021,12,7,Tuesday,19,2,1
2021,12,7,Tuesday,20,2,2
2021,12,7,Tuesday,21,1,1
2021,12,7,Tuesday,22,0,1
2021,12,7,Tuesday,23,0,2
2021,12,8,Wednesday,0,0,0
2021,12,8,Wednesday,1,0,0
2021,12,8,Wednesday,2,0,0
2021,12,8,Wednesday,3,0,0
2021,12,8,Wednesday,4,0,0
2021,12,8,Wednesday,5,3,0
2021,12,8,Wednesday,6,0,1
2021,12,8,Wednesday,7,0,0
2021,12,8,Wednesday,8,0,1
2021,12,8,Wednesday,9,1,2
2021,12,8,Wednesday,10,0,2
2021,12,8,Wednesday,11,2,0
2021,12,8,Wednesday,12,1,4
2021,12,8,Wednesday,13,5,2
2021,12,8,Wednesday,14,2,2
2021,12,8,Wednesday,15,3,0
2021,12,8,Wednesday,16,0,0
2021,12,8,Wednesday,17,1,1
2021,12,8,Wednesday,18,0,1
2021,12,8,Wednesday,19,2,1
2021,12,8,Wednesday,20,0,0
2021,12,8,Wednesday,21,1,0
2021,12,8,Wednesday,22,0,0
2021,12,8,Wednesday,23,0,0
2021,12,9,Thursday,0,0,0
2021,12,9,Thursday,1,0,0
2021,12,9,Thursday,2,0,0
2021,12,9,Thursday,3,0,0
2021,12,9,Thursday,4,0,0
2021,12,9,Thursday,5,0,0
2021,12,9,Thursday,6,0,0
2021,12,9,Thursday,7,0,5
2021,12,9,Thursday,8,1,7
2021,12,9,Thursday,9,1,8
2021,12,9,Thursday,10,1,2
2021,12,9,Thursday,11,6,1
2021,12,9,Thursday,12,5,5
2021,12,9,Thursday,13,8,7
2021,12,9,Thursday,14,9,9
2021,12,9,Thursday,15,4,5
2021,12,9,Thursday,16,7,5
2021,12,9,Thursday,17,12,1
2021,12,9,Thursday,18,2,1
2021,12,9,Thursday,19,1,1
2021,12,9,Thursday,20,3,5
2021,12,9,Thursday,21,2,0
2021,12,9,Thursday,22,0,1
2021,12,9,Thursday,23,0,1
2021,12,10,Friday,0,1,0
2021,12,10,Friday,1,0,0
2021,12,10,Friday,2,0,0
2021,12,10,Friday,3,0,0
2021,12,10,Friday,4,0,0
2021,12,10,Friday,5,0,0
2021,12,10,Friday,6,0,1
2021,12,10,Friday,7,1,5
2021,12,10,Friday,8,0,13
2021,12,10,Friday,9,2,5
2021,12,10,Friday,10,1,2
2021,12,10,Friday,11,5,3
2021,12,10,Friday,12,8,6
2021,12,10,Friday,13,12,4
2021,12,10,Friday,14,15,5
2021,12,10,Friday,15,6,7
2021,12,10,Friday,16,3,2
2021,12,10,Friday,17,3,5
2021,12,10,Friday,18,4,2
2021,12,10,Friday,19,5,6
2021,12,10,Friday,20,3,2
2021,12,10,Friday,21,0,0
2021,12,10,Friday,22,0,1
2021,12,10,Friday,23,2,1
2021,12,11,Saturday,0,1,1
2021,12,11,Saturday,1,0,1
2021,12,11,Saturday,2,1,0
2021,12,11,Saturday,3,0,0
2021,12,11,Saturday,4,0,0
2021,12,11,Saturday,5,0,0
2021,12,11,Saturday,6,0,0
2021,12,11,Saturday,7,0,0
2021,12,11,Saturday,8,0,0
2021,12,11,Saturday,9,0,2
2021,12,11,Saturday,10,2,1
2021,12,11,Saturday,11,0,1
2021,12,11,Saturday,12,1,0
2021,12,11,Saturday,13,1,0
2021,12,11,Saturday,14,1,2
2021,12,11,Saturday,15,1,1
2021,12,11,Saturday,16,1,2
2021,12,11,Saturday,17,1,2
2021,12,11,Saturday,18,2,0
2021,12,11,Saturday,19,1,1
2021,12,11,Saturday,20,1,0
2021,12,11,Saturday,21,0,1
2021,12,11,Saturday,22,0,0
2021,12,11,Saturday,23,1,0
2021,12,12,Sunday,0,1,0
2021,12,12,Sunday,1,0,0
2021,12,12,Sunday,2,0,0
2021,12,12,Sunday,3,0,0
2021,12,12,Sunday,4,0,0
2021,12,12,Sunday,5,0,0
2021,12,12,Sunday,6,0,0
2021,12,12,Sunday,7,0,0
2021,12,12,Sunday,8,1,0
2021,12,12,Sunday,9,0,1
2021,12,12,Sunday,10,0,2
2021,12,12,Sunday,11,1,0
2021,12,12,Sunday,12,0,1
2021,12,12,Sunday,13,1,4
2021,12,12,Sunday,14,0,0
2021,12,12,Sunday,15,0,1
2021,12,12,Sunday,16,2,1
2021,12,12,Sunday,17,1,3
2021,12,12,Sunday,18,0,2
2021,12,12,Sunday,19,3,1
2021,12,12,Sunday,20,1,3
2021,12,12,Sunday,21,1,0
2021,12,12,Sunday,22,1,0
2021,12,12,Sunday,23,2,0
2021,12,13,Monday,0,0,0
2021,12,13,Monday,1,0,0
2021,12,13,Monday,2,0,0
2021,12,13,Monday,3,0,0
2021,12,13,Monday,4,0,0
2021,12,13,Monday,5,0,0
2021,12,13,Monday,6,0,1
2021,12,13,Monday,7,0,4
2021,12,13,Monday,8,1,16
2021,12,13,Monday,9,3,6
2021,12,13,Monday,10,2,2
2021,12,13,Monday,11,4,1
2021,12,13,Monday,12,14,2
2021,12,13,Monday,13,11,10
2021,12,13,Monday,14,10,6
2021,12,13,Monday,15,4,4
2021,12,13,Monday,16,6,4
2021,12,13,Monday,17,4,4
2021,12,13,Monday,18,3,3
2021,12,13,Monday,19,1,1
2021,12,13,Monday,20,4,4
2021,12,13,Monday,21,0,0
2021,12,13,Monday,22,0,0
2021,12,13,Monday,23,0,0
2021,12,14,Tuesday,0,0,0
2021,12,14,Tuesday,1,0,1
2021,12,14,Tuesday,2,0,0
2021,12,14,Tuesday,3,0,0
2021,12,14,Tuesday,4,0,0
2021,12,14,Tuesday,5,0,0
2021,12,14,Tuesday,6,0,0
2021,12,14,Tuesday,7,1,11
2021,12,14,Tuesday,8,2,16
2021,12,14,Tuesday,9,2,3
2021,12,14,Tuesday,10,9,8
2021,12,14,Tuesday,11,6,2
2021,12,14,Tuesday,12,9,6
2021,12,14,Tuesday,13,16,13
2021,12,14,Tuesday,14,16,8
2021,12,14,Tuesday,15,4,5
2021,12,14,Tuesday,16,9,4
2021,12,14,Tuesday,17,6,2
2021,12,14,Tuesday,18,1,0
2021,12,14,Tuesday,19,2,2
2021,12,14,Tuesday,20,4,4
2021,12,14,Tuesday,21,1,1
2021,12,14,Tuesday,22,0,0
2021,12,14,Tuesday,23,0,0
2021,12,15,Wednesday,0,0,0
2021,12,15,Wednesday,1,0,0
2021,12,15,Wednesday,2,0,0
2021,12,15,Wednesday,3,0,0
2021,12,15,Wednesday,4,0,0
2021,12,15,Wednesday,5,0,0
2021,12,15,Wednesday,6,0,1
2021,12,15,Wednesday,7,0,5
2021,12,15,Wednesday,8,0,16
2021,12,15,Wednesday,9,2,5
2021,12,15,Wednesday,10,2,4
2021,12,15,Wednesday,11,3,3
2021,12,15,Wednesday,12,11,3
2021,12,15,Wednesday,13,17,9
2021,12,15,Wednesday,14,9,8
2021,12,15,Wednesday,15,11,6
2021,12,15,Wednesday,16,7,2
2021,12,15,Wednesday,17,2,4
2021,12,15,Wednesday,18,4,6
2021,12,15,Wednesday,19,7,6
2021,12,15,Wednesday,20,3,1
2021,12,15,Wednesday,21,2,3
2021,12,15,Wednesday,22,1,0
2021,12,15,Wednesday,23,0,1
2021,12,16,Thursday,0,0,0
2021,12,16,Thursday,1,0,0
2021,12,16,Thursday,2,0,0
2021,12,16,Thursday,3,0,0
2021,12,16,Thursday,4,0,0
2021,12,16,Thursday,5,0,0
2021,12,16,Thursday,6,0,1
2021,12,16,Thursday,7,1,9
2021,12,16,Thursday,8,4,10
2021,12,16,Thursday,9,2,5
2021,12,16,Thursday,10,1,3
2021,12,16,Thursday,11,5,4
2021,12,16,Thursday,12,9,6
2021,12,16,Thursday,13,14,5
2021,12,16,Thursday,14,12,8
2021,12,16,Thursday,15,8,11
2021,12,16,Thursday,16,7,3
2021,12,16,Thursday,17,5,3
2021,12,16,Thursday,18,3,2
2021,12,16,Thursday,19,1,1
2021,12,16,Thursday,20,3,3
2021,12,16,Thursday,21,2,2
2021,12,16,Thursday,22,0,0
2021,12,16,Thursday,23,0,0
2021,12,17,Friday,0,0,1
2021,12,17,Friday,1,0,0
2021,12,17,Friday,2,0,0
2021,12,17,Friday,3,0,0
2021,12,17,Friday,4,0,0
2021,12,17,Friday,5,0,0
2021,12,17,Friday,6,0,1
2021,12,17,Friday,7,3,12
2021,12,17,Friday,8,0,10
2021,12,17,Friday,9,0,0
2021,12,17,Friday,10,3,4
2021,12,17,Friday,11,7,5
2021,12,17,Friday,12,11,6
2021,12,17,Friday,13,12,2
2021,12,17,Friday,14,10,7
2021,12,17,Friday,15,4,2
2021,12,17,Friday,16,1,1
2021,12,17,Friday,17,2,2
2021,12,17,Friday,18,0,0
2021,12,17,Friday,19,3,3
2021,12,17,Friday,20,2,4
2021,12,17,Friday,21,2,0
2021,12,17,Friday,22,0,0
2021,12,17,Friday,23,3,3
2021,12,18,Saturday,0,0,0
2021,12,18,Saturday,1,0,1
2021,12,18,Saturday,2,0,1
2021,12,18,Saturday,3,0,0
2021,12,18,Saturday,4,2,1
2021,12,18,Saturday,5,0,0
2021,12,18,Saturday,6,0,0
2021,12,18,Saturday,7,0,0
2021,12,18,Saturday,8,1,5
2021,12,18,Saturday,9,2,2
2021,12,18,Saturday,10,2,1
2021,12,18,Saturday,11,2,0
2021,12,18,Saturday,12,2,0
2021,12,18,Saturday,13,0,0
2021,12,18,Saturday,14,1,4
2021,12,18,Saturday,15,0,2
2021,12,18,Saturday,16,0,2
2021,12,18,Saturday,17,3,2
2021,12,18,Saturday,18,2,0
2021,12,18,Saturday,19,4,2
2021,12,18,Saturday,20,1,1
2021,12,18,Saturday,21,1,0
2021,12,18,Saturday,22,0,1
2021,12,18,Saturday,23,0,1
2021,12,19,Sunday,0,0,1
2021,12,19,Sunday,1,0,0
2021,12,19,Sunday,2,0,0
2021,12,19,Sunday,3,0,0
2021,12,19,Sunday,4,0,1
2021,12,19,Sunday,5,0,0
2021,12,19,Sunday,6,0,1
2021,12,19,Sunday,7,0,0
2021,12,19,Sunday,8,1,1
2021,12,19,Sunday,9,1,0
2021,12,19,Sunday,10,0,0
2021,12,19,Sunday,11,0,2
2021,12,19,Sunday,12,0,0
2021,12,19,Sunday,13,0,0
2021,12,19,Sunday,14,1,0
2021,12,19,Sunday,15,1,6
2021,12,19,Sunday,16,0,1
2021,12,19,Sunday,17,6,3
2021,12,19,Sunday,18,0,1
2021,12,19,Sunday,19,3,1
2021,12,19,Sunday,20,6,0
2021,12,19,Sunday,21,1,3
2021,12,19,Sunday,22,1,0
2021,12,19,Sunday,23,0,1
2021,12,20,Monday,0,1,0
2021,12,20,Monday,1,0,0
2021,12,20,Monday,2,0,0
2021,12,20,Monday,3,0,0
2021,12,20,Monday,4,0,0
2021,12,20,Monday,5,0,0
2021,12,20,Monday,6,0,0
2021,12,20,Monday,7,1,12
2021,12,20,Monday,8,0,3
2021,12,20,Monday,9,3,3
2021,12,20,Monday,10,5,5
2021,12,20,Monday,11,3,3
2021,12,20,Monday,12,10,7
2021,12,20,Monday,13,6,7
2021,12,20,Monday,14,15,7
2021,12,20,Monday,15,6,4
2021,12,20,Monday,16,4,4
2021,12,20,Monday,17,7,7
2021,12,20,Monday,18,2,1
2021,12,20,Monday,19,0,1
2021,12,20,Monday,20,1,2
2021,12,20,Monday,21,2,2
2021,12,20,Monday,22,0,0
2021,12,20,Monday,23,0,0
2021,12,21,Tuesday,0,0,0
2021,12,21,Tuesday,1,1,0
2021,12,21,Tuesday,2,0,0
2021,12,21,Tuesday,3,0,0
2021,12,21,Tuesday,4,0,0
2021,12,21,Tuesday,5,0,0
2021,12,21,Tuesday,6,0,0
2021,12,21,Tuesday,7,2,8
2021,12,21,Tuesday,8,0,11
2021,12,21,Tuesday,9,2,2
2021,12,21,Tuesday,10,4,3
2021,12,21,Tuesday,11,6,4
2021,12,21,Tuesday,12,8,9
2021,12,21,Tuesday,13,14,1
2021,12,21,Tuesday,14,13,9
2021,12,21,Tuesday,15,4,8
2021,12,21,Tuesday,16,6,2
2021,12,21,Tuesday,17,5,4
2021,12,21,Tuesday,18,2,1
2021,12,21,Tuesday,19,0,1
2021,12,21,Tuesday,20,1,1
2021,12,21,Tuesday,21,5,4
2021,12,21,Tuesday,22,0,2
2021,12,21,Tuesday,23,2,1
2021,12,22,Wednesday,0,0,1
2021,12,22,Wednesday,1,1,2
2021,12,22,Wednesday,2,0,0
2021,12,22,Wednesday,3,0,0
2021,12,22,Wednesday,4,0,1
2021,12,22,Wednesday,5,3,0
2021,12,22,Wednesday,6,0,0
2021,12,22,Wednesday,7,1,4
2021,12,22,Wednesday,8,1,7
2021,12,22,Wednesday,9,1,5
2021,12,22,Wednesday,10,3,9
2021,12,22,Wednesday,11,4,1
2021,12,22,Wednesday,12,9,5
2021,12,22,Wednesday,13,6,6
2021,12,22,Wednesday,14,10,8
2021,12,22,Wednesday,15,8,3
2021,12,22,Wednesday,16,7,5
2021,12,22,Wednesday,17,2,4
2021,12,22,Wednesday,18,2,2
2021,12,22,Wednesday,19,5,1
2021,12,22,Wednesday,20,4,2
2021,12,22,Wednesday,21,1,6
2021,12,22,Wednesday,22,0,3
2021,12,22,Wednesday,23,3,2
2021,12,23,Thursday,0,0,1
2021,12,23,Thursday,1,1,1
2021,12,23,Thursday,2,1,0
2021,12,23,Thursday,3,0,0
2021,12,23,Thursday,4,0,0
2021,12,23,Thursday,5,0,0
2021,12,23,Thursday,6,0,0
2021,12,23,Thursday,7,0,2
2021,12,23,Thursday,8,0,1
2021,12,23,Thursday,9,1,2
2021,12,23,Thursday,10,1,5
2021,12,23,Thursday,11,1,2
2021,12,23,Thursday,12,3,0
2021,12,23,Thursday,13,3,1
2021,12,23,Thursday,14,4,5
2021,12,23,Thursday,15,4,3
2021,12,23,Thursday,16,0,2
2021,12,23,Thursday,17,4,3
2021,12,23,Thursday,18,7,3
2021,12,23,Thursday,19,4,0
2021,12,23,Thursday,20,3,0
2021,12,23,Thursday,21,1,2
2021,12,23,Thursday,22,0,0
2021,12,23,Thursday,23,1,0
2021,12,24,Friday,0,1,0
2021,12,24,Friday,1,0,1
2021,12,24,Friday,2,0,0
2021,12,24,Friday,3,0,0
2021,12,24,Friday,4,0,0
2021,12,24,Friday,5,0,0
2021,12,24,Friday,6,0,0
2021,12,24,Friday,7,0,0
2021,12,24,Friday,8,1,0
2021,12,24,Friday,9,1,2
2021,12,24,Friday,10,0,4
2021,12,24,Friday,11,0,1
2021,12,24,Friday,12,1,0
2021,12,24,Friday,13,1,0
2021,12,24,Friday,14,3,3
2021,12,24,Friday,15,1,1
2021,12,24,Friday,16,0,0
2021,12,24,Friday,17,1,1
2021,12,24,Friday,18,0,1
2021,12,24,Friday,19,3,1
2021,12,24,Friday,20,0,0
2021,12,24,Friday,21,0,0
2021,12,24,Friday,22,0,0
2021,12,24,Friday,23,0,0
2021,12,25,Saturday,0,0,1
2021,12,25,Saturday,1,0,1
2021,12,25,Saturday,2,0,0
2021,12,25,Saturday,3,0,0
2021,12,25,Saturday,4,0,0
2021,12,25,Saturday,5,0,0
2021,12,25,Saturday,6,0,0
2021,12,25,Saturday,7,0,0
2021,12,25,Saturday,8,0,0
2021,12,25,Saturday,9,0,0
2021,12,25,Saturday,10,0,0
2021,12,25,Saturday,11,1,0
2021,12,25,Saturday,12,0,0
2021,12,25,Saturday,13,2,0
2021,12,25,Saturday,14,1,2
2021,12,25,Saturday,15,1,0
2021,12,25,Saturday,16,0,0
2021,12,25,Saturday,17,0,1
2021,12,25,Saturday,18,0,4
2021,12,25,Saturday,19,1,0
2021,12,25,Saturday,20,2,0
2021,12,25,Saturday,21,1,1
2021,12,25,Saturday,22,2,1
2021,12,25,Saturday,23,0,0
2021,12,26,Sunday,0,0,0
2021,12,26,Sunday,1,0,0
2021,12,26,Sunday,2,0,0
2021,12,26,Sunday,3,0,0
2021,12,26,Sunday,4,1,0
2021,12,26,Sunday,5,0,0
2021,12,26,Sunday,6,0,0
2021,12,26,Sunday,7,1,0
2021,12,26,Sunday,8,0,0
2021,12,26,Sunday,9,0,0
2021,12,26,Sunday,10,0,0
2021,12,26,Sunday,11,1,0
2021,12,26,Sunday,12,0,1
2021,12,26,Sunday,13,0,0
2021,12,26,Sunday,14,0,1
2021,12,26,Sunday,15,0,1
2021,12,26,Sunday,16,0,0
2021,12,26,Sunday,17,1,0
2021,12,26,Sunday,18,2,2
2021,12,26,Sunday,19,2,0
2021,12,26,Sunday,20,3,0
2021,12,26,Sunday,21,0,4
2021,12,26,Sunday,22,0,3
2021,12,26,Sunday,23,0,0
2021,12,27,Monday,0,1,1
2021,12,27,Monday,1,0,0
2021,12,27,Monday,2,0,0
2021,12,27,Monday,3,0,0
2021,12,27,Monday,4,0,0
2021,12,27,Monday,5,0,0
2021,12,27,Monday,6,0,0
2021,12,27,Monday,7,0,0
2021,12,27,Monday,8,1,2
2021,12,27,Monday,9,2,3
2021,12,27,Monday,10,2,4
2021,12,27,Monday,11,1,5
2021,12,27,Monday,12,2,3
2021,12,27,Monday,13,2,4
2021,12,27,Monday,14,4,2
2021,12,27,Monday,15,1,3
2021,12,27,Monday,16,2,3
2021,12,27,Monday,17,2,2
2021,12,27,Monday,18,4,1
2021,12,27,Monday,19,6,0
2021,12,27,Monday,20,7,4
2021,12,27,Monday,21,6,0
2021,12,27,Monday,22,1,1
2021,12,27,Monday,23,1,1
2021,12,28,Tuesday,0,2,1
