num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,month,day_month,day_week,hour,minute
8.0,4.0,4.0,19.0,9,26,1,5,24
8.0,4.0,4.0,19.0,9,26,1,5,32
8.0,4.0,4.0,19.0,9,26,1,5,37
10.0,4.0,6.0,16.0,9,26,1,5,41
11.0,4.0,7.0,15.0,9,26,1,5,46
19.0,4.0,15.0,7.0,9,26,1,5,50
26.0,4.0,22.0,0.0,9,26,1,5,54
26.0,4.0,22.0,0.0,9,26,1,6,3
26.0,4.0,22.0,0.0,9,26,1,6,3
26.0,4.0,22.0,0.0,9,26,1,6,12
20.0,4.0,16.0,6.0,9,26,1,6,16
9.0,0.0,9.0,17.0,9,26,1,6,21
11.0,0.0,11.0,16.0,9,26,1,6,25
11.0,0.0,11.0,16.0,9,26,1,6,29
11.0,0.0,11.0,16.0,9,26,1,6,34
14.0,2.0,12.0,13.0,9,26,1,6,43
16.0,2.0,14.0,11.0,9,26,1,6,47
17.0,2.0,15.0,10.0,9,26,1,6,51
19.0,2.0,17.0,8.0,9,26,1,6,56
21.0,2.0,19.0,6.0,9,26,1,7,0
22.0,2.0,20.0,5.0,9,26,1,7,9
22.0,2.0,20.0,5.0,9,26,1,7,9
22.0,2.0,20.0,5.0,9,26,1,7,13
23.0,2.0,21.0,4.0,9,26,1,7,22
23.0,2.0,21.0,4.0,9,26,1,7,27
25.0,2.0,23.0,2.0,9,26,1,7,31
25.0,2.0,23.0,2.0,9,26,1,7,36
25.0,2.0,23.0,2.0,9,26,1,7,40
26.0,2.0,24.0,1.0,9,26,1,7,44
26.0,2.0,24.0,1.0,9,26,1,7,49
26.0,2.0,24.0,1.0,9,26,1,7,53
26.0,2.0,24.0,1.0,9,26,1,8,2
26.0,2.0,24.0,1.0,9,26,1,8,7
26.0,2.0,24.0,1.0,9,26,1,8,11
25.0,2.0,23.0,2.0,9,26,1,8,15
26.0,2.0,24.0,1.0,9,26,1,8,20
26.0,2.0,24.0,1.0,9,26,1,8,24
26.0,2.0,24.0,1.0,9,26,1,8,29
26.0,2.0,24.0,1.0,9,26,1,8,33
26.0,2.0,24.0,1.0,9,26,1,8,42
25.0,2.0,23.0,2.0,9,26,1,8,46
25.0,2.0,23.0,2.0,9,26,1,8,51
25.0,2.0,23.0,2.0,9,26,1,8,55
26.0,2.0,24.0,1.0,9,26,1,8,59
25.0,2.0,23.0,2.0,9,26,1,9,4
26.0,3.0,23.0,1.0,9,26,1,9,13
26.0,3.0,23.0,1.0,9,26,1,9,17
26.0,3.0,23.0,1.0,9,26,1,9,21
26.0,3.0,23.0,1.0,9,26,1,9,26
26.0,3.0,23.0,1.0,9,26,1,9,30
25.0,3.0,22.0,2.0,9,26,1,9,35
25.0,3.0,22.0,2.0,9,26,1,9,39
24.0,3.0,21.0,3.0,9,26,1,9,43
22.0,3.0,19.0,5.0,9,26,1,9,52
20.0,2.0,18.0,7.0,9,26,1,9,57
20.0,0.0,20.0,7.0,9,26,1,10,1
19.0,0.0,19.0,8.0,9,26,1,10,5
17.0,0.0,17.0,10.0,9,26,1,10,10
13.0,0.0,13.0,14.0,9,26,1,11,33
13.0,0.0,13.0,14.0,9,26,1,11,33
13.0,0.0,13.0,14.0,9,26,1,11,38
13.0,0.0,13.0,14.0,9,26,1,11,42
12.0,0.0,12.0,15.0,9,26,1,11,46
5.0,0.0,5.0,22.0,9,26,1,11,51
3.0,0.0,3.0,23.0,9,26,1,11,55
3.0,0.0,3.0,24.0,9,26,1,12,0
4.0,0.0,4.0,23.0,9,26,1,12,4
5.0,0.0,5.0,22.0,9,26,1,12,8
3.0,0.0,3.0,24.0,9,26,1,12,17
0.0,0.0,0.0,27.0,9,26,1,12,17
1.0,0.0,1.0,26.0,9,26,1,12,26
1.0,0.0,1.0,26.0,9,26,1,12,31
1.0,0.0,1.0,26.0,9,26,1,12,35
0.0,0.0,0.0,27.0,9,26,1,12,39
0.0,0.0,0.0,27.0,9,26,1,12,44
1.0,0.0,1.0,26.0,9,26,1,12,48
1.0,0.0,1.0,26.0,9,26,1,12,57
2.0,0.0,2.0,25.0,9,26,1,13,1
2.0,0.0,2.0,25.0,9,26,1,13,6
1.0,0.0,1.0,26.0,9,26,1,13,10
2.0,0.0,2.0,25.0,9,26,1,13,15
2.0,0.0,2.0,25.0,9,26,1,13,19
1.0,0.0,1.0,26.0,9,26,1,13,23
1.0,0.0,1.0,26.0,9,26,1,13,28
2.0,0.0,2.0,25.0,9,26,1,13,37
2.0,0.0,2.0,25.0,9,26,1,13,41
1.0,0.0,1.0,26.0,9,26,1,13,45
1.0,0.0,1.0,26.0,9,26,1,13,50
2.0,0.0,2.0,25.0,9,26,1,13,54
1.0,0.0,1.0,26.0,9,26,1,13,59
0.0,0.0,0.0,27.0,9,26,1,14,7
1.0,0.0,1.0,26.0,9,26,1,14,7
0.0,0.0,0.0,27.0,9,26,1,14,16
0.0,0.0,0.0,27.0,9,26,1,14,21
0.0,0.0,0.0,27.0,9,26,1,14,25
0.0,0.0,0.0,27.0,9,26,1,14,29
1.0,0.0,1.0,26.0,9,26,1,14,34
2.0,0.0,2.0,25.0,9,26,1,14,38
1.0,1.0,0.0,26.0,9,26,1,14,47
1.0,0.0,1.0,25.0,9,26,1,14,51
0.0,0.0,0.0,27.0,9,26,1,14,56
0.0,0.0,0.0,27.0,9,26,1,15,0
0.0,0.0,0.0,27.0,9,26,1,15,4
0.0,0.0,0.0,27.0,9,26,1,15,9
0.0,0.0,0.0,27.0,9,26,1,15,18
0.0,0.0,0.0,27.0,9,26,1,15,18
0.0,0.0,0.0,27.0,9,26,1,15,26
0.0,0.0,0.0,27.0,9,26,1,15,31
0.0,0.0,0.0,27.0,9,26,1,15,35
0.0,0.0,0.0,27.0,9,26,1,15,40
0.0,0.0,0.0,27.0,9,26,1,15,44
0.0,0.0,0.0,27.0,9,26,1,15,48
0.0,0.0,0.0,27.0,9,26,1,15,57
1.0,0.0,1.0,26.0,9,26,1,16,2
1.0,1.0,0.0,26.0,9,26,1,16,6
0.0,0.0,0.0,27.0,9,26,1,16,10
0.0,0.0,0.0,27.0,9,26,1,16,15
0.0,0.0,0.0,27.0,9,26,1,16,19
0.0,0.0,0.0,27.0,9,26,1,16,24
1.0,0.0,1.0,26.0,9,26,1,16,28
1.0,0.0,1.0,26.0,9,26,1,16,37
0.0,0.0,0.0,27.0,9,26,1,16,41
1.0,1.0,0.0,26.0,9,26,1,16,46
0.0,0.0,0.0,27.0,9,26,1,16,50
1.0,0.0,1.0,26.0,9,26,1,16,54
0.0,0.0,0.0,27.0,9,26,1,16,59
0.0,0.0,0.0,27.0,9,26,1,17,8
0.0,0.0,0.0,26.0,9,26,1,17,8
0.0,0.0,0.0,26.0,9,26,1,17,16
0.0,0.0,0.0,27.0,9,26,1,17,21
0.0,0.0,0.0,27.0,9,26,1,17,25
0.0,0.0,0.0,27.0,9,26,1,17,29
0.0,0.0,0.0,27.0,9,26,1,17,34
0.0,0.0,0.0,27.0,9,26,1,17,38
0.0,0.0,0.0,27.0,9,26,1,17,47
0.0,0.0,0.0,27.0,9,26,1,17,51
0.0,0.0,0.0,27.0,9,26,1,17,56
0.0,0.0,0.0,27.0,9,26,1,18,0
1.0,0.0,1.0,26.0,9,26,1,18,5
0.0,0.0,0.0,27.0,9,26,1,18,9
0.0,0.0,0.0,27.0,9,26,1,18,18
0.0,0.0,0.0,27.0,9,26,1,18,18
0.0,0.0,0.0,27.0,9,26,1,18,27
0.0,0.0,0.0,27.0,9,26,1,18,31
1.0,0.0,1.0,26.0,9,26,1,18,35
0.0,0.0,0.0,27.0,9,26,1,18,40
0.0,0.0,0.0,27.0,9,26,1,18,44
0.0,0.0,0.0,27.0,9,26,1,18,49
0.0,0.0,0.0,27.0,9,26,1,18,58
0.0,0.0,0.0,27.0,9,26,1,18,58
0.0,0.0,0.0,27.0,9,26,1,19,6
0.0,0.0,0.0,27.0,9,26,1,19,11
0.0,0.0,0.0,27.0,9,26,1,19,15
0.0,0.0,0.0,27.0,9,26,1,19,20
0.0,0.0,0.0,27.0,9,26,1,19,24
0.0,0.0,0.0,27.0,9,26,1,19,28
1.0,0.0,1.0,26.0,9,26,1,19,33
2.0,0.0,2.0,25.0,9,26,1,19,38
3.0,0.0,3.0,24.0,9,26,1,19,47
3.0,0.0,3.0,24.0,9,26,1,19,51
2.0,0.0,2.0,25.0,9,26,1,19,55
2.0,0.0,2.0,25.0,9,26,1,20,0
2.0,0.0,2.0,25.0,9,26,1,20,4
1.0,0.0,1.0,26.0,9,26,1,20,8
0.0,0.0,0.0,27.0,9,26,1,20,17
0.0,0.0,0.0,27.0,9,26,1,20,22
0.0,0.0,0.0,27.0,9,26,1,20,26
0.0,0.0,0.0,27.0,9,26,1,20,30
0.0,0.0,0.0,27.0,9,26,1,20,35
0.0,0.0,0.0,27.0,9,26,1,20,39
0.0,0.0,0.0,27.0,9,26,1,20,48
0.0,0.0,0.0,27.0,9,26,1,20,48
0.0,0.0,0.0,27.0,9,26,1,20,56
0.0,0.0,0.0,27.0,9,26,1,21,1
0.0,0.0,0.0,27.0,9,26,1,21,5
0.0,0.0,0.0,27.0,9,26,1,21,9
0.0,0.0,0.0,26.0,9,26,1,21,14
0.0,0.0,0.0,26.0,9,26,1,21,18
0.0,0.0,0.0,26.0,9,26,1,21,27
0.0,0.0,0.0,26.0,9,26,1,21,31
1.0,0.0,1.0,26.0,9,26,1,21,36
0.0,0.0,0.0,27.0,9,26,1,21,40
0.0,0.0,0.0,27.0,9,26,1,21,44
0.0,0.0,0.0,27.0,9,26,1,21,49
0.0,0.0,0.0,27.0,9,26,1,21,57
0.0,0.0,0.0,27.0,9,26,1,21,57
0.0,0.0,0.0,27.0,9,26,1,22,6
0.0,0.0,0.0,27.0,9,26,1,22,11
0.0,0.0,0.0,27.0,9,26,1,22,15
0.0,0.0,0.0,27.0,9,26,1,22,19
0.0,0.0,0.0,27.0,9,26,1,22,24
0.0,0.0,0.0,27.0,9,26,1,22,28
0.0,0.0,0.0,27.0,9,26,1,22,37
0.0,0.0,0.0,27.0,9,26,1,22,41
0.0,0.0,0.0,27.0,9,26,1,22,46
0.0,0.0,0.0,27.0,9,26,1,22,50
0.0,0.0,0.0,27.0,9,26,1,22,54
0.0,0.0,0.0,27.0,9,26,1,22,59
0.0,0.0,0.0,27.0,9,26,1,23,7
0.0,0.0,0.0,27.0,9,26,1,23,12
0.0,0.0,0.0,27.0,9,26,1,23,16
0.0,0.0,0.0,27.0,9,26,1,23,20
0.0,0.0,0.0,27.0,9,26,1,23,25
0.0,0.0,0.0,27.0,9,26,1,23,29
0.0,0.0,0.0,27.0,9,26,1,23,38
0.0,0.0,0.0,27.0,9,26,1,23,38
0.0,0.0,0.0,27.0,9,26,1,23,46
0.0,0.0,0.0,27.0,9,26,1,23,51
0.0,0.0,0.0,27.0,9,26,1,23,55
0.0,0.0,0.0,27.0,9,27,2,0,0
0.0,0.0,0.0,27.0,9,27,2,0,4
0.0,0.0,0.0,27.0,9,27,2,0,8
4.0,3.0,1.0,23.0,9,27,2,0,17
8.0,5.0,3.0,19.0,9,27,2,0,21
8.0,5.0,3.0,19.0,9,27,2,0,25
8.0,5.0,3.0,19.0,9,27,2,0,30
8.0,5.0,3.0,19.0,9,27,2,0,34
8.0,5.0,3.0,19.0,9,27,2,0,39
8.0,5.0,3.0,19.0,9,27,2,0,47
8.0,5.0,3.0,19.0,9,27,2,0,51
8.0,5.0,3.0,19.0,9,27,2,0,56
8.0,5.0,3.0,19.0,9,27,2,1,0
8.0,5.0,3.0,19.0,9,27,2,1,5
8.0,5.0,3.0,19.0,9,27,2,1,9
8.0,5.0,3.0,19.0,9,27,2,1,18
8.0,5.0,3.0,19.0,9,27,2,1,18
8.0,5.0,3.0,19.0,9,27,2,1,26
8.0,5.0,3.0,19.0,9,27,2,1,31
8.0,5.0,3.0,19.0,9,27,2,1,35
8.0,5.0,3.0,19.0,9,27,2,1,40
8.0,5.0,3.0,19.0,9,27,2,1,44
8.0,5.0,3.0,19.0,9,27,2,1,48
8.0,5.0,3.0,19.0,9,27,2,1,57
8.0,5.0,3.0,19.0,9,27,2,2,1
8.0,5.0,3.0,19.0,9,27,2,2,5
8.0,5.0,3.0,19.0,9,27,2,2,10
8.0,5.0,3.0,19.0,9,27,2,2,14
8.0,5.0,3.0,19.0,9,27,2,2,18
8.0,5.0,3.0,19.0,9,27,2,2,27
8.0,5.0,3.0,19.0,9,27,2,2,31
8.0,5.0,3.0,19.0,9,27,2,2,36
8.0,5.0,3.0,19.0,9,27,2,2,40
8.0,5.0,3.0,19.0,9,27,2,2,44
8.0,5.0,3.0,19.0,9,27,2,2,49
8.0,5.0,3.0,19.0,9,27,2,2,58
8.0,5.0,3.0,19.0,9,27,2,2,58
8.0,5.0,3.0,19.0,9,27,2,3,6
8.0,5.0,3.0,19.0,9,27,2,3,11
8.0,5.0,3.0,19.0,9,27,2,3,15
8.0,5.0,3.0,19.0,9,27,2,3,19
8.0,5.0,3.0,19.0,9,27,2,3,24
8.0,5.0,3.0,19.0,9,27,2,3,28
8.0,5.0,3.0,19.0,9,27,2,3,37
8.0,5.0,3.0,19.0,9,27,2,3,41
8.0,5.0,3.0,19.0,9,27,2,3,45
8.0,5.0,3.0,19.0,9,27,2,3,50
8.0,5.0,3.0,19.0,9,27,2,3,54
8.0,5.0,3.0,19.0,9,27,2,3,58
8.0,5.0,3.0,19.0,9,27,2,4,7
8.0,5.0,3.0,19.0,9,27,2,4,11
8.0,5.0,3.0,19.0,9,27,2,4,16
8.0,5.0,3.0,19.0,9,27,2,4,20
8.0,5.0,3.0,19.0,9,27,2,4,25
8.0,5.0,3.0,19.0,9,27,2,4,33
8.0,5.0,3.0,19.0,9,27,2,4,38
8.0,5.0,3.0,19.0,9,27,2,4,38
8.0,5.0,3.0,19.0,9,27,2,4,47
8.0,5.0,3.0,19.0,9,27,2,4,51
8.0,5.0,3.0,19.0,9,27,2,4,55
8.0,5.0,3.0,19.0,9,27,2,5,0
8.0,5.0,3.0,19.0,9,27,2,5,4
8.0,5.0,3.0,19.0,9,27,2,5,9
8.0,5.0,3.0,19.0,9,27,2,5,17
8.0,4.0,4.0,18.0,9,27,2,5,22
8.0,5.0,3.0,19.0,9,27,2,5,26
9.0,5.0,4.0,18.0,9,27,2,5,30
9.0,5.0,4.0,18.0,9,27,2,5,35
9.0,5.0,4.0,18.0,9,27,2,5,39
15.0,6.0,9.0,12.0,9,27,2,5,44
22.0,6.0,16.0,5.0,9,27,2,5,48
26.0,6.0,20.0,1.0,9,27,2,5,57
26.0,6.0,20.0,1.0,9,27,2,6,1
26.0,6.0,20.0,1.0,9,27,2,6,5
26.0,6.0,20.0,1.0,9,27,2,6,10
26.0,6.0,20.0,1.0,9,27,2,6,14
26.0,6.0,20.0,1.0,9,27,2,6,18
26.0,6.0,20.0,1.0,9,27,2,6,27
26.0,5.0,21.0,1.0,9,27,2,6,32
26.0,5.0,21.0,1.0,9,27,2,6,36
26.0,5.0,21.0,1.0,9,27,2,6,40
26.0,5.0,21.0,1.0,9,27,2,6,45
26.0,5.0,21.0,1.0,9,27,2,6,49
26.0,5.0,21.0,1.0,9,27,2,6,53
26.0,5.0,21.0,1.0,9,27,2,6,58
26.0,6.0,20.0,1.0,9,27,2,7,6
26.0,6.0,20.0,1.0,9,27,2,7,11
26.0,6.0,20.0,1.0,9,27,2,7,15
26.0,6.0,20.0,1.0,9,27,2,7,19
26.0,6.0,20.0,1.0,9,27,2,7,24
26.0,6.0,20.0,1.0,9,27,2,7,28
26.0,6.0,20.0,1.0,9,27,2,7,37
26.0,6.0,20.0,1.0,9,27,2,7,41
26.0,6.0,20.0,1.0,9,27,2,7,46
26.0,6.0,20.0,1.0,9,27,2,7,50
25.0,6.0,19.0,2.0,9,27,2,7,54
24.0,6.0,18.0,3.0,9,27,2,7,59
25.0,6.0,19.0,2.0,9,27,2,8,8
25.0,5.0,20.0,2.0,9,27,2,8,8
26.0,6.0,20.0,1.0,9,27,2,8,16
26.0,6.0,20.0,1.0,9,27,2,8,21
26.0,6.0,20.0,1.0,9,27,2,8,25
26.0,6.0,20.0,1.0,9,27,2,8,29
26.0,6.0,20.0,1.0,9,27,2,8,34
26.0,6.0,20.0,1.0,9,27,2,8,38
26.0,6.0,20.0,1.0,9,27,2,8,47
24.0,6.0,18.0,3.0,9,27,2,8,51
26.0,6.0,20.0,1.0,9,27,2,8,56
26.0,6.0,20.0,1.0,9,27,2,9,0
23.0,6.0,17.0,4.0,9,27,2,9,5
23.0,6.0,17.0,3.0,9,27,2,9,9
21.0,5.0,16.0,5.0,9,27,2,9,18
21.0,5.0,16.0,5.0,9,27,2,9,18
22.0,5.0,17.0,5.0,9,27,2,9,27
22.0,5.0,17.0,5.0,9,27,2,9,31
21.0,4.0,17.0,5.0,9,27,2,9,35
21.0,5.0,16.0,6.0,9,27,2,9,40
22.0,5.0,17.0,5.0,9,27,2,9,44
20.0,4.0,16.0,6.0,9,27,2,9,48
18.0,5.0,13.0,9.0,9,27,2,9,57
17.0,4.0,13.0,10.0,9,27,2,10,1
10.0,0.0,10.0,17.0,9,27,2,10,6
9.0,0.0,9.0,18.0,9,27,2,10,10
8.0,0.0,8.0,19.0,9,27,2,10,15
7.0,0.0,7.0,20.0,9,27,2,10,19
4.0,0.0,4.0,23.0,9,27,2,10,28
3.0,0.0,3.0,24.0,9,27,2,10,28
1.0,0.0,1.0,26.0,9,27,2,10,37
1.0,0.0,1.0,26.0,9,27,2,10,41
1.0,0.0,1.0,26.0,9,27,2,10,45
3.0,0.0,3.0,24.0,9,27,2,10,50
4.0,0.0,4.0,23.0,9,27,2,10,54
1.0,0.0,1.0,26.0,9,27,2,10,58
1.0,0.0,1.0,26.0,9,27,2,11,7
2.0,0.0,2.0,25.0,9,27,2,11,11
1.0,0.0,1.0,26.0,9,27,2,11,16
1.0,0.0,1.0,26.0,9,27,2,11,20
0.0,0.0,0.0,27.0,9,27,2,11,25
1.0,0.0,1.0,26.0,9,27,2,11,29
0.0,0.0,0.0,27.0,9,27,2,11,38
0.0,0.0,0.0,27.0,9,27,2,11,38
3.0,0.0,3.0,24.0,9,27,2,11,46
3.0,0.0,3.0,24.0,9,27,2,11,51
1.0,0.0,1.0,25.0,9,27,2,11,55
1.0,0.0,1.0,25.0,9,27,2,12,0
1.0,0.0,1.0,25.0,9,27,2,12,4
3.0,0.0,3.0,23.0,9,27,2,12,8
2.0,0.0,2.0,24.0,9,27,2,12,17
1.0,0.0,1.0,25.0,9,27,2,12,21
0.0,0.0,0.0,26.0,9,27,2,12,26
0.0,0.0,0.0,26.0,9,27,2,12,30
1.0,0.0,1.0,25.0,9,27,2,12,35
1.0,0.0,1.0,25.0,9,27,2,12,39
3.0,0.0,3.0,22.0,9,27,2,12,48
5.0,0.0,5.0,19.0,9,27,2,12,48
7.0,0.0,7.0,17.0,9,27,2,12,56
6.0,0.0,6.0,18.0,9,27,2,13,1
6.0,1.0,5.0,18.0,9,27,2,13,5
5.0,0.0,5.0,19.0,9,27,2,13,10
3.0,0.0,3.0,21.0,9,27,2,13,14
0.0,0.0,0.0,24.0,9,27,2,13,18
0.0,0.0,0.0,23.0,9,27,2,13,27
0.0,0.0,0.0,23.0,9,27,2,13,32
1.0,0.0,1.0,22.0,9,27,2,13,36
1.0,1.0,0.0,23.0,9,27,2,13,41
1.0,0.0,1.0,23.0,9,27,2,13,45
1.0,0.0,1.0,24.0,9,27,2,13,49
0.0,0.0,0.0,25.0,9,27,2,13,54
0.0,0.0,0.0,25.0,9,27,2,13,58
0.0,0.0,0.0,25.0,9,27,2,14,7
1.0,0.0,1.0,24.0,9,27,2,14,11
0.0,0.0,0.0,25.0,9,27,2,14,16
0.0,0.0,0.0,25.0,9,27,2,14,20
0.0,0.0,0.0,25.0,9,27,2,14,24
0.0,0.0,0.0,25.0,9,27,2,14,29
0.0,0.0,0.0,25.0,9,27,2,14,37
1.0,0.0,1.0,24.0,9,27,2,14,37
1.0,0.0,1.0,24.0,9,27,2,14,46
0.0,0.0,0.0,25.0,9,27,2,14,51
1.0,0.0,1.0,24.0,9,27,2,14,55
2.0,0.0,2.0,23.0,9,27,2,14,59
3.0,0.0,3.0,22.0,9,27,2,15,4
0.0,0.0,0.0,25.0,9,27,2,15,8
0.0,0.0,0.0,25.0,9,27,2,15,17
1.0,0.0,1.0,24.0,9,27,2,15,21
0.0,0.0,0.0,25.0,9,27,2,15,26
0.0,0.0,0.0,25.0,9,27,2,15,30
0.0,0.0,0.0,25.0,9,27,2,15,34
1.0,0.0,1.0,23.0,9,27,2,15,39
1.0,0.0,1.0,23.0,9,27,2,15,47
1.0,0.0,1.0,23.0,9,27,2,15,47
0.0,0.0,0.0,23.0,9,27,2,15,56
1.0,0.0,1.0,23.0,9,27,2,16,1
1.0,0.0,1.0,22.0,9,27,2,16,5
0.0,0.0,0.0,23.0,9,27,2,16,9
2.0,0.0,2.0,20.0,9,27,2,16,14
1.0,0.0,1.0,21.0,9,27,2,16,18
1.0,0.0,1.0,22.0,9,27,2,16,27
0.0,0.0,0.0,23.0,9,27,2,16,31
1.0,0.0,1.0,23.0,9,27,2,16,36
1.0,0.0,1.0,23.0,9,27,2,16,40
1.0,0.0,1.0,24.0,9,27,2,16,44
1.0,0.0,1.0,24.0,9,27,2,16,49
1.0,0.0,1.0,23.0,9,27,2,16,57
1.0,1.0,0.0,24.0,9,27,2,16,57
2.0,0.0,2.0,23.0,9,27,2,17,6
5.0,0.0,5.0,19.0,9,27,2,17,10
4.0,0.0,4.0,20.0,9,27,2,17,15
4.0,2.0,2.0,20.0,9,27,2,17,19
3.0,0.0,3.0,20.0,9,27,2,17,24
1.0,0.0,1.0,24.0,9,27,2,17,28
1.0,0.0,1.0,24.0,9,27,2,17,37
1.0,0.0,1.0,24.0,9,27,2,17,41
2.0,0.0,2.0,23.0,9,27,2,17,45
1.0,0.0,1.0,24.0,9,27,2,17,50
1.0,0.0,1.0,23.0,9,27,2,17,54
0.0,0.0,0.0,24.0,9,27,2,17,58
0.0,0.0,0.0,24.0,9,27,2,18,7
0.0,0.0,0.0,24.0,9,27,2,18,11
1.0,0.0,1.0,24.0,9,27,2,18,16
0.0,0.0,0.0,25.0,9,27,2,18,20
2.0,0.0,2.0,24.0,9,27,2,18,24
0.0,0.0,0.0,26.0,9,27,2,18,29
0.0,0.0,0.0,25.0,9,27,2,18,37
0.0,0.0,0.0,25.0,9,27,2,18,37
0.0,0.0,0.0,25.0,9,27,2,18,46
0.0,0.0,0.0,25.0,9,27,2,18,50
0.0,0.0,0.0,25.0,9,27,2,18,55
0.0,0.0,0.0,25.0,9,27,2,18,59
0.0,0.0,0.0,25.0,9,27,2,19,3
0.0,0.0,0.0,25.0,9,27,2,19,12
0.0,0.0,0.0,25.0,9,27,2,19,17
0.0,0.0,0.0,25.0,9,27,2,19,21
1.0,0.0,1.0,24.0,9,27,2,19,25
1.0,0.0,1.0,23.0,9,27,2,19,30
1.0,0.0,1.0,23.0,9,27,2,19,34
1.0,0.0,1.0,24.0,9,27,2,19,39
0.0,0.0,0.0,25.0,9,27,2,19,47
0.0,0.0,0.0,25.0,9,27,2,19,52
1.0,0.0,1.0,25.0,9,27,2,19,56
1.0,0.0,1.0,25.0,9,27,2,20,0
0.0,0.0,0.0,26.0,9,27,2,20,5
0.0,0.0,0.0,26.0,9,27,2,20,9
0.0,0.0,0.0,26.0,9,27,2,20,18
1.0,0.0,1.0,25.0,9,27,2,20,22
1.0,0.0,1.0,25.0,9,27,2,20,26
0.0,0.0,0.0,26.0,9,27,2,20,31
0.0,0.0,0.0,26.0,9,27,2,20,35
0.0,0.0,0.0,26.0,9,27,2,20,39
0.0,0.0,0.0,26.0,9,27,2,20,44
0.0,0.0,0.0,26.0,9,27,2,20,48
0.0,0.0,0.0,26.0,9,27,2,20,57
0.0,0.0,0.0,26.0,9,27,2,21,1
0.0,0.0,0.0,26.0,9,27,2,21,5
0.0,0.0,0.0,26.0,9,27,2,21,10
0.0,0.0,0.0,26.0,9,27,2,21,14
0.0,0.0,0.0,26.0,9,27,2,21,19
0.0,0.0,0.0,26.0,9,27,2,21,27
0.0,0.0,0.0,26.0,9,27,2,21,32
0.0,0.0,0.0,26.0,9,27,2,21,36
0.0,0.0,0.0,26.0,9,27,2,21,40
0.0,0.0,0.0,26.0,9,27,2,21,45
0.0,0.0,0.0,26.0,9,27,2,21,49
0.0,0.0,0.0,26.0,9,27,2,21,58
0.0,0.0,0.0,26.0,9,27,2,21,58
0.0,0.0,0.0,26.0,9,27,2,22,6
0.0,0.0,0.0,26.0,9,27,2,22,11
0.0,0.0,0.0,26.0,9,27,2,22,15
0.0,0.0,0.0,26.0,9,27,2,22,19
0.0,0.0,0.0,26.0,9,27,2,22,28
0.0,0.0,0.0,26.0,9,27,2,22,28
0.0,0.0,0.0,26.0,9,27,2,22,36
0.0,0.0,0.0,26.0,9,27,2,22,41
1.0,0.0,1.0,26.0,9,27,2,22,45
2.0,0.0,2.0,25.0,9,27,2,22,49
2.0,0.0,2.0,25.0,9,27,2,22,58
2.0,0.0,2.0,25.0,9,27,2,22,58
2.0,0.0,2.0,25.0,9,27,2,23,6
2.0,0.0,2.0,25.0,9,27,2,23,11
2.0,0.0,2.0,25.0,9,27,2,23,15
2.0,0.0,2.0,25.0,9,27,2,23,19
2.0,0.0,2.0,25.0,9,27,2,23,28
1.0,0.0,1.0,26.0,9,27,2,23,28
1.0,0.0,1.0,26.0,9,27,2,23,36
1.0,0.0,1.0,26.0,9,27,2,23,41
1.0,0.0,1.0,26.0,9,27,2,23,45
1.0,0.0,1.0,26.0,9,27,2,23,49
1.0,0.0,1.0,26.0,9,27,2,23,58
1.0,0.0,1.0,26.0,9,27,2,23,58
1.0,0.0,1.0,26.0,9,28,3,0,6
1.0,0.0,1.0,26.0,9,28,3,0,11
1.0,0.0,1.0,26.0,9,28,3,0,15
1.0,0.0,1.0,26.0,9,28,3,0,19
1.0,0.0,1.0,26.0,9,28,3,0,28
1.0,0.0,1.0,26.0,9,28,3,0,28
1.0,0.0,1.0,26.0,9,28,3,0,36
1.0,0.0,1.0,26.0,9,28,3,0,41
1.0,0.0,1.0,26.0,9,28,3,0,45
1.0,0.0,1.0,26.0,9,28,3,0,49
1.0,0.0,1.0,26.0,9,28,3,0,54
1.0,0.0,1.0,26.0,9,28,3,0,58
1.0,0.0,1.0,26.0,9,28,3,1,7
1.0,0.0,1.0,26.0,9,28,3,1,11
1.0,0.0,1.0,26.0,9,28,3,1,16
1.0,0.0,1.0,26.0,9,28,3,1,20
1.0,0.0,1.0,26.0,9,28,3,1,24
1.0,0.0,1.0,26.0,9,28,3,1,29
1.0,0.0,1.0,26.0,9,28,3,1,37
1.0,0.0,1.0,26.0,9,28,3,1,42
1.0,0.0,1.0,26.0,9,28,3,1,46
1.0,0.0,1.0,26.0,9,28,3,1,50
1.0,0.0,1.0,26.0,9,28,3,1,55
1.0,0.0,1.0,26.0,9,28,3,2,4
1.0,0.0,1.0,26.0,9,28,3,2,4
1.0,0.0,1.0,26.0,9,28,3,2,8
1.0,0.0,1.0,26.0,9,28,3,2,17
1.0,0.0,1.0,26.0,9,28,3,2,21
1.0,0.0,1.0,26.0,9,28,3,2,25
1.0,0.0,1.0,26.0,9,28,3,2,30
1.0,0.0,1.0,26.0,9,28,3,2,34
1.0,0.0,1.0,26.0,9,28,3,2,38
1.0,0.0,1.0,26.0,9,28,3,2,47
1.0,0.0,1.0,26.0,9,28,3,2,47
1.0,0.0,1.0,26.0,9,28,3,2,56
0.0,0.0,0.0,27.0,9,28,3,3,0
0.0,0.0,0.0,27.0,9,28,3,3,5
0.0,0.0,0.0,27.0,9,28,3,3,9
