time,temperature,rain,windspeed,month,day_month,hour
1679155200,14.7,0.0,13.6,3,18,18
1679158800,13.8,0.0,12.7,3,18,19
1679162400,12.9,0.0,8.7,3,18,20
1679166000,12.5,0.1,5.9,3,18,21
1679169600,11.9,0.1,4.5,3,18,22
1679173200,11.5,0.0,2.3,3,18,23
1679176800,11.7,0.0,1.3,3,19,0
1679180400,11.5,0.0,4.4,3,19,1
1679184000,10.8,0.0,5.4,3,19,2
1679187600,10.2,0.0,6.3,3,19,3
1679191200,10.6,0.0,6.6,3,19,4
1679194800,10.8,0.0,8.0,3,19,5
1679198400,10.9,0.0,7.0,3,19,6
1679202000,10.9,0.0,5.4,3,19,7
1679205600,10.8,0.0,4.4,3,19,8
1679209200,11.1,0.0,4.0,3,19,9
1679212800,12.1,0.0,2.5,3,19,10
1679216400,12.8,0.0,1.6,3,19,11
1679220000,13.5,0.0,5.0,3,19,12
1679223600,14.0,0.0,6.5,3,19,13
1679227200,15.0,0.0,8.0,3,19,14
1679230800,15.7,0.0,9.8,3,19,15
1679234400,16.2,0.0,11.3,3,19,16
1679238000,16.1,0.0,12.4,3,19,17
1679241600,15.8,0.0,13.0,3,19,18
1679245200,15.0,0.0,14.0,3,19,19
1679248800,13.7,0.0,9.1,3,19,20
1679252400,12.9,0.0,6.1,3,19,21
1679256000,12.5,0.0,7.1,3,19,22
1679259600,11.9,0.0,6.8,3,19,23
1679263200,11.3,0.0,7.6,3,20,0
1679266800,10.8,0.0,6.9,3,20,1
1679270400,10.6,0.0,6.9,3,20,2
1679274000,10.6,0.0,6.6,3,20,3
1679277600,10.4,0.0,6.2,3,20,4
1679281200,10.1,0.0,6.2,3,20,5
1679284800,10.0,0.0,6.2,3,20,6
1679288400,10.2,0.0,6.0,3,20,7
1679292000,10.2,0.0,6.1,3,20,8
1679295600,10.6,0.0,6.7,3,20,9
1679299200,11.5,0.0,7.8,3,20,10
1679302800,12.7,0.0,9.2,3,20,11
1679306400,13.8,0.0,8.7,3,20,12
1679310000,14.6,0.0,8.7,3,20,13
1679313600,15.3,0.0,8.9,3,20,14
1679317200,15.4,0.0,12.3,3,20,15
1679320800,15.2,0.0,14.0,3,20,16
1679324400,14.6,0.0,16.3,3,20,17
1679328000,13.8,0.0,15.8,3,20,18
1679331600,13.0,0.0,13.8,3,20,19
1679335200,12.2,0.0,9.7,3,20,20
1679338800,12.0,0.0,5.2,3,20,21
1679342400,11.5,0.0,5.0,3,20,22
1679346000,10.8,0.0,2.9,3,20,23
1679349600,10.3,0.0,3.2,3,21,0
1679353200,10.1,0.0,3.2,3,21,1
1679356800,9.3,0.0,4.2,3,21,2
1679360400,8.2,0.0,4.5,3,21,3
1679364000,8.2,0.0,6.0,3,21,4
1679367600,8.5,0.0,6.1,3,21,5
1679371200,8.7,0.0,5.6,3,21,6
1679374800,8.7,0.0,6.1,3,21,7
1679378400,8.6,0.0,4.9,3,21,8
1679382000,10.4,0.0,4.5,3,21,9
1679385600,11.7,0.0,4.5,3,21,10
1679389200,13.1,0.0,3.9,3,21,11
1679392800,14.5,0.0,6.0,3,21,12
1679396400,15.6,0.0,8.1,3,21,13
1679400000,16.3,0.0,10.1,3,21,14
1679403600,16.4,0.0,11.1,3,21,15
1679407200,16.8,0.0,10.7,3,21,16
1679410800,16.5,0.0,12.0,3,21,17
1679414400,15.3,0.0,15.3,3,21,18
1679418000,14.3,0.0,13.8,3,21,19
1679421600,13.3,0.0,9.4,3,21,20
1679425200,12.8,0.1,7.1,3,21,21
1679428800,12.3,0.0,6.4,3,21,22
1679432400,11.6,0.0,5.4,3,21,23
1679436000,10.9,0.0,4.0,3,22,0
1679439600,10.4,0.0,6.3,3,22,1
1679443200,10.0,0.0,6.5,3,22,2
1679446800,9.3,0.0,6.6,3,22,3
1679450400,9.2,0.0,5.8,3,22,4
1679454000,9.2,0.0,5.4,3,22,5
1679457600,9.2,0.0,4.5,3,22,6
1679461200,9.2,0.0,4.8,3,22,7
1679464800,9.1,0.0,4.9,3,22,8
1679468400,9.4,0.0,5.3,3,22,9
1679472000,10.7,0.0,6.1,3,22,10
1679475600,13.2,0.0,7.8,3,22,11
1679479200,15.3,0.0,7.7,3,22,12
1679482800,16.7,0.0,12.4,3,22,13
1679486400,17.6,0.0,16.7,3,22,14
1679490000,17.9,0.0,17.7,3,22,15
1679493600,17.8,0.0,19.0,3,22,16
1679497200,17.4,0.0,18.7,3,22,17
1679500800,16.4,0.0,18.1,3,22,18
1679504400,15.1,0.0,16.3,3,22,19
1679508000,14.0,0.0,12.1,3,22,20
1679511600,13.1,0.0,8.2,3,22,21
1679515200,12.5,0.0,7.9,3,22,22
1679518800,12.1,0.0,7.9,3,22,23
1679522400,11.9,0.0,8.1,3,23,0
1679526000,11.8,0.0,7.3,3,23,1
1679529600,11.5,0.0,7.5,3,23,2
1679533200,11.1,0.0,8.3,3,23,3
1679536800,10.3,0.0,8.7,3,23,4
1679540400,9.9,0.0,8.1,3,23,5
1679544000,9.6,0.0,7.6,3,23,6
1679547600,9.5,0.0,7.2,3,23,7
1679551200,9.3,0.0,6.9,3,23,8
1679554800,10.9,0.0,7.6,3,23,9
1679558400,12.7,0.0,7.9,3,23,10
1679562000,14.7,0.0,10.7,3,23,11
1679565600,16.2,0.0,12.2,3,23,12
1679569200,17.1,0.0,14.8,3,23,13
1679572800,17.8,0.0,16.8,3,23,14
1679576400,18.0,0.0,18.3,3,23,15
1679580000,17.7,0.0,18.9,3,23,16
1679583600,17.1,0.0,18.3,3,23,17
1679587200,16.3,0.0,17.1,3,23,18
1679590800,15.5,0.0,14.8,3,23,19
1679594400,14.5,0.0,11.3,3,23,20
1679598000,13.2,0.0,7.9,3,23,21
1679601600,12.7,0.0,9.7,3,23,22
1679605200,11.8,0.0,8.8,3,23,23
1679608800,11.6,0.0,7.8,3,24,0
1679612400,11.6,0.0,7.0,3,24,1
1679616000,11.3,0.0,6.1,3,24,2
1679619600,10.3,0.0,9.4,3,24,3
1679623200,9.9,0.0,10.8,3,24,4
1679626800,9.8,0.0,9.5,3,24,5
1679630400,9.4,0.0,9.1,3,24,6
1679634000,8.7,0.0,9.0,3,24,7
1679637600,8.1,0.0,8.6,3,24,8
1679641200,9.8,0.0,8.6,3,24,9
1679644800,14.3,0.0,8.8,3,24,10
1679648400,16.9,0.0,11.3,3,24,11
1679652000,18.7,0.0,14.7,3,24,12
1679655600,20.5,0.0,14.6,3,24,13
1679659200,21.5,0.0,16.3,3,24,14
1679662800,21.8,0.0,13.7,3,24,15
1679666400,21.9,0.0,9.6,3,24,16
1679670000,21.8,0.0,6.1,3,24,17
1679673600,21.4,0.0,3.2,3,24,18
1679677200,20.6,0.0,5.3,3,24,19
1679680800,18.5,0.0,10.2,3,24,20
1679684400,16.3,0.0,10.5,3,24,21
1679688000,14.6,0.0,8.7,3,24,22
1679691600,13.5,0.0,6.3,3,24,23
1679695200,12.5,0.0,6.0,3,25,0
1679698800,12.2,0.0,5.4,3,25,1
1679702400,12.5,0.0,2.6,3,25,2
1679706000,12.7,0.0,1.0,3,25,3
1679709600,12.5,0.0,1.4,3,25,4
1679713200,12.4,0.0,1.6,3,25,5
1679716800,12.3,0.0,1.5,3,25,6
1679720400,12.2,0.0,1.0,3,25,7
1679724000,11.4,0.0,1.5,3,25,8
1679727600,11.7,0.0,2.5,3,25,9
1679731200,12.8,0.0,4.8,3,25,10
1679734800,14.2,0.0,8.7,3,25,11
1679738400,15.5,0.0,12.1,3,25,12
1679742000,16.5,0.0,12.9,3,25,13
1679745600,17.0,0.0,16.1,3,25,14
1679749200,16.5,0.0,19.1,3,25,15
1679752800,16.2,0.0,20.2,3,25,16
1679756400,15.8,0.0,20.5,3,25,17
1679760000,15.4,0.0,18.8,3,25,18
1679763600,14.6,0.0,16.6,3,25,19
1679767200,13.7,0.0,11.7,3,25,20
1679770800,13.0,0.0,9.6,3,25,21
1679774400,12.6,0.0,8.2,3,25,22
1679778000,12.2,0.0,8.7,3,25,23
1679781600,12.0,0.0,8.8,3,26,0
1679785200,11.7,0.0,9.4,3,26,1
1679788800,11.3,0.0,9.7,3,26,2
1679792400,10.7,0.0,9.0,3,26,3
1679796000,10.1,0.0,9.0,3,26,4
1679799600,9.8,0.0,9.1,3,26,5
1679803200,9.7,0.0,9.1,3,26,6
1679806800,9.7,0.0,9.3,3,26,7
1679810400,10.0,0.0,9.6,3,26,8
1679814000,11.6,0.0,12.1,3,26,9
1679817600,15.2,0.0,13.0,3,26,10
1679821200,17.5,0.0,16.9,3,26,11
1679824800,19.2,0.0,12.2,3,26,12
1679828400,20.5,0.0,12.9,3,26,13
1679832000,21.2,0.0,14.6,3,26,14
1679835600,21.5,0.0,14.1,3,26,15
1679839200,21.6,0.0,11.5,3,26,16
1679842800,21.4,0.0,8.6,3,26,17
1679846400,20.6,0.1,5.8,3,26,18
1679850000,19.8,0.2,5.1,3,26,19
1679853600,18.3,0.1,8.6,3,26,20
1679857200,16.3,0.0,8.6,3,26,21
1679860800,15.9,0.0,9.4,3,26,22
1679864400,15.9,0.0,16.9,3,26,23
1679868000,15.6,0.0,18.4,3,27,0
1679871600,15.0,0.0,16.6,3,27,1
1679875200,14.3,0.0,13.6,3,27,2
1679878800,13.6,0.0,10.4,3,27,3
1679882400,13.0,0.0,9.5,3,27,4
1679886000,12.4,0.0,9.0,3,27,5
1679889600,11.8,0.0,9.5,3,27,6
1679893200,11.3,0.0,7.6,3,27,7
1679896800,10.8,0.0,5.1,3,27,8
1679900400,11.6,0.0,7.4,3,27,9
1679904000,13.8,0.0,9.0,3,27,10
1679907600,14.9,0.0,7.4,3,27,11
1679911200,15.7,0.0,6.5,3,27,12
1679914800,16.4,0.0,6.4,3,27,13
1679918400,16.9,0.0,13.4,3,27,14
1679922000,16.7,0.0,18.0,3,27,15
1679925600,16.4,0.0,18.6,3,27,16
1679929200,15.9,0.0,17.2,3,27,17
1679932800,15.2,0.0,16.0,3,27,18
1679936400,14.2,0.0,14.5,3,27,19
1679940000,13.2,0.0,11.1,3,27,20
1679943600,12.7,0.0,7.9,3,27,21
1679947200,12.4,0.0,6.3,3,27,22
1679950800,12.1,0.0,1.4,3,27,23
1679954400,12.3,0.0,3.1,3,28,0
1679958000,12.0,0.0,2.3,3,28,1
1679961600,12.1,0.0,2.2,3,28,2
1679965200,12.0,0.0,2.4,3,28,3
1679968800,12.0,0.0,1.9,3,28,4
1679972400,11.8,0.0,0.5,3,28,5
1679976000,11.5,0.0,0.8,3,28,6
1679979600,11.3,0.0,2.9,3,28,7
1679983200,10.5,0.0,4.2,3,28,8
1679986800,10.5,0.0,4.4,3,28,9
1679990400,11.9,0.0,5.4,3,28,10
1679994000,12.8,0.0,8.7,3,28,11
1679997600,13.8,0.0,9.2,3,28,12
1680001200,14.3,0.0,12.6,3,28,13
1680004800,15.0,0.0,14.4,3,28,14
1680008400,15.6,0.0,14.5,3,28,15
1680012000,15.9,0.0,15.3,3,28,16
1680015600,15.9,0.0,17.0,3,28,17
1680019200,15.8,0.0,17.8,3,28,18
1680022800,15.0,0.0,17.4,3,28,19
1680026400,13.9,0.0,14.0,3,28,20
1680030000,12.7,0.0,11.8,3,28,21
1680033600,12.1,0.0,10.8,3,28,22
1680037200,11.7,0.0,9.7,3,28,23
1680040800,11.3,0.0,9.0,3,29,0
1680044400,11.0,0.0,9.0,3,29,1
1680048000,10.8,0.0,9.0,3,29,2
1680051600,10.6,0.0,9.4,3,29,3
1680055200,10.4,0.0,9.9,3,29,4
1680058800,10.3,0.0,9.9,3,29,5
1680062400,10.2,0.0,10.7,3,29,6
1680066000,10.1,0.0,10.7,3,29,7
1680069600,9.9,0.0,10.7,3,29,8
1680073200,11.4,0.0,12.1,3,29,9
1680076800,13.5,0.0,15.6,3,29,10
1680080400,15.0,0.0,18.2,3,29,11
1680084000,16.5,0.0,18.0,3,29,12
1680087600,17.5,0.0,20.6,3,29,13
1680091200,18.2,0.0,23.3,3,29,14
1680094800,18.4,0.0,23.8,3,29,15
1680098400,18.3,0.0,22.8,3,29,16
1680102000,17.9,0.0,21.9,3,29,17
1680105600,17.2,0.0,20.7,3,29,18
1680109200,16.1,0.0,19.5,3,29,19
1680112800,14.6,0.0,16.6,3,29,20
1680116400,13.2,0.0,14.0,3,29,21
1680120000,12.5,0.0,11.3,3,29,22
1680123600,12.0,0.0,9.8,3,29,23
1680127200,11.6,0.0,9.5,3,30,0
1680130800,11.0,0.0,10.0,3,30,1
1680134400,10.4,0.0,10.2,3,30,2
1680138000,9.6,0.0,10.6,3,30,3
1680141600,9.1,0.0,10.6,3,30,4
1680145200,8.7,0.0,11.2,3,30,5
1680148800,8.4,0.0,10.9,3,30,6
1680152400,8.2,0.0,10.3,3,30,7
1680156000,8.6,0.0,9.3,3,30,8
1680159600,10.6,0.0,10.4,3,30,9
1680163200,13.8,0.0,10.1,3,30,10
1680166800,16.4,0.0,11.1,3,30,11
1680170400,18.7,0.0,6.1,3,30,12
1680174000,20.5,0.0,8.3,3,30,13
1680177600,21.5,0.0,10.8,3,30,14
1680181200,21.4,0.0,15.5,3,30,15
1680184800,20.0,0.0,18.0,3,30,16
1680188400,18.3,0.0,15.2,3,30,17
1680192000,16.7,0.0,11.4,3,30,18
1680195600,15.6,0.0,7.8,3,30,19
1680199200,14.6,0.0,4.4,3,30,20
1680202800,13.1,0.0,4.7,3,30,21
1680206400,12.7,0.0,3.8,3,30,22
1680210000,11.9,0.0,6.1,3,30,23
1680213600,11.3,0.0,6.9,3,31,0
1680217200,11.0,0.0,6.5,3,31,1
1680220800,10.6,0.0,7.3,3,31,2
1680224400,10.6,0.0,9.7,3,31,3
1680228000,10.7,0.0,9.4,3,31,4
1680231600,11.1,0.0,9.8,3,31,5
1680235200,11.6,0.0,9.5,3,31,6
1680238800,12.4,0.0,10.3,3,31,7
1680242400,13.6,0.0,11.1,3,31,8
1680246000,16.5,0.0,12.9,3,31,9
1680249600,19.1,0.0,12.7,3,31,10
1680253200,20.9,0.0,12.2,3,31,11
1680256800,21.9,0.0,6.5,3,31,12
1680260400,22.3,0.0,6.7,3,31,13
1680264000,22.5,0.0,7.9,3,31,14
1680267600,21.4,0.0,12.9,3,31,15
1680271200,19.8,0.0,14.2,3,31,16
1680274800,19.0,0.0,12.4,3,31,17
1680278400,18.0,0.0,11.4,3,31,18
1680282000,16.2,0.0,10.5,3,31,19
1680285600,14.8,0.0,10.3,3,31,20
1680289200,16.3,0.0,12.2,3,31,21
1680292800,14.8,0.0,13.7,3,31,22
1680296400,13.9,0.0,12.1,3,31,23
1680300000,13.4,0.0,9.6,4,1,0
1680303600,12.9,0.0,6.8,4,1,1
1680307200,12.3,0.0,7.9,4,1,2
1680310800,11.8,0.0,7.1,4,1,3
1680314400,11.2,0.0,6.6,4,1,4
1680318000,11.1,0.0,8.1,4,1,5
1680321600,10.8,0.0,8.5,4,1,6
1680325200,11.1,0.1,9.6,4,1,7
1680328800,11.2,0.3,10.8,4,1,8
1680332400,12.0,0.1,11.6,4,1,9
1680336000,13.3,0.1,9.3,4,1,10
1680339600,14.0,0.1,5.5,4,1,11
1680343200,15.1,0.0,3.8,4,1,12
1680346800,16.9,0.0,3.6,4,1,13
1680350400,18.7,0.0,5.5,4,1,14
1680354000,19.5,0.0,6.5,4,1,15
1680357600,20.1,0.0,8.7,4,1,16
1680361200,20.3,0.0,8.4,4,1,17
1680364800,20.4,0.0,6.5,4,1,18
1680368400,19.4,0.0,6.9,4,1,19
1680372000,18.1,0.0,8.4,4,1,20
1680375600,16.9,0.1,12.4,4,1,21
1680379200,14.3,0.9,13.2,4,1,22
1680382800,12.3,4.2,9.7,4,1,23
1680386400,11.2,0.9,7.3,4,2,0
1680390000,10.5,0.0,5.5,4,2,1
1680393600,9.3,0.0,7.7,4,2,2
1680397200,9.0,0.0,8.8,4,2,3
1680400800,9.2,0.0,9.2,4,2,4
1680404400,9.2,0.0,12.2,4,2,5
1680408000,9.0,0.0,13.5,4,2,6
1680411600,8.8,0.0,10.4,4,2,7
1680415200,8.7,0.0,8.1,4,2,8
1680418800,10.2,0.0,9.9,4,2,9
1680422400,12.1,0.0,12.6,4,2,10
1680426000,14.3,0.0,13.6,4,2,11
1680429600,15.9,0.0,10.1,4,2,12
1680433200,17.3,0.0,12.6,4,2,13
1680436800,18.7,0.1,13.4,4,2,14
1680440400,18.9,0.0,7.5,4,2,15
1680444000,18.6,0.0,5.4,4,2,16
1680447600,17.3,0.1,16.6,4,2,17
1680451200,16.1,0.0,15.5,4,2,18
1680454800,15.1,0.0,12.6,4,2,19
1680458400,14.2,0.0,7.9,4,2,20
1680462000,13.8,0.0,6.1,4,2,21
1680465600,12.9,0.0,1.9,4,2,22
1680469200,12.7,0.0,2.3,4,2,23
1680472800,11.7,0.0,5.7,4,3,0
1680476400,10.4,0.0,0.7,4,3,1
1680480000,9.9,0.0,6.3,4,3,2
1680483600,9.7,0.0,6.6,4,3,3
1680487200,9.9,0.0,6.8,4,3,4
1680490800,9.3,0.0,6.4,4,3,5
1680494400,8.3,0.0,6.3,4,3,6
1680498000,7.8,0.0,6.9,4,3,7
1680501600,7.5,0.0,5.8,4,3,8
1680505200,9.6,0.0,6.3,4,3,9
1680508800,13.2,0.0,3.5,4,3,10
1680512400,14.6,0.0,2.1,4,3,11
1680516000,15.6,0.0,2.6,4,3,12
1680519600,16.4,0.0,5.8,4,3,13
1680523200,16.5,0.0,10.5,4,3,14
1680526800,15.6,0.0,16.3,4,3,15
1680530400,15.2,0.1,19.8,4,3,16
1680534000,14.9,0.0,17.3,4,3,17
1680537600,14.2,0.0,15.5,4,3,18
1680541200,13.7,0.0,12.2,4,3,19
1680544800,13.1,0.0,7.9,4,3,20
1680548400,12.3,0.0,7.1,4,3,21
1680552000,11.7,0.0,7.9,4,3,22
1680555600,11.2,0.0,8.3,4,3,23
1680559200,10.6,0.0,7.8,4,4,0
1680562800,10.3,0.0,7.0,4,4,1
1680566400,10.3,0.0,6.9,4,4,2
1680570000,10.2,0.0,7.9,4,4,3
1680573600,10.1,0.0,8.5,4,4,4
1680577200,9.8,0.0,8.6,4,4,5
1680580800,9.5,0.0,7.9,4,4,6
1680584400,9.3,0.0,6.9,4,4,7
1680588000,9.2,0.0,6.1,4,4,8
1680591600,10.5,0.0,6.1,4,4,9
1680595200,12.3,0.0,8.0,4,4,10
1680598800,13.4,0.0,9.7,4,4,11
1680602400,14.5,0.0,11.9,4,4,12
1680606000,14.9,0.0,10.7,4,4,13
1680609600,14.9,0.0,10.2,4,4,14
1680613200,14.6,0.0,11.1,4,4,15
1680616800,14.5,0.3,12.0,4,4,16
1680620400,14.5,0.0,13.8,4,4,17
1680624000,14.0,0.0,12.9,4,4,18
1680627600,13.4,0.0,10.6,4,4,19
1680631200,12.5,0.0,6.6,4,4,20
1680634800,11.8,0.0,5.3,4,4,21
1680638400,10.9,0.0,3.1,4,4,22
1680642000,10.2,0.0,7.2,4,4,23
1680645600,9.2,0.0,9.8,4,5,0
1680649200,8.7,0.0,9.0,4,5,1
1680652800,8.2,0.0,10.1,4,5,2
1680656400,7.8,0.0,8.7,4,5,3
1680660000,7.4,0.0,8.1,4,5,4
1680663600,7.0,0.0,8.4,4,5,5
1680667200,6.7,0.0,7.8,4,5,6
1680670800,6.3,0.0,6.9,4,5,7
1680674400,6.3,0.0,5.3,4,5,8
1680678000,8.8,0.0,5.6,4,5,9
1680681600,11.8,0.0,3.7,4,5,10
1680685200,13.5,0.0,2.2,4,5,11
1680688800,14.9,0.0,5.5,4,5,12
1680692400,15.9,0.0,8.7,4,5,13
1680696000,16.3,0.0,11.5,4,5,14
1680699600,16.7,0.0,14.4,4,5,15
1680703200,16.1,0.0,16.2,4,5,16
1680706800,15.2,0.0,17.0,4,5,17
1680710400,14.6,0.0,15.6,4,5,18
1680714000,13.9,0.0,13.0,4,5,19
1680717600,12.9,0.0,8.4,4,5,20
1680721200,12.3,0.0,6.1,4,5,21
1680724800,11.4,0.0,2.6,4,5,22
1680728400,11.5,0.0,1.1,4,5,23
1680732000,11.1,0.0,3.4,4,6,0
1680735600,10.3,0.0,5.2,4,6,1
1680739200,9.8,0.0,4.7,4,6,2
1680742800,8.7,0.0,4.1,4,6,3
1680746400,8.1,0.0,3.3,4,6,4
1680750000,7.9,0.0,3.2,4,6,5
1680753600,8.3,0.0,3.1,4,6,6
1680757200,8.9,0.0,2.9,4,6,7
1680760800,9.6,0.0,2.5,4,6,8
1680764400,10.4,0.0,2.7,4,6,9
1680768000,12.3,0.0,4.8,4,6,10
1680771600,13.6,0.0,7.4,4,6,11
1680775200,14.7,0.0,8.1,4,6,12
1680778800,15.8,0.0,11.4,4,6,13
1680782400,16.4,0.1,11.9,4,6,14
1680786000,16.8,0.0,13.2,4,6,15
1680789600,16.2,0.0,15.2,4,6,16
1680793200,15.5,0.0,17.6,4,6,17
1680796800,14.6,0.0,18.3,4,6,18
1680800400,14.1,0.0,15.8,4,6,19
1680804000,13.3,0.0,8.9,4,6,20
1680807600,12.7,0.0,7.0,4,6,21
1680811200,12.0,0.0,6.3,4,6,22
1680814800,10.9,0.0,6.5,4,6,23
1680818400,10.1,0.0,5.5,4,7,0
1680822000,9.2,0.0,6.5,4,7,1
1680825600,8.6,0.0,7.4,4,7,2
1680829200,8.1,0.0,7.3,4,7,3
1680832800,7.6,0.0,7.2,4,7,4
1680836400,7.2,0.0,6.7,4,7,5
1680840000,7.1,0.0,6.5,4,7,6
1680843600,7.1,0.0,6.5,4,7,7
1680847200,7.2,0.0,5.6,4,7,8
1680850800,10.0,0.0,6.2,4,7,9
1680854400,13.4,0.0,7.0,4,7,10
1680858000,15.3,0.0,9.9,4,7,11
1680861600,16.6,0.0,13.5,4,7,12
1680865200,17.5,0.0,16.6,4,7,13
1680868800,18.0,0.0,18.9,4,7,14
1680872400,18.3,0.0,20.4,4,7,15
1680876000,18.2,0.0,21.5,4,7,16
1680879600,17.8,0.0,22.4,4,7,17
1680883200,17.0,0.0,21.5,4,7,18
1680886800,16.0,0.0,19.0,4,7,19
1680890400,14.9,0.0,15.1,4,7,20
1680894000,13.9,0.0,11.3,4,7,21
1680897600,13.3,0.0,6.8,4,7,22
1680901200,12.7,0.0,6.3,4,7,23
1680904800,12.5,0.0,0.7,4,8,0
1680908400,12.7,0.0,2.5,4,8,1
1680912000,12.4,0.0,5.4,4,8,2
1680915600,12.2,0.0,3.4,4,8,3
1680919200,11.9,0.0,4.1,4,8,4
1680922800,11.0,0.0,7.3,4,8,5
1680926400,9.0,0.0,8.5,4,8,6
1680930000,8.0,0.0,9.0,4,8,7
1680933600,8.4,0.0,7.5,4,8,8
1680937200,10.9,0.0,8.1,4,8,9
1680940800,13.6,0.0,10.0,4,8,10
1680944400,14.9,0.0,11.7,4,8,11
1680948000,15.8,0.0,13.3,4,8,12
1680951600,16.4,0.0,15.3,4,8,13
1680955200,16.6,0.0,16.3,4,8,14
1680958800,16.6,0.0,17.0,4,8,15
1680962400,16.5,0.0,16.5,4,8,16
1680966000,15.9,0.0,15.6,4,8,17
1680969600,15.3,0.0,14.5,4,8,18
1680973200,14.5,0.0,11.5,4,8,19
1680976800,13.5,0.0,6.7,4,8,20
1680980400,12.8,0.0,4.7,4,8,21
1680984000,12.5,0.0,1.1,4,8,22
1680987600,11.6,0.0,3.7,4,8,23
1680991200,10.2,0.0,6.5,4,9,0
1680994800,9.4,0.0,7.7,4,9,1
1680998400,8.8,0.0,8.6,4,9,2
1681002000,8.4,0.0,8.0,4,9,3
1681005600,8.1,0.0,6.9,4,9,4
1681009200,7.9,0.0,6.2,4,9,5
1681012800,7.7,0.0,6.6,4,9,6
1681016400,7.6,0.0,7.1,4,9,7
1681020000,7.8,0.0,7.3,4,9,8
1681023600,10.5,0.0,6.3,4,9,9
1681027200,14.8,0.0,2.3,4,9,10
1681030800,16.9,0.0,6.2,4,9,11
1681034400,17.8,0.0,9.1,4,9,12
1681038000,18.3,0.0,13.1,4,9,13
1681041600,18.4,0.0,16.2,4,9,14
1681045200,18.4,0.0,17.0,4,9,15
1681048800,18.1,0.0,15.6,4,9,16
1681052400,17.5,0.0,14.8,4,9,17
1681056000,16.8,0.0,13.6,4,9,18
1681059600,15.9,0.0,11.8,4,9,19
1681063200,14.9,0.0,7.4,4,9,20
1681066800,13.6,0.0,5.9,4,9,21
1681070400,12.8,0.0,4.6,4,9,22
1681074000,12.5,0.0,4.7,4,9,23
1681077600,12.1,0.0,4.7,4,10,0
1681081200,11.2,0.0,6.0,4,10,1
1681084800,11.0,0.0,7.0,4,10,2
1681088400,10.9,0.0,6.9,4,10,3
1681092000,10.6,0.0,6.6,4,10,4
1681095600,10.4,0.0,6.1,4,10,5
1681099200,10.1,0.0,6.1,4,10,6
1681102800,9.8,0.0,5.9,4,10,7
1681106400,9.7,0.0,3.8,4,10,8
1681110000,12.6,0.0,3.9,4,10,9
1681113600,15.6,0.0,3.6,4,10,10
1681117200,17.1,0.0,6.6,4,10,11
1681120800,18.1,0.0,5.5,4,10,12
1681124400,18.6,0.0,9.4,4,10,13
1681128000,18.9,0.0,11.7,4,10,14
1681131600,18.8,0.0,13.2,4,10,15
1681135200,18.6,0.0,11.3,4,10,16
1681138800,18.4,0.0,10.9,4,10,17
1681142400,17.7,0.0,10.5,4,10,18
1681146000,16.8,0.0,8.0,4,10,19
1681149600,15.7,0.0,4.7,4,10,20
1681153200,15.0,0.0,4.1,4,10,21
1681156800,14.2,0.0,2.2,4,10,22
1681160400,13.9,0.0,3.3,4,10,23
1681164000,13.0,0.0,3.3,4,11,0
1681167600,12.2,0.0,5.4,4,11,1
1681171200,12.2,0.0,6.2,4,11,2
1681174800,12.5,0.0,4.5,4,11,3
1681178400,12.4,0.0,2.9,4,11,4
1681182000,12.2,0.0,3.4,4,11,5
1681185600,11.8,0.0,3.4,4,11,6
1681189200,10.9,0.0,3.0,4,11,7
1681192800,11.1,0.0,1.3,4,11,8
1681196400,13.0,0.0,1.1,4,11,9
1681200000,14.8,0.0,4.7,4,11,10
1681203600,16.0,0.0,7.2,4,11,11
1681207200,17.1,0.0,9.0,4,11,12
1681210800,18.0,0.0,12.4,4,11,13
1681214400,18.6,0.0,16.1,4,11,14
1681218000,18.9,0.0,18.0,4,11,15
1681221600,18.8,0.0,20.0,4,11,16
1681225200,18.1,0.0,20.3,4,11,17
1681228800,17.2,0.0,19.5,4,11,18
1681232400,16.3,0.0,17.7,4,11,19
1681236000,15.3,0.0,14.6,4,11,20
1681239600,14.3,0.0,10.7,4,11,21
1681243200,13.7,0.0,8.2,4,11,22
1681246800,13.3,0.0,6.7,4,11,23
1681250400,13.0,0.0,5.1,4,12,0
1681254000,12.4,0.0,3.6,4,12,1
1681257600,12.0,0.0,2.2,4,12,2
1681261200,11.6,0.0,1.9,4,12,3
1681264800,11.6,0.0,2.5,4,12,4
1681268400,11.3,0.0,3.2,4,12,5
1681272000,10.9,0.0,2.9,4,12,6
1681275600,10.6,0.0,3.6,4,12,7
1681279200,10.6,0.0,5.1,4,12,8
1681282800,13.0,0.0,5.9,4,12,9
1681286400,15.7,0.0,8.4,4,12,10
1681290000,18.2,0.0,11.3,4,12,11
1681293600,20.3,0.0,14.3,4,12,12
1681297200,22.0,0.0,16.1,4,12,13
1681300800,23.1,0.0,18.7,4,12,14
1681304400,23.5,0.0,20.5,4,12,15
1681308000,23.8,0.0,22.1,4,12,16
1681311600,24.1,0.0,21.0,4,12,17
1681315200,23.4,0.0,14.8,4,12,18
1681318800,21.6,0.0,2.9,4,12,19
1681322400,19.1,0.0,8.7,4,12,20
1681326000,18.0,0.0,12.4,4,12,21
1681329600,15.8,0.0,11.3,4,12,22
1681333200,13.9,0.0,9.7,4,12,23
1681336800,12.9,0.0,5.5,4,13,0
