V1,num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,last_reported
,2.0,0.0,2.0,24.0,1694979609.0
,2.0,0.0,2.0,24.0,1694979871.0
,1.0,0.0,1.0,25.0,1694980130.0
,1.0,0.0,1.0,25.0,1694980657.0
,1.0,0.0,1.0,25.0,1694980919.0
,1.0,0.0,1.0,25.0,1694981183.0
,1.0,0.0,1.0,25.0,1694981445.0
,1.0,0.0,1.0,25.0,1694981971.0
,1.0,0.0,1.0,25.0,1694981971.0
,1.0,0.0,1.0,25.0,1694982497.0
,1.0,0.0,1.0,25.0,1694982761.0
,1.0,0.0,1.0,25.0,1694983023.0
,2.0,1.0,1.0,24.0,1694983286.0
,1.0,0.0,1.0,25.0,1694983546.0
,1.0,0.0,1.0,25.0,1694983809.0
,1.0,0.0,1.0,25.0,1694984335.0
,1.0,0.0,1.0,24.0,1694984335.0
,1.0,0.0,1.0,25.0,1694984868.0
,1.0,0.0,1.0,25.0,1694985130.0
,1.0,0.0,1.0,25.0,1694985393.0
,1.0,0.0,1.0,25.0,1694985657.0
,1.0,0.0,1.0,25.0,1694985920.0
,1.0,0.0,1.0,25.0,1694986187.0
,1.0,0.0,1.0,25.0,1694986712.0
,1.0,0.0,1.0,25.0,1694986972.0
,1.0,0.0,1.0,25.0,1694987234.0
,1.0,0.0,1.0,25.0,1694987496.0
,1.0,0.0,1.0,25.0,1694987762.0
,1.0,0.0,1.0,25.0,1694988026.0
,1.0,0.0,1.0,25.0,1694988552.0
,0.0,0.0,0.0,26.0,1694988552.0
,0.0,0.0,0.0,26.0,1694988814.0
,0.0,0.0,0.0,26.0,1694989340.0
,0.0,0.0,0.0,26.0,1694989602.0
,0.0,0.0,0.0,26.0,1694989866.0
,0.0,0.0,0.0,26.0,1694990131.0
,0.0,0.0,0.0,26.0,1694990396.0
,0.0,0.0,0.0,26.0,1694990657.0
,0.0,0.0,0.0,26.0,1694991180.0
,0.0,0.0,0.0,26.0,1694991443.0
,0.0,0.0,0.0,26.0,1694991703.0
,0.0,0.0,0.0,26.0,1694991964.0
,0.0,0.0,0.0,26.0,1694992223.0
,0.0,0.0,0.0,26.0,1694992747.0
,0.0,0.0,0.0,26.0,1694993009.0
,0.0,0.0,0.0,26.0,1694993009.0
,0.0,0.0,0.0,26.0,1694993534.0
,0.0,0.0,0.0,26.0,1694993797.0
,0.0,0.0,0.0,26.0,1694994061.0
,0.0,0.0,0.0,26.0,1694994326.0
,0.0,0.0,0.0,26.0,1694994587.0
,0.0,0.0,0.0,26.0,1694995114.0
,0.0,0.0,0.0,26.0,1694995378.0
,0.0,0.0,0.0,26.0,1694995639.0
,0.0,0.0,0.0,26.0,1694995901.0
,0.0,0.0,0.0,26.0,1694996164.0
,0.0,0.0,0.0,26.0,1694996425.0
,0.0,0.0,0.0,26.0,1694996949.0
,0.0,0.0,0.0,26.0,1694996949.0
,0.0,0.0,0.0,26.0,1694997478.0
,0.0,0.0,0.0,26.0,1694997738.0
,0.0,0.0,0.0,26.0,1694997999.0
,0.0,0.0,0.0,26.0,1694998263.0
,0.0,0.0,0.0,26.0,1694998526.0
,0.0,0.0,0.0,26.0,1694998792.0
,0.0,0.0,0.0,26.0,1694999316.0
,0.0,0.0,0.0,26.0,1694999582.0
,0.0,0.0,0.0,26.0,1694999845.0
,0.0,0.0,0.0,26.0,1695000109.0
,0.0,0.0,0.0,26.0,1695000372.0
,0.0,0.0,0.0,26.0,1695000636.0
,0.0,0.0,0.0,26.0,1695001160.0
,0.0,0.0,0.0,26.0,1695001160.0
,0.0,0.0,0.0,26.0,1695001423.0
,0.0,0.0,0.0,26.0,1695001984.0
,0.0,0.0,0.0,26.0,1695001984.0
,0.0,0.0,0.0,26.0,1695002504.0
,0.0,0.0,0.0,26.0,1695002765.0
,0.0,0.0,0.0,26.0,1695003025.0
,0.0,0.0,0.0,26.0,1695003542.0
,0.0,0.0,0.0,26.0,1695003542.0
,0.0,0.0,0.0,26.0,1695003840.0
,0.0,0.0,0.0,26.0,1695004366.0
,0.0,0.0,0.0,26.0,1695004628.0
,0.0,0.0,0.0,26.0,1695004893.0
,0.0,0.0,0.0,26.0,1695005159.0
,0.0,0.0,0.0,26.0,1695005423.0
,0.0,0.0,0.0,26.0,1695005952.0
,0.0,0.0,0.0,26.0,1695005952.0
,0.0,0.0,0.0,26.0,1695006486.0
,0.0,0.0,0.0,26.0,1695006750.0
,0.0,0.0,0.0,26.0,1695007013.0
,0.0,0.0,0.0,26.0,1695007272.0
,0.0,0.0,0.0,26.0,1695007537.0
,0.0,0.0,0.0,26.0,1695007803.0
,0.0,0.0,0.0,26.0,1695008331.0
,0.0,0.0,0.0,26.0,1695008596.0
,0.0,0.0,0.0,26.0,1695008596.0
,0.0,0.0,0.0,26.0,1695009128.0
,0.0,0.0,0.0,26.0,1695009390.0
,0.0,0.0,0.0,26.0,1695009653.0
,0.0,0.0,0.0,26.0,1695009923.0
,0.0,0.0,0.0,26.0,1695010187.0
,0.0,0.0,0.0,26.0,1695010715.0
,1.0,0.0,1.0,25.0,1695010977.0
,1.0,0.0,1.0,25.0,1695011240.0
,1.0,0.0,1.0,25.0,1695011505.0
,1.0,0.0,1.0,25.0,1695011766.0
,1.0,0.0,1.0,25.0,1695012031.0
,1.0,0.0,1.0,25.0,1695012297.0
,1.0,0.0,1.0,25.0,1695012562.0
,1.0,0.0,1.0,25.0,1695012827.0
,1.0,0.0,1.0,25.0,1695013354.0
,1.0,0.0,1.0,25.0,1695013619.0
,1.0,0.0,1.0,25.0,1695013882.0
,1.0,0.0,1.0,25.0,1695014146.0
,2.0,0.0,2.0,24.0,1695014409.0
,3.0,0.0,3.0,23.0,1695014938.0
,3.0,0.0,3.0,23.0,1695014938.0
,3.0,0.0,3.0,23.0,1695015469.0
,4.0,0.0,4.0,22.0,1695015733.0
,6.0,0.0,6.0,20.0,1695015996.0
,15.0,0.0,15.0,11.0,1695016258.0
,25.0,0.0,25.0,1.0,1695016523.0
,25.0,0.0,25.0,1.0,1695016790.0
,25.0,0.0,25.0,1.0,1695017313.0
,25.0,0.0,25.0,1.0,1695017574.0
,25.0,0.0,25.0,1.0,1695017836.0
,25.0,0.0,25.0,1.0,1695018094.0
,25.0,0.0,25.0,1.0,1695018353.0
,25.0,0.0,25.0,1.0,1695018616.0
,25.0,0.0,25.0,1.0,1695018880.0
,25.0,0.0,25.0,1.0,1695019410.0
,25.0,0.0,25.0,1.0,1695019672.0
,25.0,0.0,25.0,1.0,1695019933.0
,25.0,0.0,25.0,1.0,1695020200.0
,25.0,0.0,25.0,1.0,1695020467.0
,25.0,0.0,25.0,1.0,1695020732.0
,25.0,0.0,25.0,1.0,1695020997.0
,25.0,0.0,25.0,1.0,1695021526.0
,25.0,0.0,25.0,1.0,1695021788.0
,25.0,0.0,25.0,1.0,1695022049.0
,24.0,0.0,24.0,2.0,1695022309.0
,25.0,0.0,25.0,1.0,1695022572.0
,25.0,0.0,25.0,1.0,1695022834.0
,25.0,0.0,25.0,1.0,1695023363.0
,25.0,0.0,25.0,1.0,1695023363.0
,24.0,0.0,24.0,1.0,1695023623.0
,24.0,0.0,24.0,1.0,1695024146.0
,24.0,0.0,24.0,1.0,1695024407.0
,24.0,0.0,24.0,1.0,1695024672.0
,24.0,0.0,24.0,1.0,1695024932.0
,24.0,0.0,24.0,1.0,1695025200.0
,24.0,0.0,24.0,1.0,1695025727.0
,24.0,0.0,24.0,1.0,1695025991.0
,24.0,0.0,24.0,1.0,1695026253.0
,24.0,0.0,24.0,1.0,1695026514.0
,24.0,0.0,24.0,1.0,1695026777.0
,24.0,0.0,24.0,1.0,1695027040.0
,24.0,0.0,24.0,1.0,1695027299.0
,24.0,0.0,24.0,1.0,1695027563.0
,24.0,0.0,24.0,1.0,1695027822.0
,24.0,0.0,24.0,1.0,1695028350.0
,24.0,0.0,24.0,1.0,1695028607.0
,23.0,0.0,23.0,2.0,1695028871.0
,24.0,0.0,24.0,1.0,1695029133.0
,24.0,0.0,24.0,1.0,1695029395.0
,23.0,0.0,23.0,2.0,1695029917.0
,22.0,0.0,22.0,3.0,1695030180.0
,20.0,0.0,20.0,5.0,1695030438.0
,21.0,0.0,21.0,4.0,1695030698.0
,21.0,0.0,21.0,4.0,1695030961.0
,21.0,0.0,21.0,4.0,1695031223.0
,19.0,0.0,19.0,6.0,1695031748.0
,17.0,0.0,17.0,8.0,1695032011.0
,15.0,0.0,15.0,10.0,1695032011.0
,14.0,1.0,13.0,11.0,1695032541.0
,12.0,0.0,12.0,13.0,1695032803.0
,12.0,1.0,11.0,13.0,1695033067.0
,11.0,1.0,10.0,14.0,1695033328.0
,10.0,1.0,9.0,15.0,1695033592.0
,10.0,1.0,9.0,15.0,1695033855.0
,10.0,1.0,9.0,15.0,1695034388.0
,10.0,1.0,9.0,15.0,1695034652.0
,8.0,1.0,7.0,17.0,1695034920.0
,7.0,0.0,7.0,16.0,1695035185.0
,6.0,0.0,6.0,18.0,1695035452.0
,4.0,0.0,4.0,20.0,1695035720.0
,2.0,0.0,2.0,22.0,1695035983.0
,2.0,0.0,2.0,22.0,1695036246.0
,1.0,0.0,1.0,23.0,1695036777.0
,2.0,0.0,2.0,22.0,1695037041.0
,2.0,0.0,2.0,21.0,1695037306.0
,3.0,0.0,3.0,21.0,1695037569.0
,4.0,0.0,4.0,20.0,1695037833.0
,9.0,0.0,9.0,15.0,1695038098.0
,3.0,0.0,3.0,20.0,1695038359.0
,3.0,0.0,3.0,20.0,1695038895.0
,1.0,0.0,1.0,21.0,1695039162.0
,1.0,0.0,1.0,21.0,1695039427.0
,2.0,0.0,2.0,20.0,1695039688.0
,2.0,0.0,2.0,20.0,1695039951.0
,2.0,0.0,2.0,19.0,1695040214.0
,4.0,0.0,4.0,18.0,1695040741.0
,4.0,0.0,4.0,18.0,1695040741.0
,4.0,1.0,3.0,18.0,1695041272.0
,3.0,0.0,3.0,18.0,1695041538.0
,3.0,0.0,3.0,18.0,1695041804.0
,1.0,0.0,1.0,20.0,1695042070.0
,1.0,0.0,1.0,20.0,1695042338.0
,0.0,0.0,0.0,21.0,1695042603.0
,0.0,0.0,0.0,21.0,1695043136.0
,0.0,0.0,0.0,21.0,1695043136.0
,0.0,0.0,0.0,21.0,1695043399.0
,0.0,0.0,0.0,21.0,1695043931.0
,0.0,0.0,0.0,21.0,1695044196.0
,1.0,0.0,1.0,20.0,1695044458.0
,1.0,0.0,1.0,20.0,1695044755.0
,0.0,0.0,0.0,22.0,1695045017.0
,0.0,0.0,0.0,22.0,1695045277.0
,0.0,0.0,0.0,21.0,1695045540.0
,2.0,0.0,2.0,20.0,1695046061.0
,2.0,0.0,2.0,20.0,1695046322.0
,0.0,0.0,0.0,22.0,1695046624.0
,0.0,0.0,0.0,22.0,1695046888.0
,0.0,0.0,0.0,22.0,1695047154.0
,0.0,0.0,0.0,22.0,1695047419.0
,0.0,0.0,0.0,22.0,1695047948.0
,1.0,0.0,1.0,21.0,1695048212.0
,0.0,0.0,0.0,22.0,1695048475.0
,0.0,0.0,0.0,22.0,1695048741.0
,0.0,0.0,0.0,22.0,1695049006.0
,0.0,0.0,0.0,22.0,1695049271.0
,0.0,0.0,0.0,22.0,1695049537.0
,0.0,0.0,0.0,22.0,1695049801.0
,1.0,0.0,1.0,21.0,1695050066.0
,0.0,0.0,0.0,22.0,1695050597.0
,0.0,0.0,0.0,22.0,1695050859.0
,1.0,0.0,1.0,21.0,1695051125.0
,0.0,0.0,0.0,22.0,1695051388.0
,0.0,0.0,0.0,22.0,1695051652.0
,0.0,0.0,0.0,22.0,1695051918.0
,0.0,0.0,0.0,22.0,1695052185.0
,0.0,0.0,0.0,22.0,1695052449.0
,0.0,0.0,0.0,22.0,1695052977.0
,0.0,0.0,0.0,22.0,1695053241.0
,0.0,0.0,0.0,22.0,1695053507.0
,0.0,0.0,0.0,22.0,1695053771.0
,0.0,0.0,0.0,23.0,1695054035.0
,0.0,0.0,0.0,23.0,1695054300.0
,0.0,0.0,0.0,23.0,1695054565.0
,0.0,0.0,0.0,23.0,1695055097.0
,1.0,0.0,1.0,22.0,1695055362.0
,1.0,0.0,1.0,22.0,1695055626.0
,1.0,0.0,1.0,21.0,1695055892.0
,0.0,0.0,0.0,22.0,1695056156.0
,1.0,1.0,0.0,22.0,1695056421.0
,1.0,0.0,1.0,22.0,1695056950.0
,0.0,0.0,0.0,23.0,1695056950.0
,0.0,0.0,0.0,23.0,1695057475.0
,0.0,0.0,0.0,23.0,1695057741.0
,0.0,0.0,0.0,23.0,1695058004.0
,0.0,0.0,0.0,23.0,1695058271.0
,1.0,0.0,1.0,22.0,1695058573.0
,1.0,0.0,1.0,22.0,1695058831.0
,0.0,0.0,0.0,23.0,1695059353.0
,0.0,0.0,0.0,23.0,1695059613.0
,0.0,0.0,0.0,23.0,1695059878.0
,1.0,0.0,1.0,22.0,1695060138.0
,0.0,0.0,0.0,23.0,1695060437.0
,0.0,0.0,0.0,23.0,1695060699.0
,1.0,0.0,1.0,22.0,1695060961.0
,0.0,0.0,0.0,22.0,1695061231.0
,0.0,0.0,0.0,22.0,1695061492.0
,0.0,0.0,0.0,22.0,1695062013.0
,0.0,0.0,0.0,22.0,1695062013.0
,0.0,0.0,0.0,22.0,1695062573.0
,0.0,0.0,0.0,22.0,1695062833.0
,1.0,0.0,1.0,22.0,1695063094.0
,1.0,0.0,1.0,22.0,1695063356.0
,1.0,0.0,1.0,22.0,1695063617.0
,0.0,0.0,0.0,23.0,1695063880.0
,1.0,0.0,1.0,22.0,1695064181.0
,1.0,0.0,1.0,21.0,1695064446.0
,1.0,0.0,1.0,22.0,1695064976.0
,1.0,0.0,1.0,22.0,1695064976.0
,1.0,0.0,1.0,22.0,1695065506.0
,0.0,0.0,0.0,23.0,1695065769.0
,0.0,0.0,0.0,23.0,1695066033.0
,0.0,0.0,0.0,23.0,1695066561.0
,0.0,0.0,0.0,23.0,1695066561.0
,0.0,0.0,0.0,23.0,1695066825.0
,0.0,0.0,0.0,23.0,1695067358.0
,0.0,0.0,0.0,23.0,1695067623.0
,0.0,0.0,0.0,23.0,1695067888.0
,0.0,0.0,0.0,23.0,1695068152.0
,0.0,0.0,0.0,23.0,1695068415.0
,0.0,0.0,0.0,23.0,1695068943.0
,1.0,0.0,1.0,22.0,1695068943.0
,1.0,0.0,1.0,22.0,1695069474.0
,0.0,0.0,0.0,23.0,1695069740.0
,0.0,0.0,0.0,23.0,1695070008.0
,0.0,0.0,0.0,23.0,1695070274.0
,0.0,0.0,0.0,23.0,1695070536.0
,0.0,0.0,0.0,23.0,1695070801.0
,0.0,0.0,0.0,23.0,1695071066.0
,0.0,0.0,0.0,23.0,1695071594.0
,1.0,0.0,1.0,22.0,1695071859.0
,1.0,0.0,1.0,22.0,1695072123.0
,1.0,0.0,1.0,22.0,1695072388.0
,1.0,0.0,1.0,22.0,1695072650.0
,1.0,0.0,1.0,22.0,1695072915.0
,1.0,0.0,1.0,22.0,1695073178.0
,1.0,0.0,1.0,22.0,1695073441.0
,1.0,0.0,1.0,22.0,1695073964.0
,1.0,0.0,1.0,22.0,1695074227.0
,1.0,0.0,1.0,22.0,1695074493.0
,1.0,0.0,1.0,22.0,1695074757.0
,1.0,0.0,1.0,22.0,1695075020.0
,1.0,0.0,1.0,22.0,1695075547.0
,1.0,0.0,1.0,22.0,1695075811.0
,1.0,0.0,1.0,22.0,1695075811.0
,1.0,0.0,1.0,22.0,1695076333.0
,1.0,0.0,1.0,22.0,1695076595.0
,1.0,0.0,1.0,22.0,1695076859.0
,1.0,0.0,1.0,22.0,1695077122.0
,0.0,0.0,0.0,23.0,1695077383.0
,0.0,0.0,0.0,23.0,1695077917.0
,0.0,0.0,0.0,23.0,1695078180.0
,0.0,0.0,0.0,23.0,1695078180.0
,0.0,0.0,0.0,23.0,1695078707.0
,0.0,0.0,0.0,23.0,1695078970.0
,0.0,0.0,0.0,24.0,1695079269.0
,0.0,0.0,0.0,25.0,1695079530.0
,0.0,0.0,0.0,25.0,1695079793.0
,0.0,0.0,0.0,25.0,1695080312.0
,0.0,0.0,0.0,25.0,1695080572.0
,0.0,0.0,0.0,25.0,1695080831.0
,0.0,0.0,0.0,25.0,1695081132.0
,0.0,0.0,0.0,25.0,1695081400.0
,0.0,0.0,0.0,25.0,1695081664.0
,1.0,0.0,1.0,24.0,1695081931.0
,1.0,0.0,1.0,24.0,1695082194.0
,1.0,0.0,1.0,24.0,1695082455.0
,1.0,0.0,1.0,24.0,1695082986.0
,1.0,0.0,1.0,24.0,1695083251.0
,1.0,0.0,1.0,24.0,1695083516.0
,1.0,0.0,1.0,24.0,1695083781.0
,1.0,0.0,1.0,24.0,1695084044.0
,1.0,0.0,1.0,24.0,1695084305.0
,1.0,0.0,1.0,24.0,1695084572.0
,1.0,0.0,1.0,24.0,1695085102.0
,1.0,0.0,1.0,24.0,1695085361.0
,1.0,0.0,1.0,24.0,1695085627.0
,2.0,0.0,2.0,23.0,1695085887.0
,2.0,0.0,2.0,23.0,1695086153.0
,2.0,0.0,2.0,23.0,1695086418.0
,2.0,0.0,2.0,23.0,1695086946.0
,2.0,0.0,2.0,23.0,1695087211.0
,2.0,0.0,2.0,23.0,1695087475.0
,2.0,0.0,2.0,23.0,1695087740.0
,2.0,0.0,2.0,23.0,1695088001.0
,2.0,0.0,2.0,23.0,1695088264.0
,2.0,0.0,2.0,23.0,1695088530.0
,2.0,0.0,2.0,23.0,1695088796.0
,2.0,0.0,2.0,23.0,1695089057.0
,2.0,0.0,2.0,23.0,1695089583.0
,2.0,0.0,2.0,23.0,1695089845.0
,2.0,0.0,2.0,23.0,1695090110.0
,2.0,0.0,2.0,23.0,1695090370.0
,2.0,0.0,2.0,23.0,1695090631.0
,2.0,0.0,2.0,23.0,1695090894.0
,2.0,0.0,2.0,23.0,1695091158.0
,2.0,0.0,2.0,23.0,1695091685.0
,2.0,0.0,2.0,23.0,1695091948.0
,2.0,0.0,2.0,23.0,1695092213.0
,2.0,0.0,2.0,23.0,1695092481.0
,2.0,0.0,2.0,23.0,1695092746.0
,3.0,0.0,3.0,23.0,1695093009.0
,3.0,0.0,3.0,23.0,1695093273.0
,3.0,0.0,3.0,23.0,1695093538.0
,3.0,0.0,3.0,23.0,1695094065.0
,3.0,0.0,3.0,23.0,1695094329.0
,3.0,0.0,3.0,23.0,1695094595.0
,3.0,0.0,3.0,23.0,1695094859.0
,3.0,0.0,3.0,23.0,1695095126.0
,3.0,0.0,3.0,23.0,1695095391.0
,3.0,0.0,3.0,23.0,1695095656.0
,3.0,0.0,3.0,23.0,1695096186.0
,3.0,0.0,3.0,23.0,1695096448.0
,3.0,0.0,3.0,23.0,1695096712.0
,3.0,0.0,3.0,23.0,1695096977.0
,3.0,0.0,3.0,23.0,1695097241.0
,3.0,0.0,3.0,23.0,1695097506.0
,3.0,0.0,3.0,23.0,1695097768.0
,3.0,0.0,3.0,23.0,1695098295.0
,3.0,0.0,3.0,23.0,1695098560.0
,3.0,0.0,3.0,23.0,1695098821.0
,3.0,0.0,3.0,23.0,1695099085.0
,4.0,0.0,4.0,22.0,1695099350.0
,4.0,0.0,4.0,22.0,1695099613.0
,5.0,0.0,5.0,21.0,1695100137.0
,5.0,0.0,5.0,21.0,1695100399.0
,5.0,0.0,5.0,21.0,1695100399.0
,5.0,0.0,5.0,21.0,1695100928.0
,6.0,0.0,6.0,20.0,1695101192.0
,6.0,0.0,6.0,20.0,1695101458.0
,6.0,0.0,6.0,20.0,1695101720.0
,9.0,0.0,9.0,17.0,1695101978.0
,14.0,1.0,13.0,12.0,1695102244.0
,25.0,2.0,23.0,1.0,1695102768.0
,25.0,2.0,23.0,1.0,1695103031.0
,25.0,2.0,23.0,1.0,1695103295.0
,25.0,2.0,23.0,1.0,1695103559.0
,25.0,2.0,23.0,1.0,1695103820.0
,25.0,2.0,23.0,1.0,1695104346.0
,24.0,2.0,22.0,2.0,1695104346.0
,25.0,1.0,24.0,1.0,1695104874.0
,25.0,1.0,24.0,1.0,1695105135.0
,25.0,1.0,24.0,1.0,1695105400.0
,25.0,1.0,24.0,1.0,1695105662.0
,25.0,1.0,24.0,1.0,1695105926.0
,24.0,1.0,23.0,2.0,1695106188.0
,24.0,1.0,23.0,2.0,1695106711.0
,25.0,1.0,24.0,1.0,1695106975.0
,25.0,1.0,24.0,1.0,1695106975.0
,25.0,1.0,24.0,1.0,1695107504.0
,25.0,1.0,24.0,1.0,1695107770.0
,24.0,1.0,23.0,2.0,1695108029.0
,25.0,1.0,24.0,1.0,1695108291.0
,25.0,1.0,24.0,1.0,1695108816.0
,24.0,1.0,23.0,1.0,1695109082.0
,24.0,1.0,23.0,1.0,1695109344.0
,24.0,1.0,23.0,1.0,1695109609.0
,24.0,1.0,23.0,1.0,1695109868.0
,24.0,1.0,23.0,1.0,1695110130.0
,24.0,1.0,23.0,1.0,1695110396.0
,24.0,1.0,23.0,1.0,1695110661.0
,24.0,1.0,23.0,1.0,1695111189.0
,24.0,1.0,23.0,1.0,1695111453.0
,25.0,1.0,24.0,1.0,1695111715.0
,25.0,1.0,24.0,1.0,1695111979.0
,25.0,1.0,24.0,1.0,1695112243.0
,24.0,1.0,23.0,2.0,1695112506.0
,23.0,1.0,22.0,3.0,1695112769.0
,23.0,1.0,22.0,3.0,1695113032.0
,21.0,1.0,20.0,5.0,1695113558.0
,21.0,1.0,20.0,5.0,1695113820.0
,20.0,1.0,19.0,6.0,1695114083.0
,19.0,1.0,18.0,6.0,1695114343.0
,19.0,1.0,18.0,6.0,1695114607.0
,18.0,1.0,17.0,7.0,1695114869.0
,16.0,0.0,16.0,9.0,1695115170.0
,16.0,0.0,16.0,9.0,1695115687.0
,17.0,0.0,17.0,8.0,1695115949.0
,16.0,0.0,16.0,9.0,1695116207.0
,17.0,0.0,17.0,9.0,1695116465.0
,18.0,0.0,18.0,7.0,1695116726.0
,17.0,0.0,17.0,8.0,1695117022.0
,19.0,0.0,19.0,6.0,1695117288.0
,18.0,0.0,18.0,7.0,1695117553.0
,21.0,0.0,21.0,4.0,1695117814.0
,19.0,0.0,19.0,6.0,1695118373.0
,16.0,0.0,16.0,9.0,1695118634.0
,16.0,0.0,16.0,9.0,1695118896.0
,14.0,0.0,14.0,11.0,1695119155.0
,14.0,0.0,14.0,11.0,1695119415.0
,14.0,0.0,14.0,11.0,1695119677.0
,13.0,0.0,13.0,12.0,1695119979.0
,13.0,0.0,13.0,12.0,1695120243.0
,13.0,0.0,13.0,11.0,1695120769.0
,13.0,0.0,13.0,11.0,1695121034.0
,13.0,1.0,12.0,11.0,1695121297.0
,9.0,0.0,9.0,16.0,1695121559.0
,8.0,0.0,8.0,17.0,1695121822.0
,6.0,0.0,6.0,19.0,1695122350.0
,6.0,0.0,6.0,19.0,1695122612.0
,3.0,0.0,3.0,22.0,1695122876.0
,5.0,0.0,5.0,20.0,1695123141.0
,3.0,0.0,3.0,23.0,1695123401.0
,1.0,0.0,1.0,25.0,1695123665.0
,1.0,0.0,1.0,24.0,1695123930.0
,0.0,0.0,0.0,25.0,1695124196.0
,0.0,0.0,0.0,25.0,1695124459.0
,2.0,0.0,2.0,24.0,1695124991.0
,3.0,0.0,3.0,22.0,1695125262.0
,0.0,0.0,0.0,25.0,1695125528.0
,2.0,0.0,2.0,23.0,1695125791.0
,3.0,0.0,3.0,22.0,1695126057.0
,4.0,0.0,4.0,21.0,1695126321.0
,5.0,0.0,5.0,19.0,1695126587.0
,4.0,0.0,4.0,20.0,1695126851.0
,2.0,0.0,2.0,22.0,1695127382.0
,2.0,0.0,2.0,22.0,1695127648.0
,1.0,0.0,1.0,23.0,1695127913.0
,2.0,0.0,2.0,24.0,1695128182.0
,2.0,0.0,2.0,24.0,1695128447.0
,1.0,0.0,1.0,25.0,1695128979.0
,0.0,0.0,0.0,26.0,1695128979.0
,0.0,0.0,0.0,26.0,1695129245.0
,1.0,0.0,1.0,25.0,1695129771.0
,0.0,0.0,0.0,26.0,1695130033.0
,0.0,0.0,0.0,26.0,1695130295.0
,0.0,0.0,0.0,26.0,1695130560.0
,0.0,0.0,0.0,26.0,1695130825.0
,1.0,0.0,1.0,25.0,1695131356.0
,1.0,0.0,1.0,25.0,1695131356.0
,1.0,0.0,1.0,25.0,1695131886.0
,2.0,0.0,2.0,24.0,1695132152.0
,2.0,0.0,2.0,24.0,1695132418.0
,0.0,0.0,0.0,26.0,1695132684.0
,0.0,0.0,0.0,26.0,1695132948.0
,0.0,0.0,0.0,26.0,1695133209.0
,0.0,0.0,0.0,26.0,1695133739.0
,0.0,0.0,0.0,26.0,1695133739.0
,0.0,0.0,0.0,26.0,1695134270.0
,1.0,0.0,1.0,25.0,1695134537.0
,1.0,0.0,1.0,25.0,1695134798.0
,1.0,0.0,1.0,25.0,1695135061.0
,1.0,0.0,1.0,24.0,1695135322.0
,0.0,0.0,0.0,25.0,1695135585.0
,1.0,0.0,1.0,24.0,1695136118.0
,0.0,0.0,0.0,25.0,1695136381.0
,0.0,0.0,0.0,25.0,1695136646.0
,0.0,0.0,0.0,26.0,1695136913.0
,0.0,0.0,0.0,26.0,1695137177.0
,0.0,0.0,0.0,26.0,1695137444.0
,0.0,0.0,0.0,26.0,1695137713.0
,1.0,0.0,1.0,25.0,1695137975.0
,0.0,0.0,0.0,25.0,1695138502.0
,0.0,0.0,0.0,25.0,1695138767.0
,1.0,0.0,1.0,24.0,1695139030.0
,1.0,1.0,0.0,25.0,1695139295.0
,0.0,0.0,0.0,26.0,1695139562.0
,0.0,0.0,0.0,26.0,1695139829.0
,0.0,0.0,0.0,26.0,1695140356.0
,0.0,0.0,0.0,26.0,1695140356.0
,1.0,0.0,1.0,25.0,1695140620.0
,1.0,0.0,1.0,25.0,1695141151.0
,0.0,0.0,0.0,26.0,1695141411.0
,0.0,0.0,0.0,26.0,1695141677.0
,0.0,0.0,0.0,26.0,1695141940.0
,0.0,0.0,0.0,26.0,1695142207.0
,0.0,0.0,0.0,26.0,1695142741.0
,0.0,0.0,0.0,26.0,1695142741.0
,0.0,0.0,0.0,26.0,1695143272.0
,0.0,0.0,0.0,26.0,1695143537.0
,0.0,0.0,0.0,26.0,1695143802.0
,0.0,0.0,0.0,26.0,1695144066.0
,0.0,0.0,0.0,25.0,1695144332.0
,1.0,0.0,1.0,25.0,1695144597.0
,1.0,0.0,1.0,25.0,1695144862.0
,0.0,0.0,0.0,26.0,1695145399.0
,0.0,0.0,0.0,26.0,1695145399.0
,0.0,0.0,0.0,26.0,1695145931.0
,0.0,0.0,0.0,26.0,1695146197.0
,1.0,1.0,0.0,25.0,1695146462.0
,1.0,1.0,0.0,25.0,1695146728.0
,0.0,0.0,0.0,25.0,1695146994.0
,0.0,0.0,0.0,26.0,1695147526.0
,0.0,0.0,0.0,26.0,1695147792.0
,0.0,0.0,0.0,26.0,1695147792.0
,0.0,0.0,0.0,26.0,1695148327.0
,0.0,0.0,0.0,26.0,1695148589.0
,0.0,0.0,0.0,25.0,1695148852.0
,0.0,0.0,0.0,25.0,1695149116.0
,0.0,0.0,0.0,25.0,1695149384.0
,1.0,0.0,1.0,24.0,1695149653.0
,2.0,0.0,2.0,23.0,1695150182.0
,3.0,0.0,3.0,23.0,1695150446.0
,3.0,0.0,3.0,23.0,1695150709.0
,2.0,0.0,2.0,24.0,1695150976.0
,1.0,0.0,1.0,25.0,1695151240.0
,1.0,0.0,1.0,25.0,1695151501.0
,0.0,0.0,0.0,26.0,1695151763.0
,0.0,0.0,0.0,26.0,1695152026.0
,0.0,0.0,0.0,26.0,1695152553.0
,0.0,0.0,0.0,26.0,1695152819.0
,0.0,0.0,0.0,26.0,1695153085.0
,0.0,0.0,0.0,26.0,1695153349.0
,0.0,0.0,0.0,26.0,1695153617.0
