num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,last_reported
15,0,15,13,1669969033
17,0,17,11,1669969300
18,0,18,10,1669969565
19,0,19,9,1669970092
20,1,19,8,1669970355
19,0,19,9,1669970620
22,0,22,6,1669970884
23,0,23,5,1669971151
27,1,26,1,1669971419
28,1,27,0,1669971689
28,1,27,0,1669971948
28,1,27,0,1669972479
27,1,26,1,1669972745
26,1,25,2,1669973010
27,1,26,1,1669973276
27,1,26,1,1669973540
28,1,27,0,1669973806
28,1,27,0,1669974071
27,1,26,1,1669974600
28,1,27,0,1669974867
28,1,27,0,1669975135
28,1,27,0,1669975398
28,1,27,0,1669975665
27,1,26,1,1669975930
26,0,26,2,1669976194
26,0,26,2,1669976456
25,0,25,3,1669976984
23,0,23,5,1669977253
23,0,23,5,1669977516
24,0,24,4,1669977781
22,0,22,6,1669978049
23,0,23,5,1669978315
23,0,23,5,1669978575
22,0,22,6,1669978838
22,0,22,6,1669979374
22,0,22,6,1669979641
21,0,21,7,1669979902
21,0,21,7,1669980167
21,0,21,7,1669980467
21,0,21,7,1669980728
21,0,21,7,1669980988
21,0,21,7,1669981247
21,0,21,7,1669981764
22,0,22,6,1669982023
22,0,22,6,1669982327
21,0,21,7,1669982596
20,0,20,8,1669982864
20,0,20,8,1669983130
18,0,18,10,1669983404
18,0,18,10,1669983673
17,0,17,11,1669983941
17,0,17,11,1669984473
17,0,17,11,1669984747
17,0,17,11,1669985012
18,0,18,10,1669985278
18,0,18,10,1669985543
18,0,18,10,1669985810
18,0,18,10,1669986079
13,0,13,15,1669986341
9,0,9,19,1669986876
8,0,8,20,1669987140
7,0,7,21,1669987408
6,0,6,22,1669987677
7,0,7,21,1669987943
5,0,5,23,1669988212
4,1,3,24,1669988477
2,1,1,26,1669988744
1,0,1,27,1669989277
1,0,1,27,1669989541
1,0,1,27,1669989805
1,0,1,27,1669990072
1,0,1,26,1669990340
1,0,1,27,1669990608
1,0,1,27,1669990871
1,0,1,27,1669991137
0,0,0,28,1669991667
0,0,0,28,1669991933
1,0,1,27,1669992200
1,0,1,27,1669992467
1,0,1,27,1669992732
3,0,3,25,1669992997
4,0,4,24,1669993265
3,0,3,25,1669993799
1,0,1,27,1669994066
1,0,1,27,1669994329
0,0,0,28,1669994594
0,0,0,28,1669994863
0,0,0,28,1669995131
0,0,0,28,1669995395
1,0,1,27,1669995658
1,0,1,27,1669996192
1,0,1,27,1669996458
1,0,1,27,1669996725
1,0,1,27,1669996992
2,0,2,26,1669997260
3,1,2,25,1669997528
2,0,2,26,1669997791
2,0,2,26,1669998054
2,0,2,26,1669998582
2,0,2,26,1669998842
1,0,1,27,1669999109
1,0,1,27,1669999374
1,0,1,27,1669999640
1,0,1,27,1669999906
0,0,0,28,1670000167
