num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,last_reported,month,day_month,day_week,hour,minute
8.0,0.0,8.0,20.0,1678676367.0,3,13,0,2,59
8.0,0.0,8.0,20.0,1678676633.0,3,13,0,3,3
8.0,0.0,8.0,20.0,1678676900.0,3,13,0,3,8
8.0,0.0,8.0,20.0,1678677168.0,3,13,0,3,12
8.0,0.0,8.0,20.0,1678677436.0,3,13,0,3,17
8.0,0.0,8.0,20.0,1678677705.0,3,13,0,3,21
8.0,0.0,8.0,20.0,1678677970.0,3,13,0,3,26
8.0,0.0,8.0,20.0,1678678237.0,3,13,0,3,30
8.0,0.0,8.0,20.0,1678678769.0,3,13,0,3,39
8.0,0.0,8.0,20.0,1678679035.0,3,13,0,3,43
8.0,0.0,8.0,20.0,1678679302.0,3,13,0,3,48
8.0,0.0,8.0,20.0,1678679565.0,3,13,0,3,52
8.0,0.0,8.0,20.0,1678679833.0,3,13,0,3,57
8.0,0.0,8.0,20.0,1678680103.0,3,13,0,4,1
8.0,0.0,8.0,20.0,1678680371.0,3,13,0,4,6
8.0,0.0,8.0,20.0,1678680678.0,3,13,0,4,11
8.0,0.0,8.0,20.0,1678680942.0,3,13,0,4,15
8.0,0.0,8.0,20.0,1678681464.0,3,13,0,4,24
8.0,0.0,8.0,20.0,1678681729.0,3,13,0,4,28
8.0,0.0,8.0,20.0,1678681994.0,3,13,0,4,33
8.0,0.0,8.0,20.0,1678682255.0,3,13,0,4,37
8.0,0.0,8.0,20.0,1678682560.0,3,13,0,4,42
8.0,0.0,8.0,20.0,1678682829.0,3,13,0,4,47
8.0,0.0,8.0,20.0,1678683098.0,3,13,0,4,51
8.0,0.0,8.0,20.0,1678683365.0,3,13,0,4,56
8.0,0.0,8.0,20.0,1678683634.0,3,13,0,5,0
8.0,0.0,8.0,20.0,1678684170.0,3,13,0,5,9
8.0,0.0,8.0,20.0,1678684437.0,3,13,0,5,13
8.0,0.0,8.0,20.0,1678684702.0,3,13,0,5,18
8.0,0.0,8.0,20.0,1678684965.0,3,13,0,5,22
8.0,0.0,8.0,20.0,1678685233.0,3,13,0,5,27
8.0,0.0,8.0,20.0,1678685498.0,3,13,0,5,31
8.0,0.0,8.0,20.0,1678685761.0,3,13,0,5,36
8.0,0.0,8.0,20.0,1678686027.0,3,13,0,5,40
8.0,0.0,8.0,20.0,1678686563.0,3,13,0,5,49
8.0,0.0,8.0,20.0,1678686829.0,3,13,0,5,53
8.0,0.0,8.0,20.0,1678687093.0,3,13,0,5,58
8.0,0.0,8.0,20.0,1678687360.0,3,13,0,6,2
8.0,0.0,8.0,20.0,1678687627.0,3,13,0,6,7
8.0,0.0,8.0,20.0,1678687895.0,3,13,0,6,11
8.0,0.0,8.0,20.0,1678688164.0,3,13,0,6,16
9.0,0.0,9.0,19.0,1678688430.0,3,13,0,6,20
8.0,0.0,8.0,20.0,1678688964.0,3,13,0,6,29
8.0,0.0,8.0,20.0,1678689233.0,3,13,0,6,33
8.0,0.0,8.0,20.0,1678689502.0,3,13,0,6,38
9.0,0.0,9.0,19.0,1678689769.0,3,13,0,6,42
10.0,0.0,10.0,18.0,1678690036.0,3,13,0,6,47
16.0,0.0,16.0,12.0,1678690303.0,3,13,0,6,51
22.0,0.0,22.0,6.0,1678690572.0,3,13,0,6,56
27.0,0.0,27.0,1.0,1678690840.0,3,13,0,7,0
27.0,0.0,27.0,1.0,1678691372.0,3,13,0,7,9
27.0,0.0,27.0,1.0,1678691638.0,3,13,0,7,13
27.0,0.0,27.0,1.0,1678691903.0,3,13,0,7,18
27.0,0.0,27.0,1.0,1678692170.0,3,13,0,7,22
27.0,0.0,27.0,1.0,1678692433.0,3,13,0,7,27
27.0,0.0,27.0,1.0,1678692700.0,3,13,0,7,31
26.0,0.0,26.0,2.0,1678692968.0,3,13,0,7,36
26.0,0.0,26.0,2.0,1678693238.0,3,13,0,7,40
26.0,0.0,26.0,2.0,1678693773.0,3,13,0,7,49
25.0,0.0,25.0,3.0,1678694042.0,3,13,0,7,54
26.0,0.0,26.0,2.0,1678694305.0,3,13,0,7,58
26.0,0.0,26.0,2.0,1678694573.0,3,13,0,8,2
26.0,0.0,26.0,2.0,1678694841.0,3,13,0,8,7
27.0,0.0,27.0,1.0,1678695108.0,3,13,0,8,11
27.0,0.0,27.0,1.0,1678695372.0,3,13,0,8,16
27.0,0.0,27.0,1.0,1678695641.0,3,13,0,8,20
27.0,0.0,27.0,1.0,1678696169.0,3,13,0,8,29
27.0,0.0,27.0,1.0,1678696435.0,3,13,0,8,33
27.0,0.0,27.0,1.0,1678696703.0,3,13,0,8,38
27.0,0.0,27.0,1.0,1678696967.0,3,13,0,8,42
27.0,0.0,27.0,1.0,1678697235.0,3,13,0,8,47
27.0,0.0,27.0,1.0,1678697501.0,3,13,0,8,51
27.0,0.0,27.0,1.0,1678697762.0,3,13,0,8,56
27.0,0.0,27.0,1.0,1678698290.0,3,13,0,9,4
27.0,0.0,27.0,1.0,1678698556.0,3,13,0,9,9
27.0,0.0,27.0,1.0,1678698823.0,3,13,0,9,13
27.0,0.0,27.0,1.0,1678699090.0,3,13,0,9,18
27.0,0.0,27.0,1.0,1678699356.0,3,13,0,9,22
27.0,0.0,27.0,1.0,1678699623.0,3,13,0,9,27
27.0,0.0,27.0,1.0,1678699887.0,3,13,0,9,31
27.0,0.0,27.0,1.0,1678700154.0,3,13,0,9,35
27.0,0.0,27.0,1.0,1678700421.0,3,13,0,9,40
27.0,0.0,27.0,1.0,1678700955.0,3,13,0,9,49
26.0,0.0,26.0,2.0,1678701220.0,3,13,0,9,53
27.0,0.0,27.0,1.0,1678701487.0,3,13,0,9,58
27.0,0.0,27.0,1.0,1678701755.0,3,13,0,10,2
27.0,0.0,27.0,1.0,1678702019.0,3,13,0,10,6
25.0,0.0,25.0,3.0,1678702288.0,3,13,0,10,11
27.0,0.0,27.0,1.0,1678702555.0,3,13,0,10,15
27.0,0.0,27.0,1.0,1678702820.0,3,13,0,10,20
27.0,0.0,27.0,1.0,1678703353.0,3,13,0,10,29
27.0,0.0,27.0,1.0,1678703620.0,3,13,0,10,33
27.0,0.0,27.0,1.0,1678703890.0,3,13,0,10,38
26.0,0.0,26.0,2.0,1678704159.0,3,13,0,10,42
27.0,0.0,27.0,1.0,1678704429.0,3,13,0,10,47
27.0,0.0,27.0,1.0,1678704693.0,3,13,0,10,51
27.0,0.0,27.0,1.0,1678704959.0,3,13,0,10,55
25.0,0.0,25.0,3.0,1678705488.0,3,13,0,11,4
21.0,0.0,21.0,7.0,1678705757.0,3,13,0,11,9
22.0,0.0,22.0,6.0,1678706025.0,3,13,0,11,13
19.0,0.0,19.0,9.0,1678706296.0,3,13,0,11,18
18.0,0.0,18.0,10.0,1678706564.0,3,13,0,11,22
18.0,0.0,18.0,10.0,1678706830.0,3,13,0,11,27
18.0,0.0,18.0,10.0,1678707098.0,3,13,0,11,31
18.0,0.0,18.0,10.0,1678707366.0,3,13,0,11,36
18.0,0.0,18.0,10.0,1678707636.0,3,13,0,11,40
18.0,0.0,18.0,10.0,1678708171.0,3,13,0,11,49
17.0,0.0,17.0,11.0,1678708435.0,3,13,0,11,53
18.0,0.0,18.0,10.0,1678708704.0,3,13,0,11,58
18.0,0.0,18.0,10.0,1678708971.0,3,13,0,12,2
15.0,0.0,15.0,13.0,1678709238.0,3,13,0,12,7
13.0,0.0,13.0,15.0,1678709505.0,3,13,0,12,11
13.0,0.0,13.0,15.0,1678709773.0,3,13,0,12,16
13.0,0.0,13.0,15.0,1678710041.0,3,13,0,12,20
13.0,0.0,13.0,15.0,1678710577.0,3,13,0,12,29
13.0,0.0,13.0,15.0,1678710843.0,3,13,0,12,34
12.0,0.0,12.0,16.0,1678711107.0,3,13,0,12,38
14.0,0.0,14.0,14.0,1678711374.0,3,13,0,12,42
13.0,0.0,13.0,15.0,1678711644.0,3,13,0,12,47
9.0,0.0,9.0,19.0,1678711910.0,3,13,0,12,51
5.0,0.0,5.0,23.0,1678712177.0,3,13,0,12,56
3.0,0.0,3.0,25.0,1678712445.0,3,13,0,13,0
2.0,0.0,2.0,26.0,1678712712.0,3,13,0,13,5
0.0,0.0,0.0,28.0,1678713253.0,3,13,0,13,14
2.0,0.0,2.0,26.0,1678713521.0,3,13,0,13,18
0.0,0.0,0.0,28.0,1678713788.0,3,13,0,13,23
1.0,0.0,1.0,27.0,1678714059.0,3,13,0,13,27
2.0,0.0,2.0,26.0,1678714328.0,3,13,0,13,32
1.0,0.0,1.0,27.0,1678714600.0,3,13,0,13,36
0.0,0.0,0.0,28.0,1678714867.0,3,13,0,13,41
2.0,0.0,2.0,26.0,1678715137.0,3,13,0,13,45
5.0,0.0,5.0,23.0,1678715676.0,3,13,0,13,54
8.0,0.0,8.0,20.0,1678715943.0,3,13,0,13,59
9.0,0.0,9.0,18.0,1678716212.0,3,13,0,14,3
11.0,0.0,11.0,17.0,1678716479.0,3,13,0,14,7
9.0,0.0,9.0,19.0,1678716747.0,3,13,0,14,12
9.0,0.0,9.0,19.0,1678717014.0,3,13,0,14,16
9.0,0.0,9.0,19.0,1678717281.0,3,13,0,14,21
9.0,0.0,9.0,19.0,1678717548.0,3,13,0,14,25
7.0,0.0,7.0,21.0,1678717816.0,3,13,0,14,30
7.0,0.0,7.0,21.0,1678718353.0,3,13,0,14,39
8.0,0.0,8.0,20.0,1678718623.0,3,13,0,14,43
9.0,0.0,9.0,19.0,1678718891.0,3,13,0,14,48
7.0,0.0,7.0,21.0,1678719159.0,3,13,0,14,52
8.0,0.0,8.0,20.0,1678719427.0,3,13,0,14,57
9.0,0.0,9.0,19.0,1678719693.0,3,13,0,15,1
4.0,0.0,4.0,24.0,1678719960.0,3,13,0,15,6
3.0,0.0,3.0,25.0,1678720226.0,3,13,0,15,10
2.0,0.0,2.0,26.0,1678720760.0,3,13,0,15,19
2.0,0.0,2.0,26.0,1678721029.0,3,13,0,15,23
1.0,0.0,1.0,27.0,1678721297.0,3,13,0,15,28
0.0,0.0,0.0,28.0,1678721564.0,3,13,0,15,32
0.0,0.0,0.0,28.0,1678721828.0,3,13,0,15,37
1.0,0.0,1.0,27.0,1678722094.0,3,13,0,15,41
1.0,0.0,1.0,27.0,1678722362.0,3,13,0,15,46
1.0,0.0,1.0,27.0,1678722889.0,3,13,0,15,54
1.0,0.0,1.0,27.0,1678723158.0,3,13,0,15,59
1.0,0.0,1.0,27.0,1678723424.0,3,13,0,16,3
0.0,0.0,0.0,28.0,1678723688.0,3,13,0,16,8
0.0,0.0,0.0,28.0,1678723954.0,3,13,0,16,12
0.0,0.0,0.0,28.0,1678724216.0,3,13,0,16,16
2.0,0.0,2.0,26.0,1678724481.0,3,13,0,16,21
0.0,0.0,0.0,27.0,1678724745.0,3,13,0,16,25
0.0,0.0,0.0,27.0,1678725016.0,3,13,0,16,30
0.0,0.0,0.0,27.0,1678725550.0,3,13,0,16,39
1.0,0.0,1.0,26.0,1678725815.0,3,13,0,16,43
1.0,0.0,1.0,27.0,1678726082.0,3,13,0,16,48
1.0,0.0,1.0,27.0,1678726343.0,3,13,0,16,52
1.0,0.0,1.0,27.0,1678726610.0,3,13,0,16,56
1.0,0.0,1.0,27.0,1678726876.0,3,13,0,17,1
0.0,0.0,0.0,28.0,1678727143.0,3,13,0,17,5
0.0,0.0,0.0,28.0,1678727675.0,3,13,0,17,14
0.0,0.0,0.0,28.0,1678727941.0,3,13,0,17,19
0.0,0.0,0.0,28.0,1678728205.0,3,13,0,17,23
2.0,0.0,2.0,26.0,1678728470.0,3,13,0,17,27
2.0,0.0,2.0,26.0,1678728738.0,3,13,0,17,32
2.0,0.0,2.0,26.0,1678729006.0,3,13,0,17,36
0.0,0.0,0.0,28.0,1678729274.0,3,13,0,17,41
0.0,0.0,0.0,28.0,1678729541.0,3,13,0,17,45
0.0,0.0,0.0,28.0,1678730067.0,3,13,0,17,54
1.0,0.0,1.0,27.0,1678730333.0,3,13,0,17,58
1.0,0.0,1.0,27.0,1678730597.0,3,13,0,18,3
0.0,0.0,0.0,28.0,1678730860.0,3,13,0,18,7
0.0,0.0,0.0,28.0,1678731126.0,3,13,0,18,12
1.0,0.0,1.0,27.0,1678731394.0,3,13,0,18,16
1.0,0.0,1.0,27.0,1678731663.0,3,13,0,18,21
1.0,0.0,1.0,27.0,1678732192.0,3,13,0,18,29
1.0,0.0,1.0,27.0,1678732457.0,3,13,0,18,34
2.0,0.0,2.0,26.0,1678732719.0,3,13,0,18,38
1.0,0.0,1.0,27.0,1678732983.0,3,13,0,18,43
0.0,0.0,0.0,28.0,1678733249.0,3,13,0,18,47
0.0,0.0,0.0,28.0,1678733515.0,3,13,0,18,51
0.0,0.0,0.0,28.0,1678733782.0,3,13,0,18,56
0.0,0.0,0.0,28.0,1678734051.0,3,13,0,19,0
0.0,0.0,0.0,28.0,1678734584.0,3,13,0,19,9
0.0,0.0,0.0,28.0,1678734849.0,3,13,0,19,14
2.0,0.0,2.0,26.0,1678735115.0,3,13,0,19,18
2.0,0.0,2.0,26.0,1678735382.0,3,13,0,19,23
2.0,0.0,2.0,26.0,1678735644.0,3,13,0,19,27
1.0,0.0,1.0,27.0,1678735911.0,3,13,0,19,31
2.0,0.0,2.0,26.0,1678736179.0,3,13,0,19,36
3.0,0.0,3.0,25.0,1678736440.0,3,13,0,19,40
0.0,0.0,0.0,28.0,1678736969.0,3,13,0,19,49
0.0,0.0,0.0,28.0,1678737237.0,3,13,0,19,53
0.0,0.0,0.0,28.0,1678737503.0,3,13,0,19,58
0.0,0.0,0.0,28.0,1678737769.0,3,13,0,20,2
1.0,0.0,1.0,27.0,1678738034.0,3,13,0,20,7
0.0,0.0,0.0,28.0,1678738301.0,3,13,0,20,11
0.0,0.0,0.0,28.0,1678738564.0,3,13,0,20,16
0.0,0.0,0.0,28.0,1678738829.0,3,13,0,20,20
1.0,0.0,1.0,27.0,1678739358.0,3,13,0,20,29
0.0,0.0,0.0,28.0,1678739620.0,3,13,0,20,33
0.0,0.0,0.0,28.0,1678739887.0,3,13,0,20,38
0.0,0.0,0.0,28.0,1678740152.0,3,13,0,20,42
0.0,0.0,0.0,28.0,1678740418.0,3,13,0,20,46
0.0,0.0,0.0,28.0,1678740686.0,3,13,0,20,51
0.0,0.0,0.0,28.0,1678740950.0,3,13,0,20,55
0.0,0.0,0.0,28.0,1678741485.0,3,13,0,21,4
0.0,0.0,0.0,28.0,1678741750.0,3,13,0,21,9
0.0,0.0,0.0,28.0,1678742016.0,3,13,0,21,13
0.0,0.0,0.0,28.0,1678742282.0,3,13,0,21,18
0.0,0.0,0.0,28.0,1678742549.0,3,13,0,21,22
0.0,0.0,0.0,28.0,1678742816.0,3,13,0,21,26
0.0,0.0,0.0,28.0,1678743079.0,3,13,0,21,31
0.0,0.0,0.0,28.0,1678743343.0,3,13,0,21,35
0.0,0.0,0.0,28.0,1678743874.0,3,13,0,21,44
0.0,0.0,0.0,28.0,1678744138.0,3,13,0,21,48
0.0,0.0,0.0,28.0,1678744401.0,3,13,0,21,53
0.0,0.0,0.0,28.0,1678744667.0,3,13,0,21,57
0.0,0.0,0.0,28.0,1678744931.0,3,13,0,22,2
0.0,0.0,0.0,28.0,1678745197.0,3,13,0,22,6
1.0,0.0,1.0,27.0,1678745463.0,3,13,0,22,11
1.0,0.0,1.0,27.0,1678745730.0,3,13,0,22,15
1.0,0.0,1.0,27.0,1678746260.0,3,13,0,22,24
1.0,0.0,1.0,27.0,1678746527.0,3,13,0,22,28
1.0,0.0,1.0,27.0,1678746793.0,3,13,0,22,33
2.0,0.0,2.0,26.0,1678747059.0,3,13,0,22,37
2.0,0.0,2.0,26.0,1678747323.0,3,13,0,22,42
1.0,0.0,1.0,27.0,1678747588.0,3,13,0,22,46
1.0,0.0,1.0,27.0,1678747853.0,3,13,0,22,50
0.0,0.0,0.0,28.0,1678748120.0,3,13,0,22,55
0.0,0.0,0.0,28.0,1678748652.0,3,13,0,23,4
0.0,0.0,0.0,28.0,1678748917.0,3,13,0,23,8
0.0,0.0,0.0,28.0,1678749185.0,3,13,0,23,13
0.0,0.0,0.0,28.0,1678749449.0,3,13,0,23,17
0.0,0.0,0.0,28.0,1678749712.0,3,13,0,23,21
0.0,0.0,0.0,28.0,1678749979.0,3,13,0,23,26
0.0,0.0,0.0,28.0,1678750244.0,3,13,0,23,30
0.0,0.0,0.0,28.0,1678750776.0,3,13,0,23,39
0.0,0.0,0.0,28.0,1678751045.0,3,13,0,23,44
0.0,0.0,0.0,28.0,1678751313.0,3,13,0,23,48
0.0,0.0,0.0,28.0,1678751578.0,3,13,0,23,52
0.0,0.0,0.0,28.0,1678751843.0,3,13,0,23,57
0.0,0.0,0.0,28.0,1678752106.0,3,14,1,0,1
0.0,0.0,0.0,28.0,1678752371.0,3,14,1,0,6
0.0,0.0,0.0,28.0,1678752636.0,3,14,1,0,10
0.0,0.0,0.0,28.0,1678753164.0,3,14,1,0,19
0.0,0.0,0.0,28.0,1678753429.0,3,14,1,0,23
0.0,0.0,0.0,28.0,1678753698.0,3,14,1,0,28
0.0,0.0,0.0,28.0,1678753963.0,3,14,1,0,32
0.0,0.0,0.0,28.0,1678754229.0,3,14,1,0,37
0.0,0.0,0.0,28.0,1678754495.0,3,14,1,0,41
0.0,0.0,0.0,28.0,1678754760.0,3,14,1,0,46
0.0,0.0,0.0,28.0,1678755292.0,3,14,1,0,54
0.0,0.0,0.0,28.0,1678755560.0,3,14,1,0,59
0.0,0.0,0.0,28.0,1678755827.0,3,14,1,1,3
0.0,0.0,0.0,28.0,1678756092.0,3,14,1,1,8
0.0,0.0,0.0,28.0,1678756359.0,3,14,1,1,12
0.0,0.0,0.0,28.0,1678756624.0,3,14,1,1,17
0.0,0.0,0.0,28.0,1678756891.0,3,14,1,1,21
0.0,0.0,0.0,28.0,1678757157.0,3,14,1,1,25
0.0,0.0,0.0,28.0,1678757691.0,3,14,1,1,34
0.0,0.0,0.0,28.0,1678757956.0,3,14,1,1,39
0.0,0.0,0.0,28.0,1678758220.0,3,14,1,1,43
0.0,0.0,0.0,28.0,1678758488.0,3,14,1,1,48
0.0,0.0,0.0,28.0,1678758755.0,3,14,1,1,52
0.0,0.0,0.0,28.0,1678759020.0,3,14,1,1,57
0.0,0.0,0.0,28.0,1678759283.0,3,14,1,2,1
0.0,0.0,0.0,28.0,1678759550.0,3,14,1,2,5
0.0,0.0,0.0,28.0,1678760081.0,3,14,1,2,14
0.0,0.0,0.0,28.0,1678760346.0,3,14,1,2,19
0.0,0.0,0.0,28.0,1678760612.0,3,14,1,2,23
0.0,0.0,0.0,28.0,1678760881.0,3,14,1,2,28
0.0,0.0,0.0,28.0,1678761150.0,3,14,1,2,32
0.0,0.0,0.0,28.0,1678761418.0,3,14,1,2,36
0.0,0.0,0.0,28.0,1678761683.0,3,14,1,2,41
0.0,0.0,0.0,28.0,1678761948.0,3,14,1,2,45
0.0,0.0,0.0,28.0,1678762476.0,3,14,1,2,54
0.0,0.0,0.0,28.0,1678762742.0,3,14,1,2,59
0.0,0.0,0.0,28.0,1678763008.0,3,14,1,3,3
0.0,0.0,0.0,28.0,1678763270.0,3,14,1,3,7
0.0,0.0,0.0,28.0,1678763536.0,3,14,1,3,12
0.0,0.0,0.0,28.0,1678763799.0,3,14,1,3,16
0.0,0.0,0.0,28.0,1678764065.0,3,14,1,3,21
0.0,0.0,0.0,28.0,1678764333.0,3,14,1,3,25
0.0,0.0,0.0,28.0,1678764862.0,3,14,1,3,34
0.0,0.0,0.0,28.0,1678765124.0,3,14,1,3,38
0.0,0.0,0.0,28.0,1678765392.0,3,14,1,3,43
0.0,0.0,0.0,28.0,1678765657.0,3,14,1,3,47
0.0,0.0,0.0,28.0,1678765926.0,3,14,1,3,52
0.0,0.0,0.0,28.0,1678766193.0,3,14,1,3,56
0.0,0.0,0.0,28.0,1678766460.0,3,14,1,4,1
0.0,0.0,0.0,28.0,1678766728.0,3,14,1,4,5
0.0,0.0,0.0,28.0,1678767265.0,3,14,1,4,14
0.0,0.0,0.0,28.0,1678767529.0,3,14,1,4,18
0.0,0.0,0.0,28.0,1678767797.0,3,14,1,4,23
0.0,0.0,0.0,28.0,1678768064.0,3,14,1,4,27
0.0,0.0,0.0,28.0,1678768332.0,3,14,1,4,32
0.0,0.0,0.0,28.0,1678768598.0,3,14,1,4,36
0.0,0.0,0.0,28.0,1678768904.0,3,14,1,4,41
0.0,0.0,0.0,28.0,1678769176.0,3,14,1,4,46
0.0,0.0,0.0,28.0,1678769437.0,3,14,1,4,50
0.0,0.0,0.0,28.0,1678769964.0,3,14,1,4,59
0.0,0.0,0.0,28.0,1678770226.0,3,14,1,5,3
0.0,0.0,0.0,28.0,1678770488.0,3,14,1,5,8
0.0,0.0,0.0,28.0,1678770792.0,3,14,1,5,13
0.0,0.0,0.0,28.0,1678771064.0,3,14,1,5,17
0.0,0.0,0.0,28.0,1678771334.0,3,14,1,5,22
0.0,0.0,0.0,28.0,1678771602.0,3,14,1,5,26
0.0,0.0,0.0,28.0,1678771871.0,3,14,1,5,31
0.0,0.0,0.0,28.0,1678772140.0,3,14,1,5,35
0.0,0.0,0.0,28.0,1678772673.0,3,14,1,5,44
0.0,0.0,0.0,28.0,1678772941.0,3,14,1,5,49
0.0,0.0,0.0,28.0,1678773208.0,3,14,1,5,53
0.0,0.0,0.0,28.0,1678773478.0,3,14,1,5,57
0.0,0.0,0.0,28.0,1678773744.0,3,14,1,6,2
0.0,0.0,0.0,28.0,1678774013.0,3,14,1,6,6
0.0,0.0,0.0,28.0,1678774282.0,3,14,1,6,11
0.0,0.0,0.0,28.0,1678774551.0,3,14,1,6,15
0.0,0.0,0.0,28.0,1678775085.0,3,14,1,6,24
0.0,0.0,0.0,28.0,1678775354.0,3,14,1,6,29
0.0,0.0,0.0,28.0,1678775625.0,3,14,1,6,33
0.0,0.0,0.0,28.0,1678775896.0,3,14,1,6,38
0.0,0.0,0.0,28.0,1678776167.0,3,14,1,6,42
0.0,0.0,0.0,28.0,1678776436.0,3,14,1,6,47
6.0,0.0,6.0,22.0,1678776704.0,3,14,1,6,51
12.0,1.0,11.0,15.0,1678776971.0,3,14,1,6,56
17.0,1.0,16.0,10.0,1678777238.0,3,14,1,7,0
23.0,2.0,21.0,4.0,1678777777.0,3,14,1,7,9
23.0,2.0,21.0,4.0,1678778044.0,3,14,1,7,14
25.0,2.0,23.0,2.0,1678778309.0,3,14,1,7,18
26.0,2.0,24.0,1.0,1678778577.0,3,14,1,7,22
26.0,2.0,24.0,1.0,1678778843.0,3,14,1,7,27
26.0,2.0,24.0,1.0,1678779113.0,3,14,1,7,31
24.0,1.0,23.0,3.0,1678779378.0,3,14,1,7,36
24.0,1.0,23.0,3.0,1678779644.0,3,14,1,7,40
25.0,1.0,24.0,2.0,1678780181.0,3,14,1,7,49
24.0,1.0,23.0,3.0,1678780450.0,3,14,1,7,54
25.0,1.0,24.0,2.0,1678780719.0,3,14,1,7,58
27.0,1.0,26.0,1.0,1678780986.0,3,14,1,8,3
27.0,1.0,26.0,1.0,1678781254.0,3,14,1,8,7
27.0,1.0,26.0,1.0,1678781524.0,3,14,1,8,12
27.0,1.0,26.0,1.0,1678781791.0,3,14,1,8,16
27.0,1.0,26.0,1.0,1678782056.0,3,14,1,8,20
27.0,1.0,26.0,1.0,1678782592.0,3,14,1,8,29
27.0,1.0,26.0,1.0,1678782858.0,3,14,1,8,34
27.0,1.0,26.0,1.0,1678783127.0,3,14,1,8,38
26.0,1.0,25.0,2.0,1678783397.0,3,14,1,8,43
27.0,1.0,26.0,1.0,1678783666.0,3,14,1,8,47
27.0,1.0,26.0,1.0,1678783934.0,3,14,1,8,52
26.0,1.0,25.0,2.0,1678784201.0,3,14,1,8,56
25.0,0.0,25.0,3.0,1678784470.0,3,14,1,9,1
27.0,0.0,27.0,1.0,1678784737.0,3,14,1,9,5
26.0,0.0,26.0,2.0,1678785271.0,3,14,1,9,14
26.0,0.0,26.0,2.0,1678785537.0,3,14,1,9,18
27.0,0.0,27.0,1.0,1678785803.0,3,14,1,9,23
27.0,0.0,27.0,1.0,1678786071.0,3,14,1,9,27
27.0,0.0,27.0,1.0,1678786341.0,3,14,1,9,32
27.0,0.0,27.0,1.0,1678786605.0,3,14,1,9,36
27.0,0.0,27.0,1.0,1678786870.0,3,14,1,9,41
27.0,0.0,27.0,1.0,1678787138.0,3,14,1,9,45
27.0,0.0,27.0,1.0,1678787673.0,3,14,1,9,54
27.0,0.0,27.0,1.0,1678787938.0,3,14,1,9,58
27.0,0.0,27.0,1.0,1678788204.0,3,14,1,10,3
27.0,0.0,27.0,1.0,1678788471.0,3,14,1,10,7
27.0,0.0,27.0,1.0,1678788741.0,3,14,1,10,12
26.0,0.0,26.0,2.0,1678789009.0,3,14,1,10,16
27.0,0.0,27.0,1.0,1678789278.0,3,14,1,10,21
27.0,0.0,27.0,1.0,1678789542.0,3,14,1,10,25
27.0,0.0,27.0,1.0,1678790073.0,3,14,1,10,34
26.0,0.0,26.0,2.0,1678790344.0,3,14,1,10,39
27.0,0.0,27.0,1.0,1678790612.0,3,14,1,10,43
26.0,0.0,26.0,2.0,1678790881.0,3,14,1,10,48
26.0,0.0,26.0,2.0,1678791148.0,3,14,1,10,52
23.0,0.0,23.0,5.0,1678791415.0,3,14,1,10,56
20.0,0.0,20.0,8.0,1678791681.0,3,14,1,11,1
20.0,0.0,20.0,8.0,1678791947.0,3,14,1,11,5
20.0,0.0,20.0,8.0,1678792479.0,3,14,1,11,14
18.0,0.0,18.0,10.0,1678792744.0,3,14,1,11,19
17.0,0.0,17.0,11.0,1678793013.0,3,14,1,11,23
18.0,0.0,18.0,10.0,1678793279.0,3,14,1,11,27
18.0,0.0,18.0,10.0,1678793550.0,3,14,1,11,32
16.0,0.0,16.0,12.0,1678793818.0,3,14,1,11,36
15.0,0.0,15.0,13.0,1678794083.0,3,14,1,11,41
14.0,0.0,14.0,14.0,1678794353.0,3,14,1,11,45
14.0,0.0,14.0,14.0,1678794622.0,3,14,1,11,50
15.0,0.0,15.0,13.0,1678795159.0,3,14,1,11,59
15.0,0.0,15.0,13.0,1678795427.0,3,14,1,12,3
12.0,0.0,12.0,16.0,1678795699.0,3,14,1,12,8
11.0,0.0,11.0,16.0,1678795964.0,3,14,1,12,12
13.0,0.0,13.0,14.0,1678796231.0,3,14,1,12,17
15.0,0.0,15.0,13.0,1678796499.0,3,14,1,12,21
14.0,0.0,14.0,14.0,1678796766.0,3,14,1,12,26
14.0,0.0,14.0,14.0,1678797037.0,3,14,1,12,30
13.0,0.0,13.0,15.0,1678797569.0,3,14,1,12,39
13.0,0.0,13.0,15.0,1678797831.0,3,14,1,12,43
13.0,0.0,13.0,15.0,1678798101.0,3,14,1,12,48
14.0,0.0,14.0,14.0,1678798365.0,3,14,1,12,52
10.0,0.0,10.0,18.0,1678798633.0,3,14,1,12,57
7.0,0.0,7.0,21.0,1678798899.0,3,14,1,13,1
3.0,0.0,3.0,25.0,1678799167.0,3,14,1,13,6
4.0,0.0,4.0,24.0,1678799436.0,3,14,1,13,10
1.0,0.0,1.0,27.0,1678799974.0,3,14,1,13,19
1.0,0.0,1.0,27.0,1678800238.0,3,14,1,13,23
2.0,0.0,2.0,26.0,1678800504.0,3,14,1,13,28
2.0,0.0,2.0,26.0,1678800772.0,3,14,1,13,32
2.0,0.0,2.0,26.0,1678801042.0,3,14,1,13,37
2.0,0.0,2.0,26.0,1678801311.0,3,14,1,13,41
2.0,0.0,2.0,26.0,1678801579.0,3,14,1,13,46
2.0,0.0,2.0,26.0,1678801847.0,3,14,1,13,50
2.0,0.0,2.0,26.0,1678802117.0,3,14,1,13,55
2.0,0.0,2.0,26.0,1678802652.0,3,14,1,14,4
