num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,last_reported,V1
12.0,0.0,12.0,15.0,1691834223.0,
12.0,0.0,12.0,15.0,1691834489.0,
12.0,0.0,12.0,15.0,1691834755.0,
12.0,0.0,12.0,15.0,1691835021.0,
12.0,0.0,12.0,15.0,1691835286.0,
11.0,0.0,11.0,16.0,1691835818.0,
11.0,0.0,11.0,16.0,1691835818.0,
11.0,0.0,11.0,16.0,1691836350.0,
11.0,0.0,11.0,16.0,1691836616.0,
11.0,0.0,11.0,16.0,1691836883.0,
10.0,0.0,10.0,17.0,1691837147.0,
9.0,0.0,9.0,18.0,1691837415.0,
9.0,0.0,9.0,18.0,1691837682.0,
10.0,0.0,10.0,17.0,1691838213.0,
10.0,0.0,10.0,17.0,1691838478.0,
10.0,0.0,10.0,17.0,1691838743.0,
10.0,0.0,10.0,17.0,1691839009.0,
10.0,0.0,10.0,17.0,1691839274.0,
8.0,0.0,8.0,19.0,1691839538.0,
8.0,0.0,8.0,19.0,1691839805.0,
8.0,0.0,8.0,19.0,1691840071.0,
8.0,0.0,8.0,19.0,1691840604.0,
8.0,0.0,8.0,19.0,1691840604.0,
8.0,0.0,8.0,19.0,1691841136.0,
8.0,0.0,8.0,19.0,1691841402.0,
7.0,0.0,7.0,20.0,1691841669.0,
7.0,0.0,7.0,20.0,1691841935.0,
7.0,0.0,7.0,20.0,1691842201.0,
7.0,0.0,7.0,20.0,1691842467.0,
7.0,0.0,7.0,20.0,1691843003.0,
7.0,0.0,7.0,20.0,1691843003.0,
7.0,0.0,7.0,20.0,1691843534.0,
7.0,0.0,7.0,20.0,1691843798.0,
8.0,0.0,8.0,19.0,1691844061.0,
8.0,0.0,8.0,19.0,1691844325.0,
7.0,0.0,7.0,20.0,1691844589.0,
7.0,0.0,7.0,20.0,1691844854.0,
7.0,0.0,7.0,20.0,1691845385.0,
7.0,0.0,7.0,20.0,1691845651.0,
7.0,0.0,7.0,20.0,1691845916.0,
8.0,0.0,8.0,19.0,1691846181.0,
8.0,0.0,8.0,19.0,1691846447.0,
8.0,0.0,8.0,19.0,1691846713.0,
8.0,0.0,8.0,19.0,1691846980.0,
8.0,0.0,8.0,19.0,1691847245.0,
8.0,0.0,8.0,19.0,1691847777.0,
8.0,0.0,8.0,19.0,1691848044.0,
8.0,0.0,8.0,19.0,1691848309.0,
8.0,0.0,8.0,19.0,1691848573.0,
8.0,0.0,8.0,19.0,1691848841.0,
8.0,0.0,8.0,19.0,1691849104.0,
8.0,0.0,8.0,19.0,1691849371.0,
8.0,0.0,8.0,19.0,1691849905.0,
8.0,0.0,8.0,19.0,1691850169.0,
8.0,0.0,8.0,19.0,1691850435.0,
8.0,0.0,8.0,19.0,1691850699.0,
8.0,0.0,8.0,19.0,1691850962.0,
8.0,0.0,8.0,19.0,1691851222.0,
8.0,0.0,8.0,19.0,1691851486.0,
8.0,0.0,8.0,19.0,1691852017.0,
8.0,0.0,8.0,19.0,1691852017.0,
8.0,0.0,8.0,19.0,1691852551.0,
8.0,0.0,8.0,19.0,1691852814.0,
8.0,0.0,8.0,19.0,1691853081.0,
8.0,0.0,8.0,19.0,1691853346.0,
8.0,0.0,8.0,19.0,1691853610.0,
8.0,0.0,8.0,19.0,1691854139.0,
8.0,0.0,8.0,19.0,1691854406.0,
8.0,0.0,8.0,19.0,1691854671.0,
8.0,0.0,8.0,19.0,1691854937.0,
8.0,0.0,8.0,19.0,1691855196.0,
8.0,0.0,8.0,19.0,1691855461.0,
8.0,0.0,8.0,19.0,1691855727.0,
8.0,0.0,8.0,19.0,1691855990.0,
8.0,0.0,8.0,19.0,1691856522.0,
8.0,0.0,8.0,19.0,1691856787.0,
7.0,0.0,7.0,20.0,1691857049.0,
7.0,0.0,7.0,20.0,1691857318.0,
7.0,0.0,7.0,20.0,1691857583.0,
7.0,0.0,7.0,20.0,1691857850.0,
7.0,0.0,7.0,20.0,1691858115.0,
7.0,0.0,7.0,20.0,1691858379.0,
7.0,0.0,7.0,20.0,1691858914.0,
7.0,0.0,7.0,20.0,1691859177.0,
7.0,0.0,7.0,20.0,1691859443.0,
7.0,0.0,7.0,20.0,1691859707.0,
7.0,0.0,7.0,20.0,1691859973.0,
8.0,0.0,8.0,19.0,1691860239.0,
8.0,0.0,8.0,19.0,1691860500.0,
8.0,0.0,8.0,19.0,1691860766.0,
8.0,0.0,8.0,19.0,1691861300.0,
8.0,0.0,8.0,19.0,1691861564.0,
8.0,0.0,8.0,19.0,1691861828.0,
8.0,0.0,8.0,19.0,1691862095.0,
8.0,0.0,8.0,19.0,1691862358.0,
8.0,0.0,8.0,19.0,1691862620.0,
8.0,0.0,8.0,19.0,1691863154.0,
8.0,0.0,8.0,19.0,1691863416.0,
8.0,0.0,8.0,19.0,1691863416.0,
8.0,0.0,8.0,19.0,1691863945.0,
8.0,0.0,8.0,19.0,1691864210.0,
8.0,0.0,8.0,19.0,1691864477.0,
8.0,0.0,8.0,19.0,1691864743.0,
8.0,0.0,8.0,19.0,1691865008.0,
8.0,0.0,8.0,19.0,1691865271.0,
8.0,0.0,8.0,19.0,1691865799.0,
8.0,0.0,8.0,19.0,1691866066.0,
8.0,0.0,8.0,19.0,1691866335.0,
8.0,0.0,8.0,19.0,1691866598.0,
8.0,0.0,8.0,19.0,1691866861.0,
8.0,0.0,8.0,19.0,1691867125.0,
7.0,0.0,7.0,20.0,1691867387.0,
7.0,0.0,7.0,20.0,1691867650.0,
7.0,0.0,7.0,20.0,1691868178.0,
7.0,0.0,7.0,20.0,1691868445.0,
7.0,0.0,7.0,20.0,1691868706.0,
6.0,0.0,6.0,21.0,1691868969.0,
6.0,0.0,6.0,21.0,1691869235.0,
6.0,0.0,6.0,21.0,1691869501.0,
6.0,0.0,6.0,21.0,1691869766.0,
6.0,0.0,6.0,21.0,1691870298.0,
6.0,0.0,6.0,21.0,1691870564.0,
6.0,0.0,6.0,21.0,1691870826.0,
7.0,0.0,7.0,20.0,1691871090.0,
7.0,0.0,7.0,20.0,1691871357.0,
7.0,0.0,7.0,20.0,1691871623.0,
7.0,0.0,7.0,20.0,1691872155.0,
7.0,0.0,7.0,20.0,1691872155.0,
7.0,0.0,7.0,20.0,1691872685.0,
7.0,0.0,7.0,20.0,1691872948.0,
7.0,0.0,7.0,20.0,1691873214.0,
7.0,0.0,7.0,20.0,1691873479.0,
7.0,0.0,7.0,20.0,1691873745.0,
7.0,0.0,7.0,20.0,1691874010.0,
7.0,0.0,7.0,20.0,1691874540.0,
7.0,0.0,7.0,20.0,1691874803.0,
7.0,0.0,7.0,20.0,1691875067.0,
7.0,0.0,7.0,20.0,1691875332.0,
7.0,0.0,7.0,20.0,1691875599.0,
7.0,0.0,7.0,20.0,1691875865.0,
7.0,0.0,7.0,20.0,1691876134.0,
7.0,0.0,7.0,20.0,1691876399.0,
8.0,0.0,8.0,19.0,1691876930.0,
9.0,0.0,9.0,18.0,1691877195.0,
9.0,0.0,9.0,18.0,1691877460.0,
10.0,0.0,10.0,17.0,1691877725.0,
10.0,0.0,10.0,17.0,1691877989.0,
10.0,0.0,10.0,17.0,1691878252.0,
10.0,0.0,10.0,17.0,1691878516.0,
10.0,0.0,10.0,17.0,1691878782.0,
10.0,0.0,10.0,17.0,1691879313.0,
10.0,0.0,10.0,17.0,1691879580.0,
10.0,0.0,10.0,17.0,1691879845.0,
10.0,0.0,10.0,17.0,1691880111.0,
10.0,0.0,10.0,17.0,1691880378.0,
10.0,0.0,10.0,17.0,1691880642.0,
10.0,0.0,10.0,17.0,1691881175.0,
10.0,0.0,10.0,17.0,1691881175.0,
10.0,0.0,10.0,17.0,1691881705.0,
10.0,0.0,10.0,17.0,1691881970.0,
10.0,0.0,10.0,17.0,1691882233.0,
10.0,0.0,10.0,17.0,1691882498.0,
10.0,0.0,10.0,16.0,1691882761.0,
10.0,0.0,10.0,16.0,1691883025.0,
11.0,0.0,11.0,15.0,1691883551.0,
12.0,0.0,12.0,15.0,1691883813.0,
12.0,0.0,12.0,15.0,1691884078.0,
12.0,0.0,12.0,15.0,1691884344.0,
12.0,0.0,12.0,15.0,1691884606.0,
12.0,0.0,12.0,15.0,1691884871.0,
12.0,0.0,12.0,15.0,1691885130.0,
12.0,0.0,12.0,15.0,1691885394.0,
12.0,0.0,12.0,15.0,1691885661.0,
12.0,0.0,12.0,15.0,1691886186.0,
12.0,0.0,12.0,15.0,1691886450.0,
12.0,0.0,12.0,15.0,1691886713.0,
12.0,0.0,12.0,15.0,1691886978.0,
12.0,0.0,12.0,15.0,1691887241.0,
12.0,0.0,12.0,15.0,1691887507.0,
12.0,0.0,12.0,15.0,1691887770.0,
12.0,0.0,12.0,15.0,1691888301.0,
12.0,0.0,12.0,15.0,1691888563.0,
12.0,0.0,12.0,15.0,1691888830.0,
12.0,0.0,12.0,15.0,1691889095.0,
12.0,0.0,12.0,15.0,1691889360.0,
12.0,0.0,12.0,15.0,1691889626.0,
12.0,0.0,12.0,15.0,1691890156.0,
12.0,0.0,12.0,15.0,1691890156.0,
12.0,0.0,12.0,15.0,1691890420.0,
12.0,0.0,12.0,15.0,1691890953.0,
12.0,0.0,12.0,15.0,1691891221.0,
12.0,0.0,12.0,15.0,1691891488.0,
12.0,0.0,12.0,15.0,1691891753.0,
12.0,0.0,12.0,15.0,1691892017.0,
12.0,0.0,12.0,15.0,1691892283.0,
12.0,0.0,12.0,15.0,1691892818.0,
12.0,0.0,12.0,15.0,1691892818.0,
12.0,0.0,12.0,15.0,1691893349.0,
12.0,0.0,12.0,15.0,1691893612.0,
12.0,0.0,12.0,15.0,1691893879.0,
12.0,0.0,12.0,15.0,1691894146.0,
12.0,0.0,12.0,15.0,1691894414.0,
12.0,0.0,12.0,15.0,1691894948.0,
12.0,0.0,12.0,15.0,1691895216.0,
12.0,0.0,12.0,15.0,1691895485.0,
12.0,0.0,12.0,15.0,1691895785.0,
12.0,0.0,12.0,15.0,1691896047.0,
12.0,0.0,12.0,15.0,1691896306.0,
12.0,0.0,12.0,15.0,1691896570.0,
12.0,0.0,12.0,15.0,1691896830.0,
12.0,0.0,12.0,15.0,1691897349.0,
12.0,0.0,12.0,15.0,1691897349.0,
12.0,0.0,12.0,15.0,1691897914.0,
12.0,0.0,12.0,15.0,1691898180.0,
12.0,0.0,12.0,15.0,1691898446.0,
12.0,0.0,12.0,15.0,1691898712.0,
12.0,0.0,12.0,15.0,1691898977.0,
12.0,0.0,12.0,15.0,1691899240.0,
12.0,0.0,12.0,15.0,1691899505.0,
12.0,0.0,12.0,15.0,1691899767.0,
12.0,0.0,12.0,15.0,1691900032.0,
12.0,0.0,12.0,15.0,1691900565.0,
12.0,0.0,12.0,15.0,1691900830.0,
12.0,0.0,12.0,15.0,1691901096.0,
12.0,0.0,12.0,15.0,1691901362.0,
12.0,0.0,12.0,15.0,1691901627.0,
12.0,0.0,12.0,15.0,1691902159.0,
12.0,0.0,12.0,15.0,1691902159.0,
12.0,0.0,12.0,15.0,1691902691.0,
12.0,0.0,12.0,15.0,1691902954.0,
12.0,0.0,12.0,15.0,1691903220.0,
12.0,0.0,12.0,15.0,1691903485.0,
12.0,0.0,12.0,15.0,1691903750.0,
12.0,0.0,12.0,15.0,1691904016.0,
12.0,0.0,12.0,15.0,1691904548.0,
12.0,0.0,12.0,15.0,1691904813.0,
12.0,0.0,12.0,15.0,1691905078.0,
12.0,0.0,12.0,15.0,1691905344.0,
12.0,0.0,12.0,15.0,1691905610.0,
12.0,0.0,12.0,15.0,1691905874.0,
12.0,0.0,12.0,15.0,1691906139.0,
12.0,0.0,12.0,15.0,1691906406.0,
12.0,0.0,12.0,15.0,1691906668.0,
12.0,0.0,12.0,15.0,1691907199.0,
12.0,0.0,12.0,15.0,1691907461.0,
12.0,0.0,12.0,15.0,1691907724.0,
12.0,0.0,12.0,15.0,1691907989.0,
12.0,0.0,12.0,15.0,1691908251.0,
12.0,0.0,12.0,15.0,1691908515.0,
12.0,0.0,12.0,15.0,1691908782.0,
12.0,0.0,12.0,15.0,1691909049.0,
12.0,0.0,12.0,15.0,1691909577.0,
12.0,0.0,12.0,15.0,1691909844.0,
12.0,0.0,12.0,15.0,1691910110.0,
12.0,0.0,12.0,15.0,1691910376.0,
12.0,0.0,12.0,15.0,1691910642.0,
12.0,0.0,12.0,15.0,1691911175.0,
12.0,0.0,12.0,15.0,1691911175.0,
12.0,0.0,12.0,15.0,1691911441.0,
12.0,0.0,12.0,15.0,1691911970.0,
12.0,0.0,12.0,15.0,1691912238.0,
12.0,0.0,12.0,15.0,1691912505.0,
12.0,0.0,12.0,15.0,1691912768.0,
12.0,0.0,12.0,15.0,1691913034.0,
12.0,0.0,12.0,15.0,1691913297.0,
12.0,0.0,12.0,15.0,1691913564.0,
12.0,0.0,12.0,15.0,1691913832.0,
12.0,0.0,12.0,15.0,1691914365.0,
12.0,0.0,12.0,15.0,1691914631.0,
12.0,0.0,12.0,15.0,1691914898.0,
12.0,0.0,12.0,15.0,1691915164.0,
12.0,0.0,12.0,15.0,1691915431.0,
12.0,0.0,12.0,15.0,1691915695.0,
12.0,0.0,12.0,15.0,1691915962.0,
12.0,0.0,12.0,15.0,1691916228.0,
11.0,0.0,11.0,16.0,1691916758.0,
11.0,0.0,11.0,16.0,1691917023.0,
11.0,0.0,11.0,16.0,1691917290.0,
11.0,0.0,11.0,16.0,1691917557.0,
11.0,0.0,11.0,16.0,1691917822.0,
11.0,0.0,11.0,16.0,1691918356.0,
11.0,0.0,11.0,16.0,1691918622.0,
11.0,0.0,11.0,16.0,1691918889.0,
11.0,0.0,11.0,16.0,1691919154.0,
11.0,0.0,11.0,16.0,1691919426.0,
10.0,0.0,10.0,17.0,1691919692.0,
10.0,0.0,10.0,17.0,1691919957.0,
10.0,0.0,10.0,17.0,1691920227.0,
10.0,0.0,10.0,17.0,1691920755.0,
10.0,0.0,10.0,17.0,1691921022.0,
10.0,0.0,10.0,17.0,1691921286.0,
10.0,0.0,10.0,17.0,1691921551.0,
10.0,0.0,10.0,17.0,1691921818.0,
10.0,0.0,10.0,17.0,1691922085.0,
10.0,0.0,10.0,17.0,1691922353.0,
10.0,0.0,10.0,17.0,1691922615.0,
10.0,0.0,10.0,17.0,1691923144.0,
10.0,0.0,10.0,17.0,1691923411.0,
10.0,0.0,10.0,17.0,1691923411.0,
10.0,0.0,10.0,17.0,1691923937.0,
10.0,0.0,10.0,17.0,1691924203.0,
10.0,0.0,10.0,17.0,1691924468.0,
8.0,0.0,8.0,19.0,1691924735.0,
8.0,0.0,8.0,19.0,1691925000.0,
8.0,0.0,8.0,19.0,1691925263.0,
8.0,0.0,8.0,19.0,1691925797.0,
9.0,0.0,9.0,18.0,1691925797.0,
9.0,0.0,9.0,18.0,1691926326.0,
9.0,0.0,9.0,18.0,1691926594.0,
9.0,0.0,9.0,18.0,1691926859.0,
9.0,0.0,9.0,18.0,1691927125.0,
9.0,0.0,9.0,18.0,1691927390.0,
9.0,0.0,9.0,18.0,1691927656.0,
9.0,0.0,9.0,18.0,1691928190.0,
9.0,0.0,9.0,18.0,1691928455.0,
9.0,0.0,9.0,18.0,1691928720.0,
9.0,0.0,9.0,18.0,1691928986.0,
9.0,0.0,9.0,18.0,1691929252.0,
9.0,0.0,9.0,18.0,1691929516.0,
9.0,0.0,9.0,18.0,1691929782.0,
9.0,0.0,9.0,18.0,1691930048.0,
9.0,0.0,9.0,18.0,1691930586.0,
9.0,0.0,9.0,18.0,1691930852.0,
9.0,0.0,9.0,18.0,1691931118.0,
9.0,0.0,9.0,18.0,1691931387.0,
9.0,0.0,9.0,18.0,1691931653.0,
8.0,0.0,8.0,19.0,1691931920.0,
8.0,0.0,8.0,19.0,1691932186.0,
8.0,0.0,8.0,19.0,1691932717.0,
9.0,0.0,9.0,18.0,1691932983.0,
9.0,0.0,9.0,18.0,1691933250.0,
9.0,0.0,9.0,18.0,1691933516.0,
9.0,0.0,9.0,18.0,1691933782.0,
9.0,0.0,9.0,18.0,1691934047.0,
9.0,0.0,9.0,18.0,1691934315.0,
9.0,0.0,9.0,18.0,1691934578.0,
9.0,0.0,9.0,18.0,1691935112.0,
9.0,0.0,9.0,18.0,1691935380.0,
9.0,0.0,9.0,18.0,1691935647.0,
9.0,0.0,9.0,18.0,1691935915.0,
9.0,0.0,9.0,18.0,1691936179.0,
9.0,0.0,9.0,18.0,1691936444.0,
9.0,0.0,9.0,18.0,1691936711.0,
9.0,0.0,9.0,18.0,1691936976.0,
9.0,0.0,9.0,18.0,1691937241.0,
9.0,0.0,9.0,18.0,1691937775.0,
9.0,0.0,9.0,18.0,1691938041.0,
9.0,0.0,9.0,18.0,1691938306.0,
9.0,0.0,9.0,18.0,1691938571.0,
9.0,0.0,9.0,18.0,1691938837.0,
9.0,0.0,9.0,18.0,1691939369.0,
9.0,0.0,9.0,18.0,1691939369.0,
9.0,0.0,9.0,18.0,1691939634.0,
9.0,0.0,9.0,18.0,1691940167.0,
9.0,0.0,9.0,18.0,1691940430.0,
9.0,0.0,9.0,18.0,1691940694.0,
9.0,0.0,9.0,18.0,1691940960.0,
9.0,0.0,9.0,18.0,1691941225.0,
9.0,0.0,9.0,18.0,1691941757.0,
9.0,0.0,9.0,18.0,1691942024.0,
9.0,0.0,9.0,18.0,1691942024.0,
9.0,0.0,9.0,18.0,1691942557.0,
9.0,0.0,9.0,18.0,1691942823.0,
9.0,0.0,9.0,18.0,1691943090.0,
9.0,0.0,9.0,18.0,1691943358.0,
9.0,0.0,9.0,18.0,1691943625.0,
9.0,0.0,9.0,18.0,1691943891.0,
9.0,0.0,9.0,18.0,1691944160.0,
9.0,0.0,9.0,18.0,1691944687.0,
9.0,0.0,9.0,18.0,1691944952.0,
9.0,0.0,9.0,18.0,1691945220.0,
9.0,0.0,9.0,18.0,1691945484.0,
9.0,0.0,9.0,18.0,1691945750.0,
9.0,0.0,9.0,18.0,1691946016.0,
9.0,0.0,9.0,18.0,1691946285.0,
9.0,0.0,9.0,18.0,1691946813.0,
9.0,0.0,9.0,18.0,1691947079.0,
9.0,0.0,9.0,18.0,1691947346.0,
9.0,0.0,9.0,18.0,1691947606.0,
9.0,0.0,9.0,18.0,1691947873.0,
9.0,0.0,9.0,18.0,1691948140.0,
9.0,0.0,9.0,18.0,1691948406.0,
10.0,0.0,10.0,17.0,1691948937.0,
10.0,0.0,10.0,17.0,1691949203.0,
10.0,0.0,10.0,17.0,1691949203.0,
10.0,0.0,10.0,17.0,1691949736.0,
9.0,0.0,9.0,18.0,1691950005.0,
9.0,0.0,9.0,18.0,1691950271.0,
9.0,0.0,9.0,18.0,1691950538.0,
9.0,0.0,9.0,18.0,1691950803.0,
9.0,0.0,9.0,18.0,1691951069.0,
9.0,0.0,9.0,18.0,1691951596.0,
7.0,0.0,7.0,20.0,1691951864.0,
8.0,0.0,8.0,19.0,1691952131.0,
8.0,0.0,8.0,19.0,1691952396.0,
8.0,0.0,8.0,19.0,1691952662.0,
8.0,0.0,8.0,19.0,1691952928.0,
8.0,0.0,8.0,19.0,1691953195.0,
8.0,0.0,8.0,19.0,1691953459.0,
8.0,0.0,8.0,19.0,1691953992.0,
8.0,0.0,8.0,19.0,1691954254.0,
7.0,0.0,7.0,20.0,1691954521.0,
7.0,0.0,7.0,20.0,1691954788.0,
7.0,0.0,7.0,20.0,1691955052.0,
7.0,0.0,7.0,20.0,1691955317.0,
7.0,0.0,7.0,20.0,1691955583.0,
7.0,0.0,7.0,20.0,1691956109.0,
7.0,0.0,7.0,20.0,1691956375.0,
7.0,0.0,7.0,20.0,1691956641.0,
7.0,0.0,7.0,20.0,1691956908.0,
7.0,0.0,7.0,20.0,1691957174.0,
8.0,0.0,8.0,19.0,1691957437.0,
9.0,0.0,9.0,18.0,1691957965.0,
9.0,0.0,9.0,18.0,1691957965.0,
9.0,0.0,9.0,18.0,1691958496.0,
9.0,0.0,9.0,18.0,1691958763.0,
9.0,0.0,9.0,18.0,1691959026.0,
9.0,0.0,9.0,18.0,1691959293.0,
9.0,0.0,9.0,18.0,1691959557.0,
8.0,0.0,8.0,19.0,1691959824.0,
9.0,0.0,9.0,18.0,1691960352.0,
9.0,0.0,9.0,18.0,1691960617.0,
8.0,0.0,8.0,19.0,1691960884.0,
8.0,0.0,8.0,19.0,1691961150.0,
8.0,0.0,8.0,19.0,1691961417.0,
8.0,0.0,8.0,19.0,1691961682.0,
8.0,0.0,8.0,19.0,1691961948.0,
8.0,0.0,8.0,19.0,1691962214.0,
8.0,0.0,8.0,19.0,1691962743.0,
8.0,0.0,8.0,19.0,1691963010.0,
8.0,0.0,8.0,19.0,1691963010.0,
8.0,0.0,8.0,19.0,1691963544.0,
8.0,0.0,8.0,19.0,1691963807.0,
9.0,0.0,9.0,18.0,1691964074.0,
9.0,0.0,9.0,18.0,1691964338.0,
9.0,0.0,9.0,18.0,1691964604.0,
7.0,0.0,7.0,20.0,1691965136.0,
7.0,0.0,7.0,20.0,1691965403.0,
7.0,0.0,7.0,20.0,1691965403.0,
7.0,0.0,7.0,20.0,1691965934.0,
7.0,0.0,7.0,20.0,1691966200.0,
7.0,0.0,7.0,20.0,1691966463.0,
7.0,0.0,7.0,20.0,1691966729.0,
7.0,0.0,7.0,20.0,1691966995.0,
7.0,0.0,7.0,20.0,1691967260.0,
7.0,0.0,7.0,20.0,1691967792.0,
7.0,0.0,7.0,20.0,1691968059.0,
7.0,0.0,7.0,20.0,1691968323.0,
7.0,0.0,7.0,20.0,1691968592.0,
7.0,0.0,7.0,20.0,1691968856.0,
7.0,0.0,7.0,20.0,1691969123.0,
7.0,0.0,7.0,20.0,1691969387.0,
7.0,0.0,7.0,20.0,1691969655.0,
7.0,0.0,7.0,20.0,1691970185.0,
7.0,0.0,7.0,20.0,1691970451.0,
7.0,0.0,7.0,20.0,1691970718.0,
7.0,0.0,7.0,20.0,1691970984.0,
7.0,0.0,7.0,20.0,1691971248.0,
7.0,0.0,7.0,20.0,1691971512.0,
7.0,0.0,7.0,20.0,1691971779.0,
7.0,0.0,7.0,20.0,1691972045.0,
7.0,0.0,7.0,20.0,1691972579.0,
7.0,0.0,7.0,20.0,1691972845.0,
7.0,0.0,7.0,20.0,1691973110.0,
7.0,0.0,7.0,20.0,1691973375.0,
7.0,0.0,7.0,20.0,1691973643.0,
7.0,0.0,7.0,20.0,1691974176.0,
7.0,0.0,7.0,20.0,1691974176.0,
7.0,0.0,7.0,20.0,1691974743.0,
7.0,0.0,7.0,20.0,1691975010.0,
7.0,0.0,7.0,20.0,1691975010.0,
7.0,0.0,7.0,20.0,1691975539.0,
7.0,0.0,7.0,20.0,1691975805.0,
7.0,0.0,7.0,20.0,1691976071.0,
7.0,0.0,7.0,20.0,1691976339.0,
8.0,0.0,8.0,19.0,1691976605.0,
8.0,0.0,8.0,19.0,1691976870.0,
8.0,0.0,8.0,19.0,1691977402.0,
8.0,0.0,8.0,19.0,1691977402.0,
8.0,0.0,8.0,19.0,1691977929.0,
8.0,0.0,8.0,19.0,1691978195.0,
8.0,0.0,8.0,19.0,1691978461.0,
8.0,0.0,8.0,19.0,1691978726.0,
8.0,0.0,8.0,19.0,1691978994.0,
8.0,0.0,8.0,19.0,1691979525.0,
8.0,0.0,8.0,19.0,1691979792.0,
8.0,0.0,8.0,19.0,1691980055.0,
8.0,0.0,8.0,19.0,1691980322.0,
8.0,0.0,8.0,19.0,1691980586.0,
8.0,0.0,8.0,19.0,1691980853.0,
8.0,0.0,8.0,19.0,1691981119.0,
8.0,0.0,8.0,19.0,1691981385.0,
8.0,0.0,8.0,19.0,1691981913.0,
8.0,0.0,8.0,19.0,1691982180.0,
8.0,0.0,8.0,19.0,1691982446.0,
8.0,0.0,8.0,19.0,1691982712.0,
8.0,0.0,8.0,19.0,1691982979.0,
8.0,0.0,8.0,19.0,1691983243.0,
8.0,0.0,8.0,19.0,1691983510.0,
8.0,0.0,8.0,19.0,1691983774.0,
8.0,0.0,8.0,19.0,1691984075.0,
8.0,0.0,8.0,19.0,1691984599.0,
8.0,0.0,8.0,19.0,1691984860.0,
8.0,0.0,8.0,19.0,1691985120.0,
8.0,0.0,8.0,19.0,1691985384.0,
8.0,0.0,8.0,19.0,1691985644.0,
8.0,0.0,8.0,19.0,1691985950.0,
8.0,0.0,8.0,19.0,1691986219.0,
8.0,0.0,8.0,19.0,1691986485.0,
8.0,0.0,8.0,19.0,1691987017.0,
8.0,0.0,8.0,19.0,1691987017.0,
8.0,0.0,8.0,19.0,1691987545.0,
8.0,0.0,8.0,19.0,1691987810.0,
8.0,0.0,8.0,19.0,1691988075.0,
8.0,0.0,8.0,19.0,1691988342.0,
8.0,0.0,8.0,19.0,1691988609.0,
8.0,0.0,8.0,19.0,1691989141.0,
8.0,0.0,8.0,19.0,1691989406.0,
8.0,0.0,8.0,19.0,1691989672.0,
8.0,0.0,8.0,19.0,1691989939.0,
8.0,0.0,8.0,19.0,1691990204.0,
8.0,0.0,8.0,19.0,1691990468.0,
8.0,0.0,8.0,19.0,1691990735.0,
8.0,0.0,8.0,19.0,1691991004.0,
8.0,0.0,8.0,19.0,1691991537.0,
8.0,0.0,8.0,19.0,1691991802.0,
8.0,0.0,8.0,19.0,1691992068.0,
8.0,0.0,8.0,19.0,1691992333.0,
8.0,0.0,8.0,19.0,1691992600.0,
10.0,0.0,10.0,17.0,1691992867.0,
10.0,0.0,10.0,17.0,1691993132.0,
10.0,0.0,10.0,17.0,1691993399.0,
10.0,0.0,10.0,17.0,1691993666.0,
10.0,0.0,10.0,17.0,1691994201.0,
10.0,0.0,10.0,17.0,1691994201.0,
10.0,0.0,10.0,17.0,1691994729.0,
9.0,0.0,9.0,18.0,1691994998.0,
9.0,0.0,9.0,18.0,1691995266.0,
9.0,0.0,9.0,18.0,1691995533.0,
9.0,0.0,9.0,18.0,1691995801.0,
9.0,0.0,9.0,18.0,1691996330.0,
9.0,0.0,9.0,18.0,1691996589.0,
9.0,0.0,9.0,18.0,1691996852.0,
9.0,0.0,9.0,18.0,1691997116.0,
10.0,0.0,10.0,17.0,1691997384.0,
10.0,0.0,10.0,17.0,1691997652.0,
9.0,0.0,9.0,18.0,1691997920.0,
9.0,0.0,9.0,18.0,1691998187.0,
9.0,0.0,9.0,18.0,1691998454.0,
10.0,0.0,10.0,17.0,1691998988.0,
10.0,0.0,10.0,17.0,1691999257.0,
10.0,0.0,10.0,17.0,1691999522.0,
10.0,0.0,10.0,17.0,1691999788.0,
10.0,0.0,10.0,17.0,1692000056.0,
10.0,0.0,10.0,17.0,1692000323.0,
10.0,0.0,10.0,17.0,1692000588.0,
10.0,0.0,10.0,17.0,1692001120.0,
10.0,0.0,10.0,17.0,1692001387.0,
10.0,0.0,10.0,17.0,1692001652.0,
11.0,0.0,11.0,16.0,1692001918.0,
11.0,0.0,11.0,16.0,1692002182.0,
11.0,0.0,11.0,16.0,1692002449.0,
11.0,0.0,11.0,16.0,1692002715.0,
11.0,0.0,11.0,16.0,1692002983.0,
11.0,0.0,11.0,16.0,1692003518.0,
11.0,0.0,11.0,16.0,1692003787.0,
11.0,0.0,11.0,16.0,1692004054.0,
12.0,0.0,12.0,15.0,1692004322.0,
12.0,0.0,12.0,15.0,1692004590.0,
12.0,0.0,12.0,15.0,1692004857.0,
12.0,0.0,12.0,15.0,1692005125.0,
12.0,0.0,12.0,15.0,1692005392.0,
11.0,0.0,11.0,16.0,1692005658.0,
12.0,0.0,12.0,15.0,1692006193.0,
12.0,0.0,12.0,15.0,1692006460.0,
12.0,1.0,11.0,15.0,1692006725.0,
12.0,1.0,11.0,15.0,1692006991.0,
12.0,1.0,11.0,15.0,1692007259.0,
12.0,1.0,11.0,15.0,1692007526.0,
12.0,1.0,11.0,15.0,1692007794.0,
12.0,1.0,11.0,15.0,1692008060.0,
